complaint_id,reported_loss_amount,amount_deviation_z,transaction_count_deviation,velocity_1h,velocity_24h,unusual_time_of_day,new_beneficiary_anomaly,sudden_degree_change,is_otp_shared,clicked_malicious_link,urgency_score
CASE_042030,16637.59,0.0499,-1,1,2,1,0,0,0,0,0.616
CASE_042035,13501.89,-0.0082,1,0,4,1,0,0,0,0,0.782
CASE_042036,27642.29,0.254,-1,0,2,1,0,1,0,0,0.761
CASE_042037,8714.99,-0.097,-3,0,0,0,0,0,0,0,0.751
CASE_042038,1526.44,-0.2303,4,1,7,0,0,0,0,0,0.667
CASE_042040,41293.63,0.5072,5,0,8,0,1,0,1,0,0.609
CASE_042042,2320.85,-0.2156,6,0,9,0,0,0,1,0,0.69
CASE_042043,44179.21,0.5607,6,0,9,0,0,0,1,0,0.896
CASE_042045,25707.5,0.2181,-1,0,2,1,0,0,1,0,0.429
CASE_042046,7282.77,-0.1236,2,0,5,0,0,0,1,0,0.222
CASE_042054,8383.07,-0.1032,7,1,10,1,0,0,1,1,0.584
CASE_042056,2176.39,-0.2183,4,3,7,0,0,0,0,0,0.43
CASE_042058,3891.92,-0.1865,1,2,4,0,0,0,1,0,0.482
CASE_042059,41077.65,0.5032,2,0,5,0,0,0,0,0,0.894
CASE_042060,13662.9,-0.0053,1,0,4,0,0,0,0,1,0.499
CASE_042063,106428.78,1.7152,-1,1,2,0,0,0,1,1,0.881
CASE_042064,4836.66,-0.1689,3,0,6,1,0,0,1,0,0.627
CASE_042065,5225.86,-0.1617,10,0,13,0,0,0,1,1,0.561
CASE_042069,7114.06,-0.1267,10,0,13,1,0,0,1,0,0.317
CASE_042071,18438.57,0.0833,9,8,12,1,0,0,1,0,0.28
CASE_042072,39180.73,0.468,2,5,5,0,0,0,0,0,0.389
CASE_042073,6389.04,-0.1402,1,3,4,0,0,0,0,0,0.658
CASE_042074,1568.17,-0.2296,0,0,3,0,0,1,0,0,0.843
CASE_042075,20783.27,0.1268,5,7,8,0,1,1,1,0,0.597
CASE_042076,7910.73,-0.1119,0,3,3,0,0,0,1,0,0.39
CASE_042079,18884.16,0.0916,2,5,5,0,0,1,0,1,0.649
CASE_042081,23037.53,0.1686,7,0,10,1,0,0,1,0,0.445
CASE_042082,138982.87,2.319,-1,0,2,0,0,0,0,0,0.287
CASE_042086,70057.32,1.0407,0,0,3,0,0,0,0,1,0.64
CASE_042087,12014.87,-0.0358,0,0,3,0,0,0,1,0,0.092
CASE_042088,16650.49,0.0502,-1,1,2,0,0,0,0,0,0.501
CASE_042091,21100.74,0.1327,-2,0,1,0,0,0,1,0,0.645
CASE_042092,7044.45,-0.128,-3,0,0,0,0,0,1,0,0.872
CASE_042095,4498.6,-0.1752,1,0,4,0,0,0,0,0,0.378
CASE_042099,7715.67,-0.1156,2,0,5,0,0,0,0,0,0.369
CASE_042100,16822.28,0.0533,4,0,7,1,0,0,1,0,0.629
CASE_042101,8471.59,-0.1015,0,0,3,0,0,0,1,0,0.607
CASE_042103,1954.7,-0.2224,3,0,6,0,0,0,0,0,0.35
CASE_042107,24958.39,0.2042,0,1,3,0,0,1,1,1,0.508
CASE_042108,17590.94,0.0676,0,3,3,0,0,0,1,0,0.605
CASE_042109,14009.41,0.0012,0,0,3,1,0,0,1,0,0.922
CASE_042110,6446.97,-0.1391,0,3,3,0,0,0,1,0,0.861
CASE_042111,1731.73,-0.2265,3,0,6,0,0,0,1,0,0.304
CASE_042112,23236.45,0.1723,-3,0,0,0,0,0,1,0,0.339
CASE_042113,32789.02,0.3495,2,4,5,0,0,0,1,1,0.923
CASE_042114,3121.84,-0.2008,7,9,10,0,0,0,1,0,0.165
CASE_042116,197005.67,3.3951,1,1,4,0,1,0,0,0,0.632
CASE_042119,24957.13,0.2042,9,0,12,0,0,0,1,0,0.462
CASE_042120,10317.47,-0.0673,5,0,8,1,0,0,0,0,0.475
CASE_042121,18776.09,0.0896,2,3,5,0,0,0,0,1,0.481
CASE_042122,10929.85,-0.0559,6,3,9,1,0,0,0,0,0.315
CASE_042125,2025.25,-0.2211,5,0,8,0,0,0,0,1,0.715
CASE_042126,53297.52,0.7298,-1,0,2,0,0,0,1,0,0.893
CASE_042127,16230.18,0.0424,1,0,4,0,0,0,0,0,0.548
CASE_042129,56330.73,0.7861,-1,2,2,0,1,0,1,1,0.738
CASE_042131,21149.27,0.1336,6,0,9,0,0,0,1,1,0.625
CASE_042132,14267.82,0.006,4,0,7,0,0,1,0,1,0.507
CASE_042135,6110.73,-0.1453,-1,0,2,1,0,0,0,0,0.511
CASE_042136,10893.07,-0.0566,3,5,6,0,0,0,1,0,0.461
CASE_042140,45552.9,0.5862,0,2,3,0,0,0,0,0,0.855
CASE_042141,11464.53,-0.046,6,0,9,1,0,1,1,1,0.602
CASE_042142,10454.69,-0.0648,10,0,13,1,0,0,0,1,0.838
CASE_042143,6731.16,-0.1338,3,0,6,0,0,0,0,0,0.984
CASE_042145,40699.1,0.4962,4,1,7,0,0,0,1,0,0.363
CASE_042146,13310.21,-0.0118,-3,0,0,0,0,0,1,0,0.676
CASE_042148,56639.91,0.7918,2,0,5,0,0,0,1,0,0.633
CASE_042150,52172.1,0.709,-2,1,1,0,0,0,1,0,0.518
CASE_042153,5100.83,-0.164,-3,0,0,1,0,1,1,1,0.34
CASE_042154,25062.36,0.2062,4,0,7,1,1,0,0,1,0.537
CASE_042155,4728.3,-0.171,-3,0,0,0,0,0,1,1,0.843
CASE_042156,26256.64,0.2283,0,0,3,1,0,0,1,0,0.712
CASE_042159,20188.3,0.1158,2,5,5,1,0,0,0,1,0.803
CASE_042163,111052.75,1.801,6,6,9,0,0,1,1,1,0.768
CASE_042164,4545.13,-0.1744,2,0,5,0,0,0,1,1,0.538
CASE_042165,11091.51,-0.0529,3,6,6,0,0,1,1,0,0.758
CASE_042166,373021.44,6.6596,8,6,11,0,0,0,0,1,0.591
CASE_042167,60046.75,0.855,8,0,11,0,0,1,0,1,0.525
CASE_042168,14154.9,0.0039,0,3,3,0,0,0,1,1,0.224
CASE_042169,14105.67,0.003,4,4,7,0,0,1,0,0,0.6
CASE_042170,1036.81,-0.2394,1,3,4,0,1,0,1,1,0.716
CASE_042172,71386.85,1.0653,-1,2,2,0,0,0,0,1,0.79
CASE_042173,7985.7,-0.1105,5,0,8,0,0,0,0,0,0.6
CASE_042174,10216.34,-0.0692,5,0,8,0,0,0,1,0,0.961
CASE_042175,3677.71,-0.1904,1,0,4,0,0,0,1,1,0.37
CASE_042179,39647.22,0.4767,3,6,6,0,0,1,1,1,0.148
CASE_042181,3086.89,-0.2014,4,0,7,0,0,0,0,0,0.459
CASE_042186,16976.67,0.0562,4,7,7,0,0,0,0,0,0.66
CASE_042187,52202.56,0.7095,7,3,10,0,0,1,0,0,0.862
CASE_042189,6404.28,-0.1399,-3,0,0,0,0,0,1,1,0.419
CASE_042190,31239.46,0.3207,3,0,6,0,0,0,0,0,0.442
CASE_042191,18387.83,0.0824,2,5,5,0,0,0,0,0,0.792
CASE_042192,9696.87,-0.0788,4,7,7,0,0,0,0,0,0.45
CASE_042193,49302.15,0.6557,5,0,8,0,0,0,0,1,0.693
CASE_042194,5203.85,-0.1621,-3,0,0,0,0,0,0,1,0.522
CASE_042195,25094.53,0.2068,1,0,4,0,0,0,0,0,0.561
CASE_042196,42329.15,0.5264,-2,1,1,0,0,1,0,0,0.288
CASE_042197,27573.29,0.2527,0,3,3,1,0,0,0,0,0.644
CASE_042199,9616.15,-0.0803,8,6,11,1,0,0,0,0,0.45
CASE_042205,2994.46,-0.2031,6,0,9,1,0,0,1,0,0.18
CASE_042206,24227.62,0.1907,0,3,3,0,0,0,0,1,0.225
CASE_042210,7459.7,-0.1203,0,0,3,0,0,0,0,0,0.082
CASE_042211,1538.68,-0.2301,-3,0,0,0,0,0,0,1,0.764
CASE_042212,3245.63,-0.1985,1,4,4,0,0,0,1,1,0.139
CASE_042213,10571.59,-0.0626,4,0,7,0,0,0,1,0,0.833
CASE_042214,1876.94,-0.2238,3,0,6,0,0,0,1,0,0.79
CASE_042217,11384.59,-0.0475,7,8,10,1,0,0,0,0,0.233
CASE_042218,24194.0,0.1901,2,5,5,0,0,0,1,0,0.944
CASE_042219,3725.42,-0.1896,3,1,6,0,0,0,1,0,0.408
CASE_042220,10901.38,-0.0565,9,0,12,0,0,0,0,0,0.512
CASE_042224,31489.9,0.3254,-1,0,2,1,0,0,0,0,0.343
CASE_042225,6161.14,-0.1444,1,4,4,0,0,0,1,1,0.374
CASE_042227,2031.05,-0.221,12,0,15,0,1,1,0,1,0.709
CASE_042228,4946.73,-0.1669,-2,1,1,0,1,0,1,1,0.228
CASE_042230,48818.95,0.6468,2,0,5,1,0,1,1,0,0.762
CASE_042232,8998.68,-0.0918,7,10,10,0,0,0,0,1,0.857
CASE_042234,21582.96,0.1416,4,1,7,0,0,0,1,0,0.93
CASE_042236,23921.4,0.185,0,3,3,0,0,0,0,1,0.275
CASE_042239,45954.24,0.5936,-3,0,0,0,0,0,0,0,0.599
CASE_042240,10079.38,-0.0717,-2,1,1,0,0,0,0,0,0.672
CASE_042241,13668.26,-0.0052,4,0,7,0,0,0,1,0,0.199
CASE_042242,8569.58,-0.0997,-1,0,2,0,0,0,0,0,0.695
CASE_042243,16505.65,0.0475,5,0,8,0,0,0,0,0,0.762
CASE_042244,6291.41,-0.142,9,0,12,0,0,0,0,0,0.505
CASE_042245,6603.37,-0.1362,9,0,12,1,0,1,0,0,0.645
CASE_042246,10245.47,-0.0686,-3,0,0,0,0,0,0,0,0.742
CASE_042248,4111.02,-0.1824,6,2,9,0,0,0,0,0,0.537
CASE_042250,912.39,-0.2417,-3,0,0,0,0,0,0,0,0.895
CASE_042252,141933.94,2.3737,8,1,11,1,0,0,0,0,0.783
CASE_042253,118088.2,1.9315,0,2,3,0,0,1,1,1,0.77
CASE_042256,3242.72,-0.1985,8,11,11,0,0,0,1,0,0.412
CASE_042258,4346.53,-0.178,1,0,4,0,0,0,1,0,0.376
CASE_042260,14995.62,0.0195,0,3,3,0,0,0,0,1,0.313
CASE_042261,55066.25,0.7626,-3,0,0,1,0,0,1,0,0.24
CASE_042262,4779.55,-0.17,5,0,8,0,0,0,1,0,0.469
CASE_042263,35411.67,0.3981,6,0,9,0,0,1,0,0,0.773
CASE_042270,22028.39,0.1499,1,4,4,0,0,0,1,0,0.03
CASE_042271,21840.04,0.1464,8,1,11,0,0,0,0,0,0.388
CASE_042274,22240.82,0.1538,2,5,5,0,0,0,0,0,0.262
CASE_042277,26272.48,0.2286,3,4,6,0,0,0,1,0,0.751
CASE_042280,19579.46,0.1045,2,5,5,0,0,0,0,0,0.42
CASE_042281,39841.03,0.4803,8,0,11,0,0,0,0,0,0.677
CASE_042287,23217.73,0.172,3,1,6,1,0,0,0,0,0.504
CASE_042290,35048.64,0.3914,8,0,11,1,0,1,1,0,0.411
CASE_042293,82603.98,1.2734,0,1,3,0,0,0,0,1,0.273
CASE_042294,1334.01,-0.2339,2,1,5,0,0,0,1,0,0.677
CASE_042296,19238.49,0.0982,0,3,3,0,0,0,1,0,0.514
CASE_042298,6146.96,-0.1446,1,4,4,0,0,0,1,1,0.224
CASE_042299,29305.82,0.2849,-1,0,2,0,0,0,0,0,0.449
CASE_042300,140048.98,2.3388,4,0,7,0,0,0,0,0,0.874
CASE_042301,25524.3,0.2147,2,5,5,1,0,0,1,0,0.382
CASE_042304,15285.11,0.0248,3,5,6,1,0,0,0,0,0.621
CASE_042305,22395.05,0.1567,3,6,6,0,0,0,0,0,0.439
CASE_042306,16865.86,0.0542,3,0,6,0,0,0,1,0,0.565
CASE_042307,44158.59,0.5603,4,0,7,0,0,0,1,0,0.542
CASE_042310,19550.32,0.1039,5,0,8,0,0,0,0,0,0.319
CASE_042311,10105.19,-0.0712,-2,1,1,0,0,0,1,0,0.445
CASE_042314,26829.37,0.2389,2,0,5,0,0,0,0,1,0.449
CASE_042315,75109.25,1.1344,0,0,3,0,0,0,0,1,0.916
CASE_042316,94135.78,1.4873,3,0,6,0,0,1,0,0,0.849
CASE_042317,15846.28,0.0352,10,0,13,0,1,0,0,0,0.954
CASE_042319,1506.41,-0.2307,1,1,4,0,0,0,0,1,0.957
CASE_042320,16388.11,0.0453,8,0,11,0,0,0,0,0,0.706
CASE_042321,34162.46,0.3749,3,4,6,0,0,0,1,0,0.657
CASE_042324,20573.02,0.1229,0,0,3,0,0,0,0,0,0.662
CASE_042326,5021.01,-0.1655,3,0,6,0,0,0,0,1,0.466
CASE_042327,3404.25,-0.1955,0,3,3,0,0,1,0,0,0.752
CASE_042330,104577.26,1.6809,-1,0,2,0,0,0,0,0,0.706
CASE_042333,29287.46,0.2845,4,7,7,0,0,0,0,0,0.41
CASE_042334,19561.29,0.1041,3,3,6,0,0,0,0,0,0.648
CASE_042336,5796.38,-0.1511,1,0,4,0,0,0,1,0,0.773
CASE_042339,20398.4,0.1197,3,6,6,1,0,0,1,0,0.367
CASE_042342,17381.51,0.0637,4,1,7,1,0,0,0,0,0.429
CASE_042343,252711.07,4.4283,10,0,13,0,0,0,0,0,0.663
CASE_042345,45799.32,0.5908,4,0,7,0,0,1,0,0,0.411
CASE_042346,6717.14,-0.1341,2,5,5,0,1,0,1,0,0.597
CASE_042349,4457.68,-0.176,7,0,10,0,0,0,0,0,0.577
CASE_042350,23894.77,0.1845,10,8,13,0,0,0,0,0,0.86
CASE_042352,13884.56,-0.0011,1,4,4,0,0,0,1,1,0.416
CASE_042354,41866.38,0.5178,2,0,5,0,0,0,0,1,0.427
CASE_042355,6081.61,-0.1459,0,3,3,0,0,0,1,0,0.234
CASE_042356,16922.07,0.0552,3,1,6,0,0,0,1,0,0.602
CASE_042358,6972.83,-0.1293,-3,0,0,0,0,0,1,1,0.285
CASE_042359,11330.91,-0.0485,8,0,11,0,1,1,0,0,0.559
CASE_042360,14970.46,0.019,0,3,3,0,0,0,0,1,0.699
CASE_042361,7139.36,-0.1262,1,0,4,1,0,0,1,0,0.804
CASE_042363,1826.23,-0.2248,-3,0,0,0,0,0,0,0,0.619
CASE_042364,7727.45,-0.1153,0,0,3,1,0,0,0,0,0.465
CASE_042365,3071.26,-0.2017,5,0,8,0,0,0,0,1,0.645
CASE_042366,33786.24,0.368,-1,2,2,0,0,0,0,1,0.525
CASE_042368,38967.53,0.4641,-1,0,2,0,0,0,0,0,0.837
CASE_042369,11089.04,-0.053,3,0,6,0,0,0,1,0,0.941
CASE_042371,3116.46,-0.2009,2,5,5,0,0,0,1,0,0.324
CASE_042372,16970.29,0.0561,5,0,8,0,0,0,0,0,0.833
CASE_042373,4731.99,-0.1709,1,4,4,0,0,0,0,0,0.601
CASE_042376,25036.57,0.2057,1,2,4,1,0,1,1,1,0.448
CASE_042377,9462.86,-0.0831,9,12,12,1,0,0,0,0,0.226
CASE_042378,248704.49,4.354,2,5,5,0,0,1,1,0,0.501
CASE_042379,7726.5,-0.1154,-1,2,2,0,0,0,1,0,0.423
CASE_042382,12625.09,-0.0245,3,1,6,0,0,1,1,0,0.342
CASE_042385,4756.07,-0.1704,-1,2,2,0,1,1,1,0,0.634
CASE_042388,9814.57,-0.0766,1,0,4,0,1,0,1,1,0.768
CASE_042391,49239.73,0.6546,0,3,3,1,0,0,1,0,0.394
CASE_042392,6986.08,-0.1291,1,4,4,0,0,0,1,1,0.517
CASE_042395,11962.2,-0.0368,3,0,6,0,0,0,1,0,0.592
CASE_042399,32887.83,0.3513,-3,0,0,0,0,1,1,0,0.427
CASE_042402,3698.47,-0.1901,1,3,4,0,0,0,0,0,0.125
CASE_042405,8672.2,-0.0978,4,0,7,0,0,0,1,0,0.541
CASE_042406,28305.38,0.2663,3,2,6,0,0,0,0,0,0.758
CASE_042407,19224.27,0.0979,7,0,10,0,0,0,1,0,0.435
CASE_042412,137474.19,2.291,5,0,8,0,0,0,0,0,0.474
CASE_042413,32056.93,0.3359,5,7,8,1,1,0,1,0,0.289
CASE_042414,93614.08,1.4776,11,0,14,0,0,1,1,0,0.363
CASE_042415,10041.08,-0.0724,-1,2,2,1,0,0,0,1,0.66
CASE_042416,32819.92,0.35,0,0,3,0,0,0,0,1,0.695
CASE_042417,2498.09,-0.2123,10,7,13,0,0,0,1,1,0.601
CASE_042421,30890.92,0.3143,4,0,7,0,0,0,1,0,0.739
CASE_042423,11038.73,-0.0539,2,5,5,0,0,0,1,0,0.252
CASE_042424,4023.1,-0.184,4,0,7,1,0,1,0,0,0.77
CASE_042425,1288.23,-0.2348,8,2,11,0,0,0,0,1,0.757
CASE_042426,26685.04,0.2363,4,4,7,0,0,0,1,1,0.448
CASE_042429,24535.04,0.1964,7,0,10,0,1,0,0,0,0.764
CASE_042430,66808.98,0.9804,2,0,5,0,0,0,1,0,0.215
CASE_042432,3679.68,-0.1904,9,12,12,0,0,0,1,0,0.384
CASE_042434,3934.11,-0.1857,-1,0,2,0,0,0,1,1,0.372
CASE_042435,6096.31,-0.1456,10,0,13,0,0,0,1,0,0.474
CASE_042437,3932.19,-0.1857,10,0,13,0,0,0,1,0,0.703
CASE_042438,6368.69,-0.1405,5,0,8,1,0,0,1,0,0.771
CASE_042444,34109.89,0.374,2,5,5,0,0,0,0,0,0.575
CASE_042446,63109.82,0.9118,6,4,9,0,0,0,1,1,0.654
CASE_042447,5053.84,-0.1649,14,11,17,0,0,0,0,0,0.831
CASE_042452,31277.53,0.3214,0,3,3,0,0,0,0,0,0.698
CASE_042453,24671.08,0.1989,4,0,7,0,0,0,0,1,0.613
CASE_042458,9361.15,-0.085,3,6,6,0,0,0,0,0,0.389
CASE_042460,7243.63,-0.1243,3,0,6,0,0,0,1,0,0.473
CASE_042462,45721.75,0.5893,8,1,11,0,0,0,1,0,0.66
CASE_042466,31098.12,0.3181,2,0,5,0,0,0,0,0,0.344
CASE_042467,6070.35,-0.1461,1,4,4,1,0,0,0,1,0.966
CASE_042468,56292.81,0.7854,7,0,10,0,1,0,1,1,0.836
CASE_042469,4395.51,-0.1771,4,7,7,0,0,0,1,0,0.682
CASE_042470,3059.02,-0.2019,7,1,10,0,0,1,0,0,0.475
CASE_042471,2173.28,-0.2183,4,0,7,0,0,0,0,1,0.411
CASE_042473,8542.27,-0.1002,11,2,14,0,0,0,0,1,0.314
CASE_042476,3925.72,-0.1858,5,8,8,0,0,0,0,1,0.396
CASE_042477,52610.6,0.7171,6,0,9,0,0,0,0,0,0.219
CASE_042478,5474.05,-0.1571,-3,0,0,0,0,0,1,0,0.22
CASE_042481,11678.34,-0.0421,1,1,4,1,0,0,1,0,0.374
CASE_042483,2306.64,-0.2159,4,0,7,0,1,0,0,1,0.263
CASE_042485,28823.23,0.2759,7,0,10,0,0,0,1,0,0.63
CASE_042490,12819.37,-0.0209,0,0,3,0,0,0,0,0,0.623
CASE_042491,3481.37,-0.1941,0,0,3,0,0,0,0,1,0.573
CASE_042492,3093.21,-0.2013,-2,1,1,0,1,0,1,0,0.73
CASE_042494,1163.25,-0.2371,-1,2,2,0,0,0,0,1,0.621
CASE_042495,21928.2,0.148,3,6,6,0,0,0,0,1,0.222
CASE_042497,63238.91,0.9142,2,0,5,0,0,0,0,0,0.523
CASE_042498,31204.34,0.3201,0,2,3,0,0,0,1,0,0.354
CASE_042501,6775.12,-0.133,0,1,3,0,0,0,1,0,0.592
CASE_042507,43310.65,0.5446,7,4,10,1,0,0,1,0,0.285
CASE_042509,11175.86,-0.0514,3,0,6,0,0,0,1,0,0.62
CASE_042510,11786.5,-0.0401,10,0,13,1,0,0,0,0,0.739
CASE_042512,33250.29,0.358,3,3,6,0,0,0,1,0,0.322
CASE_042513,108741.57,1.7581,2,5,5,0,0,0,0,0,0.941
CASE_042514,4645.49,-0.1725,1,0,4,0,0,0,1,1,0.13
CASE_042515,13311.94,-0.0118,-2,1,1,0,0,0,0,0,0.237
CASE_042516,8683.92,-0.0976,3,0,6,0,0,0,1,0,0.419
CASE_042520,31549.71,0.3265,13,0,16,0,0,0,0,0,0.182
CASE_042521,5093.61,-0.1642,4,0,7,0,0,0,0,0,0.66
CASE_042522,10502.57,-0.0639,2,5,5,0,0,0,1,0,0.165
CASE_042523,7533.79,-0.1189,9,2,12,0,1,0,1,1,0.255
CASE_042524,42513.23,0.5298,10,8,13,0,0,0,1,0,0.677
CASE_042525,32086.93,0.3365,-3,0,0,0,0,0,1,0,0.846
CASE_042526,17546.5,0.0668,5,0,8,0,0,0,0,0,0.795
CASE_042527,17462.41,0.0652,3,6,6,1,0,0,0,0,0.655
CASE_042528,13626.64,-0.0059,1,0,4,0,0,0,0,1,0.592
CASE_042529,3051.24,-0.2021,0,0,3,0,0,0,0,1,0.615
CASE_042530,68665.57,1.0149,-2,1,1,0,1,0,0,1,0.495
CASE_042531,8112.04,-0.1082,0,2,3,1,0,0,0,0,0.349
CASE_042532,31446.99,0.3246,4,7,7,0,0,0,0,0,0.674
CASE_042534,10517.01,-0.0636,3,0,6,0,0,0,1,1,0.9
CASE_042539,30630.05,0.3094,-1,0,2,0,0,0,1,0,0.809
CASE_042540,34023.87,0.3724,3,6,6,0,1,0,1,0,0.414
CASE_042544,14479.65,0.0099,6,0,9,0,0,1,1,0,0.449
CASE_042547,20468.9,0.121,0,0,3,0,0,0,0,0,0.468
CASE_042548,152666.57,2.5728,-2,1,1,0,0,1,0,0,0.581
CASE_042549,104871.17,1.6864,7,0,10,1,0,1,0,1,0.402
CASE_042550,3097.99,-0.2012,6,0,9,0,1,0,1,1,0.231
CASE_042551,3454.8,-0.1946,5,6,8,1,0,0,1,1,0.681
CASE_042554,94005.89,1.4848,4,7,7,0,0,0,1,1,0.571
CASE_042558,8520.79,-0.1006,4,5,7,1,0,0,1,0,0.784
CASE_042559,18109.06,0.0772,11,8,14,1,0,0,0,0,0.326
CASE_042561,1648.01,-0.2281,-3,0,0,0,0,0,0,0,0.554
CASE_042562,6698.46,-0.1344,7,2,10,0,0,0,0,0,0.241
CASE_042564,163007.94,2.7646,3,1,6,0,0,0,0,0,0.707
CASE_042565,39943.26,0.4822,8,0,11,0,0,0,0,0,0.613
CASE_042567,1537.87,-0.2301,8,11,11,0,0,0,0,0,0.65
CASE_042568,13296.06,-0.0121,-2,1,1,0,0,0,0,0,0.284
CASE_042569,3727.7,-0.1895,5,8,8,0,0,0,0,1,0.816
CASE_042571,4803.77,-0.1696,3,0,6,0,0,0,1,1,0.254
CASE_042573,289599.05,5.1124,4,0,7,0,0,0,0,0,0.145
CASE_042576,15117.17,0.0217,-3,0,0,1,0,0,0,0,0.814
CASE_042577,944.27,-0.2411,5,4,8,1,0,1,0,1,0.291
CASE_042578,7553.12,-0.1186,3,6,6,0,0,0,0,1,0.828
CASE_042580,21612.44,0.1422,6,0,9,0,0,0,1,0,0.774
CASE_042582,20468.65,0.121,-3,0,0,0,0,0,1,1,0.906
CASE_042583,4480.73,-0.1755,4,0,7,0,0,0,0,0,0.775
CASE_042584,22145.71,0.1521,-1,0,2,0,0,0,1,0,0.371
CASE_042586,2658.41,-0.2093,4,0,7,0,0,0,1,0,0.684
CASE_042587,6727.67,-0.1339,3,0,6,0,1,0,0,0,0.527
CASE_042588,8528.88,-0.1005,3,0,6,0,0,0,0,0,0.846
CASE_042590,85619.1,1.3293,2,0,5,0,0,0,0,0,0.28
CASE_042591,14341.52,0.0073,3,6,6,0,0,0,0,0,0.596
CASE_042593,27687.5,0.2549,1,0,4,0,0,1,0,1,0.599
CASE_042594,7918.15,-0.1118,0,3,3,1,0,0,0,0,0.872
CASE_042595,77238.43,1.1739,1,4,4,0,0,0,1,1,0.69
CASE_042597,1831.63,-0.2247,3,6,6,0,0,0,0,0,0.41
CASE_042598,44196.03,0.561,5,8,8,1,0,0,0,0,0.672
CASE_042602,2408.6,-0.214,0,3,3,0,0,0,0,0,0.568
CASE_042603,9844.45,-0.0761,4,1,7,1,0,0,0,1,0.246
CASE_042605,8639.76,-0.0984,1,4,4,0,0,1,0,0,0.781
CASE_042606,500.0,-0.2494,-1,1,2,0,0,0,0,1,0.163
CASE_042609,9596.39,-0.0807,3,4,6,0,0,0,0,0,0.789
CASE_042610,1062.24,-0.239,5,0,8,0,0,0,1,1,0.856
CASE_042612,9826.23,-0.0764,3,0,6,0,0,0,0,0,0.781
CASE_042613,11609.73,-0.0433,-3,0,0,0,1,0,0,0,0.853
CASE_042615,9384.03,-0.0846,5,6,8,0,0,0,0,0,0.681
CASE_042617,17794.11,0.0714,6,0,9,0,0,1,1,0,0.662
CASE_042618,4479.6,-0.1756,-1,2,2,0,0,0,0,0,0.375
CASE_042619,8410.45,-0.1027,7,0,10,0,0,0,1,1,0.843
CASE_042620,65228.63,0.9511,2,0,5,1,0,1,0,0,0.599
CASE_042623,12188.91,-0.0326,4,2,7,0,0,0,1,0,0.543
CASE_042624,23101.85,0.1698,1,0,4,0,0,1,1,1,0.701
CASE_042625,10273.97,-0.0681,1,1,4,1,0,0,1,1,0.096
CASE_042626,11013.65,-0.0544,13,0,16,0,0,0,1,0,0.423
CASE_042628,6681.21,-0.1347,1,4,4,0,0,0,0,0,0.701
CASE_042633,62441.28,0.8994,7,8,10,0,0,1,1,0,0.134
CASE_042635,4170.05,-0.1813,6,2,9,0,0,0,0,1,0.861
CASE_042636,5255.29,-0.1612,3,0,6,0,0,1,1,0,0.331
CASE_042637,7824.0,-0.1135,3,0,6,0,0,0,1,1,0.682
CASE_042638,61366.72,0.8795,0,0,3,0,0,0,0,0,0.478
CASE_042640,54672.31,0.7553,-3,0,0,0,0,0,1,0,0.48
CASE_042641,11067.47,-0.0534,3,0,6,0,0,1,0,1,0.162
CASE_042644,34993.3,0.3904,5,0,8,0,0,0,1,1,0.607
CASE_042645,4978.65,-0.1663,4,6,7,1,0,0,1,1,0.592
CASE_042646,3940.19,-0.1856,0,0,3,0,0,0,0,0,0.749
CASE_042647,5160.43,-0.1629,5,6,8,1,0,1,1,1,0.065
CASE_042648,49229.05,0.6544,-3,0,0,0,0,0,0,0,0.687
CASE_042652,2867.69,-0.2055,6,0,9,0,0,0,1,0,0.743
CASE_042653,6809.93,-0.1324,-3,0,0,0,1,1,0,0,0.877
CASE_042654,52569.31,0.7163,6,0,9,0,0,0,1,0,0.235
CASE_042657,30362.85,0.3045,2,0,5,0,0,0,0,0,0.865
CASE_042658,85963.03,1.3357,-1,1,2,0,0,0,1,1,0.793
CASE_042659,39901.36,0.4814,6,0,9,0,0,1,1,0,0.672
CASE_042662,7742.54,-0.1151,-2,1,1,0,0,1,0,0,0.257
CASE_042666,5295.6,-0.1604,4,6,7,0,0,1,0,1,0.565
CASE_042667,37373.52,0.4345,1,4,4,0,1,0,0,0,0.512
CASE_042668,18300.61,0.0808,3,0,6,1,0,0,0,0,0.689
CASE_042671,12017.92,-0.0358,6,9,9,0,0,0,0,0,0.506
CASE_042672,15147.85,0.0223,4,0,7,0,0,0,0,1,0.555
CASE_042673,1979.32,-0.2219,-3,0,0,0,1,0,1,0,0.33
CASE_042674,6047.83,-0.1465,3,0,6,0,0,0,1,0,0.778
CASE_042676,500.0,-0.2494,0,2,3,0,0,0,0,0,0.905
CASE_042677,23724.21,0.1814,0,3,3,0,0,0,1,0,0.949
CASE_042680,30424.88,0.3056,-3,0,0,0,0,0,0,1,0.211
CASE_042683,1725.11,-0.2267,10,0,13,0,0,0,0,0,0.425
CASE_042684,105066.28,1.69,2,5,5,1,0,0,1,0,0.647
CASE_042685,41761.63,0.5159,11,4,14,0,0,0,0,0,0.494
CASE_042687,48675.14,0.6441,2,5,5,0,0,0,1,0,0.62
CASE_042693,46986.98,0.6128,-3,0,0,0,0,0,1,0,0.388
CASE_042694,240574.67,4.2032,-1,2,2,1,0,0,0,0,0.953
CASE_042695,2357.38,-0.2149,2,0,5,0,0,0,0,0,0.859
