complaint_id,complaint_timestamp,incident_timestamp,fraud_type,channel,reported_loss_amount,victim_state,victim_district,victim_city,victim_area,victim_pincode,victim_lat,victim_lon,victim_rural_urban,victim_bank,device_type,is_otp_shared,clicked_malicious_link,urgency_score,account_age_months,num_transactions,fraud_description_category
CASE_033477,2025-11-12 22:51:48.803900066,2025-11-12 21:36:14.188206144,UPI Fraud,UPI,100306.85,Delhi,New Delhi,Delhi,Area-58,71384,28.659570308433278,77.13756331298674,Urban,ICICI Bank,iOS,0,1,0.399,230,5,UPI Fraud
CASE_033478,2024-12-08 20:21:37.684045835,2024-12-08 12:12:46.718844119,OTP Fraud,IMPS,10657.77,Telangana,Hyderabad,Hyderabad,Area-5,55949,17.333751151020202,78.38786777488852,Urban,Bank of Baroda,Desktop,0,1,0.586,48,5,OTP Fraud
CASE_033479,2025-12-24 04:39:55.739569083,2025-12-24 03:11:11.037525617,Investment Scam,UPI,7868.14,Delhi,New Delhi,Delhi,Area-45,74845,28.482970594430153,77.21528321884455,Urban,Punjab National Bank,Android,0,0,0.684,223,3,Investment Scam
CASE_033480,2024-11-08 15:56:49.603588798,2024-11-08 10:23:46.308726519,Phishing,Card,18015.27,Madhya Pradesh,Indore,Indore,Area-39,74212,22.70993294732915,75.83575831672634,Urban,Kotak Mahindra Bank,iOS,0,0,0.43,6,6,Phishing
CASE_033481,2024-08-06 15:22:56.987635592,2024-08-06 12:07:57.707858130,Card Fraud,UPI,171469.79,Karnataka,Bengaluru Urban,Bengaluru,Area-24,77694,12.931125478848756,77.64246541478052,Urban,HDFC Bank,iOS,1,0,0.475,54,2,Card Fraud
CASE_033482,2024-09-30 01:57:25.322701191,2024-09-29 17:55:41.081868578,OTP Fraud,Card,1315.85,Maharashtra,Pune,Pune,Area-18,54892,18.45776324681975,73.86568772976881,Urban,HDFC Bank,Desktop,0,0,0.511,68,5,OTP Fraud
CASE_033483,2024-05-08 07:38:43.764112462,2024-05-08 01:06:54.837024136,Fake Customer Care,UPI,4187.49,Tamil Nadu,Chennai,Chennai,Area-4,48865,13.077023493180047,80.23142402879546,Semi-Urban,Bank of Baroda,Android,0,0,0.327,48,5,Fake Customer Care
CASE_033484,2024-06-25 02:51:11.095773653,2024-06-25 01:40:53.988435250,OTP Fraud,UPI,23813.78,West Bengal,Kolkata,Kolkata,Area-5,80674,22.583627938153185,88.44049329333718,Semi-Urban,Canara Bank,Desktop,1,0,0.876,117,3,OTP Fraud
CASE_033485,2024-01-28 20:42:30.626856063,2024-01-28 18:38:17.778275137,UPI Fraud,IMPS,20704.2,Rajasthan,Jaipur,Jaipur,Area-15,67738,26.907107191767782,75.80885037718208,Urban,ICICI Bank,Android,1,0,0.5,19,7,UPI Fraud
CASE_033486,2025-06-29 15:47:43.729540589,2025-06-29 11:23:05.642433152,Impersonation (Digital Arrest/Officer),IMPS,16174.96,Maharashtra,Mumbai City,Mumbai,Area-22,43638,18.963659598971415,72.81529134733061,Urban,Kotak Mahindra Bank,Android,0,0,0.148,127,4,Impersonation (Digital Arrest/Officer)
CASE_033487,2026-01-06 11:37:26.765524831,2026-01-06 08:30:03.537928611,Remote Access Scam,Net Banking,300461.97,West Bengal,Kolkata,Kolkata,Area-4,71383,22.546987154443496,88.35750787616162,Semi-Urban,Kotak Mahindra Bank,Android,0,0,0.74,180,3,Remote Access Scam
CASE_033488,2026-01-21 10:48:05.698815122,2026-01-21 08:07:31.441044427,Investment Scam,UPI,16209.11,Karnataka,Bengaluru Urban,Bengaluru,Area-11,70822,13.067800125169944,77.58157204933583,Semi-Urban,HDFC Bank,Android,0,1,0.53,104,2,Investment Scam
CASE_033489,2025-10-29 00:52:57.882767445,2025-10-28 21:07:34.471510969,Investment Scam,UPI,56014.52,Tamil Nadu,Chennai,Chennai,Area-18,71292,13.063080292472433,80.28583886635398,Urban,Kotak Mahindra Bank,Desktop,1,0,0.439,224,2,Investment Scam
CASE_033490,2025-01-29 11:50:29.331563266,2025-01-29 10:19:30.172523499,Remote Access Scam,NEFT,7080.65,Karnataka,Bengaluru Urban,Bengaluru,Area-37,77996,13.00905276489647,77.60253768889864,Urban,Bank of Baroda,Android,1,0,0.662,154,3,Remote Access Scam
CASE_033491,2026-02-06 12:37:14.102439317,2026-02-06 03:53:57.846958049,Investment Scam,Card,140957.86,Maharashtra,Nagpur,Nagpur,Area-55,77901,21.051115215967705,79.02384556672968,Semi-Urban,Axis Bank,Android,1,1,0.69,24,2,Investment Scam
CASE_033492,2026-06-04 12:52:44.562422298,2026-06-04 08:50:03.474349260,Remote Access Scam,IMPS,10732.43,Maharashtra,Mumbai City,Mumbai,Area-17,42874,19.16329820809064,72.80136867836148,Urban,Punjab National Bank,Android,0,1,0.437,33,3,Remote Access Scam
CASE_033493,2025-08-10 14:51:51.631585182,2025-08-10 11:57:10.025695890,Investment Scam,UPI,29477.75,Maharashtra,Nagpur,Nagpur,Area-41,72801,21.13903432619542,79.09122995683774,Urban,Bank of Baroda,Android,1,1,0.522,8,3,Investment Scam
CASE_033494,2026-05-02 13:41:26.926365238,2026-05-02 01:11:19.801926956,OTP Fraud,Card,3487.27,Tamil Nadu,Chennai,Chennai,Area-47,74778,13.058295659250218,80.30810514824016,Urban,Axis Bank,Android,0,0,0.219,220,3,OTP Fraud
CASE_033495,2026-05-10 10:52:02.635948880,2026-05-10 10:22:02.350555673,Impersonation (Digital Arrest/Officer),UPI,6982.22,Maharashtra,Mumbai City,Mumbai,Area-27,69375,19.015905050613604,72.91509838385949,Semi-Urban,HDFC Bank,Android,1,0,0.341,159,8,Impersonation (Digital Arrest/Officer)
CASE_033496,2025-02-21 02:25:35.382606727,2025-02-21 00:08:09.401557446,Phishing,UPI,16291.8,Uttar Pradesh,Lucknow,Lucknow,Area-56,42670,26.767743204342292,81.02844138022259,Semi-Urban,SBI,iOS,0,0,0.512,77,3,Phishing
CASE_033497,2025-09-17 08:37:09.896307663,2025-09-17 05:44:45.271822490,OTP Fraud,Net Banking,26915.11,Delhi,New Delhi,Delhi,Area-30,45844,28.611975900156096,77.22739267663759,Urban,Axis Bank,Android,1,1,0.479,51,3,OTP Fraud
CASE_033498,2025-07-28 00:05:38.424794810,2025-07-27 23:58:53.736728244,Remote Access Scam,Card,2684.47,Maharashtra,Mumbai City,Mumbai,Area-13,72545,19.129170568401452,72.86924731438866,Semi-Urban,ICICI Bank,Android,1,0,0.696,37,6,Remote Access Scam
CASE_033499,2024-10-09 10:00:34.079694400,2024-10-09 05:24:15.170849528,Investment Scam,UPI,53952.82,Rajasthan,Jaipur,Jaipur,Area-57,43724,26.796630523212386,75.76642830616859,Urban,Axis Bank,Android,0,1,0.527,181,5,Investment Scam
CASE_033500,2024-04-11 12:22:27.608747850,2024-04-11 09:28:48.635532904,Phishing,IMPS,57691.85,Maharashtra,Thane,Navi Mumbai,Area-22,82431,18.94054685016029,73.07410280583807,Urban,Kotak Mahindra Bank,iOS,0,0,0.813,81,5,Phishing
CASE_033501,2024-03-06 02:20:19.286638334,2024-03-05 22:27:14.916034241,Phishing,Card,13084.1,Maharashtra,Mumbai City,Mumbai,Area-30,70857,19.081018752853602,72.86915027950224,Urban,ICICI Bank,iOS,0,0,0.419,20,3,Phishing
CASE_033502,2024-03-18 16:28:52.209435535,2024-03-18 10:58:33.626299543,Fake Customer Care,IMPS,21550.76,Maharashtra,Mumbai City,Mumbai,Area-29,80218,19.004113227820383,72.85129174740823,Rural,ICICI Bank,Android,0,0,0.744,152,7,Fake Customer Care
CASE_033503,2025-05-17 01:29:14.567821742,2025-05-16 22:32:24.953170106,OTP Fraud,IMPS,26860.44,Karnataka,Bengaluru Urban,Bengaluru,Area-30,73966,13.01357684171995,77.6836608634206,Urban,ICICI Bank,iOS,1,1,0.488,216,3,OTP Fraud
CASE_033504,2025-05-26 13:58:43.920177579,2025-05-26 11:03:45.859408475,Impersonation (Digital Arrest/Officer),UPI,111940.61,Maharashtra,Nashik,Nashik,Area-2,41648,19.992217959329246,73.8933605720027,Semi-Urban,Canara Bank,iOS,0,0,0.376,137,3,Impersonation (Digital Arrest/Officer)
CASE_033505,2025-10-31 10:58:09.362921894,2025-10-31 03:23:33.526861019,Remote Access Scam,IMPS,14255.1,Gujarat,Ahmedabad,Ahmedabad,Area-42,62422,22.971622178320825,72.63928980889978,Urban,Axis Bank,iOS,1,1,0.329,157,3,Remote Access Scam
CASE_033506,2025-01-21 00:08:00.755984542,2025-01-20 22:32:23.116806246,Marketplace Fraud (OLX/e-commerce),UPI,10151.05,Karnataka,Bengaluru Urban,Bengaluru,Area-12,80930,12.920625279107595,77.59833527882033,Urban,Punjab National Bank,iOS,1,0,0.517,202,5,Marketplace Fraud (OLX/e-commerce)
CASE_033507,2024-01-11 02:35:47.600420456,2024-01-11 00:18:46.025664073,Impersonation (Digital Arrest/Officer),UPI,140729.89,Maharashtra,Pune,Pune,Area-42,61362,18.401671000302777,73.86533210235089,Urban,ICICI Bank,iOS,1,0,0.22,143,2,Impersonation (Digital Arrest/Officer)
CASE_033508,2025-02-23 15:07:21.330621338,2025-02-23 14:39:17.320252657,Impersonation (Digital Arrest/Officer),Net Banking,77659.21,Telangana,Hyderabad,Hyderabad,Area-34,52608,17.41591441306114,78.43450680748687,Semi-Urban,Bank of Baroda,Android,0,1,0.316,9,6,Impersonation (Digital Arrest/Officer)
CASE_033509,2024-07-09 13:23:32.736491629,2024-07-09 11:46:54.033068001,Phishing,Net Banking,45010.86,Gujarat,Surat,Surat,Area-34,82875,21.217845259257455,72.81921155010387,Semi-Urban,HDFC Bank,iOS,1,0,0.657,19,2,Phishing
CASE_033510,2025-11-10 13:02:55.135703205,2025-11-10 11:14:04.437913761,UPI Fraud,Net Banking,9259.05,Rajasthan,Jaipur,Jaipur,Area-48,55258,26.910311769044746,75.71694799606024,Urban,HDFC Bank,iOS,1,0,0.564,101,4,UPI Fraud
CASE_033511,2025-01-13 15:22:08.917655134,2025-01-13 12:53:19.982083250,Phishing,Wallet,2532.51,Maharashtra,Thane,Thane,Area-42,72245,19.25566237429968,72.86302380529516,Urban,HDFC Bank,Android,1,1,0.196,201,7,Phishing
CASE_033512,2026-05-19 05:00:47.662021171,2026-05-19 03:44:03.927378237,Fake Customer Care,UPI,20898.11,Rajasthan,Jaipur,Jaipur,Area-7,59763,26.854755364107994,75.76001843944779,Semi-Urban,ICICI Bank,Android,1,1,0.558,184,6,Fake Customer Care
CASE_033513,2025-12-07 13:09:26.025592562,2025-12-07 11:15:10.900414146,Remote Access Scam,UPI,20073.85,Delhi,New Delhi,Delhi,Area-19,81472,28.63333142265245,77.31323300515929,Urban,ICICI Bank,Android,1,0,0.44,66,6,Remote Access Scam
CASE_033514,2024-05-11 07:44:36.583432594,2024-05-11 05:08:21.985488366,OTP Fraud,IMPS,36226.07,Delhi,New Delhi,Delhi,Area-21,74570,28.64241534237654,77.10057311715461,Urban,Canara Bank,Desktop,0,0,0.178,68,2,OTP Fraud
CASE_033515,2026-05-18 19:20:01.895848311,2026-05-18 15:36:08.817573637,OTP Fraud,ATM,13115.56,Karnataka,Bengaluru Urban,Bengaluru,Area-59,79212,13.001193692308334,77.50402713337392,Rural,Kotak Mahindra Bank,Android,0,0,0.522,95,2,OTP Fraud
CASE_033516,2025-03-11 15:04:51.437072251,2025-03-11 14:43:07.371153466,Phishing,IMPS,16383.85,West Bengal,Kolkata,Kolkata,Area-57,55121,22.50054730031705,88.29606461769902,Semi-Urban,SBI,Android,0,0,0.279,40,3,Phishing
CASE_033517,2024-07-30 03:50:20.447654589,2024-07-30 02:37:51.920285653,Investment Scam,Net Banking,277460.12,Delhi,New Delhi,Delhi,Area-2,67483,28.62949994330752,77.2622588703818,Urban,Kotak Mahindra Bank,Android,1,0,0.301,52,5,Investment Scam
CASE_033518,2026-06-06 14:12:22.248918181,2026-06-06 08:26:47.408086613,Investment Scam,IMPS,105083.06,Tamil Nadu,Chennai,Chennai,Area-29,62983,13.084030316000062,80.26896364845739,Urban,Bank of Baroda,Feature Phone,1,0,0.494,34,4,Investment Scam
CASE_033519,2025-04-26 16:54:39.791633951,2025-04-26 13:28:01.657668494,Investment Scam,UPI,3116.19,Maharashtra,Thane,Navi Mumbai,Area-24,80813,19.131050482093567,73.06405003642958,Urban,Axis Bank,Android,0,1,0.668,200,3,Investment Scam
CASE_033520,2024-09-20 00:06:48.227037778,2024-09-19 17:41:17.345320400,Impersonation (Digital Arrest/Officer),Card,71158.6,Maharashtra,Nashik,Nashik,Area-50,81241,19.92606470828531,73.75358811352872,Urban,SBI,Android,0,0,0.361,146,2,Impersonation (Digital Arrest/Officer)
CASE_033521,2024-06-24 05:06:31.830762249,2024-06-24 02:44:51.712843267,UPI Fraud,Net Banking,86246.89,Gujarat,Surat,Surat,Area-27,42376,21.178083546644988,72.96202196625583,Urban,SBI,Android,1,1,0.179,66,5,UPI Fraud
CASE_033522,2026-03-05 03:53:08.778884238,2026-03-05 01:49:41.060673460,Card Fraud,UPI,3686.12,Delhi,New Delhi,Delhi,Area-42,51546,28.61886682685483,77.31491717698198,Urban,Axis Bank,iOS,0,1,0.701,214,4,Card Fraud
CASE_033523,2026-02-11 08:23:31.077996099,2026-02-11 05:56:09.106457606,Card Fraud,UPI,3022.8,Tamil Nadu,Chennai,Chennai,Area-47,60779,13.08565883923043,80.26415621945492,Urban,Bank of Baroda,Desktop,1,0,0.48,46,4,Card Fraud
CASE_033524,2026-03-29 01:15:42.254031757,2026-03-28 20:29:42.226622015,Phishing,Card,2413.88,Maharashtra,Mumbai City,Mumbai,Area-36,74400,19.163629970832215,72.91909440866122,Rural,Axis Bank,iOS,0,1,0.355,205,2,Phishing
CASE_033525,2025-07-25 00:57:47.497823966,2025-07-24 23:51:23.927547865,Fake Customer Care,IMPS,2516.47,Maharashtra,Mumbai City,Mumbai,Area-43,42807,19.093728740081907,72.8436070610772,Urban,SBI,Desktop,0,0,0.282,231,4,Fake Customer Care
CASE_033526,2025-05-16 05:26:30.636326892,2025-05-16 02:57:22.989148520,Impersonation (Digital Arrest/Officer),ATM,58419.86,Maharashtra,Mumbai City,Mumbai,Area-29,48663,18.983334769583706,72.97712889412249,Urban,Axis Bank,Android,0,0,0.287,189,4,Impersonation (Digital Arrest/Officer)
CASE_033527,2024-05-11 16:37:38.153167123,2024-05-11 13:34:30.506240123,UPI Fraud,UPI,16957.08,Tamil Nadu,Chennai,Chennai,Area-28,71199,13.112074840948436,80.33514260987832,Rural,SBI,iOS,1,1,0.69,141,3,UPI Fraud
CASE_033528,2024-02-11 04:16:14.938216662,2024-02-10 14:40:16.200228011,Investment Scam,Net Banking,24751.34,Maharashtra,Mumbai City,Mumbai,Area-27,55924,19.0453234066787,72.93705401838868,Semi-Urban,Punjab National Bank,Android,0,1,0.383,207,4,Investment Scam
CASE_033529,2024-11-26 19:44:06.585328774,2024-11-26 19:19:13.122338802,Impersonation (Digital Arrest/Officer),UPI,26103.26,Telangana,Hyderabad,Hyderabad,Area-15,67477,17.342904003969117,78.53274212913963,Semi-Urban,ICICI Bank,Android,1,1,0.776,144,3,Impersonation (Digital Arrest/Officer)
CASE_033530,2025-05-28 16:14:38.198685248,2025-05-28 14:11:54.293266520,Fake Customer Care,Wallet,38650.63,Maharashtra,Pune,Pune,Area-1,73509,18.492843187585258,73.86770039902683,Semi-Urban,HDFC Bank,iOS,0,0,0.814,4,4,Fake Customer Care
CASE_033531,2024-05-05 08:40:24.615376619,2024-05-05 06:23:17.621522643,Loan App Scam,Net Banking,6872.72,Maharashtra,Thane,Thane,Area-13,64413,19.26936906463606,72.95369416401765,Urban,Bank of Baroda,iOS,1,0,0.748,211,9,Loan App Scam
CASE_033532,2026-05-12 05:47:23.639653841,2026-05-12 03:03:56.121331528,Phishing,IMPS,6959.74,Tamil Nadu,Chennai,Chennai,Area-49,79727,13.112783229573141,80.32090315120648,Urban,Punjab National Bank,Android,1,0,0.13,135,6,Phishing
CASE_033533,2025-02-12 11:51:02.158356003,2025-02-12 07:24:20.837787233,OTP Fraud,Net Banking,6067.59,Karnataka,Bengaluru Urban,Bengaluru,Area-52,59783,12.8494267783046,77.59458972953611,Semi-Urban,Bank of Baroda,iOS,0,0,0.56,158,3,OTP Fraud
CASE_033534,2025-04-25 21:15:56.527471391,2025-04-25 13:50:38.675196908,Phishing,Card,7474.32,Rajasthan,Jaipur,Jaipur,Area-26,72384,26.910700791132466,75.78375817739152,Semi-Urban,Canara Bank,Android,0,1,0.632,191,3,Phishing
CASE_033535,2024-02-26 02:03:34.204845377,2024-02-26 01:02:04.792692200,UPI Fraud,NEFT,58224.7,Tamil Nadu,Chennai,Chennai,Area-43,54204,12.995677859263292,80.283954641737,Urban,Punjab National Bank,iOS,0,1,0.643,131,4,UPI Fraud
CASE_033536,2024-12-16 10:52:53.893812032,2024-12-16 06:47:26.806332473,Card Fraud,IMPS,12980.56,Maharashtra,Nagpur,Nagpur,Area-55,81355,21.11465093218819,79.04988491703591,Urban,Bank of Baroda,iOS,1,1,0.447,119,2,Card Fraud
CASE_033537,2024-01-18 16:55:49.268816395,2024-01-18 11:50:26.898394980,Investment Scam,Net Banking,14613.05,Maharashtra,Thane,Thane,Area-18,60449,19.168914730751737,73.00759485967625,Semi-Urban,Punjab National Bank,Desktop,0,0,0.624,37,3,Investment Scam
CASE_033538,2024-05-28 19:39:43.288577218,2024-05-28 16:33:09.731730096,Card Fraud,IMPS,9816.0,Telangana,Hyderabad,Hyderabad,Area-41,65114,17.425120848510065,78.61300169431385,Urban,ICICI Bank,Android,1,0,0.355,58,4,Card Fraud
CASE_033539,2024-12-18 09:46:51.363946323,2024-12-18 06:11:27.023522105,Phishing,UPI,35438.65,Maharashtra,Nagpur,Nagpur,Area-5,50366,21.193331173751226,79.06146726451651,Urban,Punjab National Bank,Desktop,1,0,0.372,230,2,Phishing
CASE_033540,2025-08-10 12:22:19.505365913,2025-08-10 10:37:23.757354073,Phishing,Wallet,1947.73,Maharashtra,Thane,Thane,Area-38,80168,19.307082766500734,72.88624121735721,Semi-Urban,Punjab National Bank,iOS,0,0,0.27,152,5,Phishing
CASE_033541,2025-01-12 01:38:23.229969363,2025-01-11 20:32:46.561499156,Impersonation (Digital Arrest/Officer),UPI,59571.74,Telangana,Hyderabad,Hyderabad,Area-17,64844,17.387286166858235,78.3682917834443,Urban,Kotak Mahindra Bank,iOS,0,1,0.582,54,12,Impersonation (Digital Arrest/Officer)
CASE_033542,2024-11-01 01:01:07.136240541,2024-11-01 00:13:59.781179633,Fake Customer Care,UPI,4038.82,Tamil Nadu,Chennai,Chennai,Area-11,56212,13.068656194445138,80.21089932183934,Semi-Urban,SBI,Desktop,0,0,0.892,236,3,Fake Customer Care
CASE_033543,2024-07-12 00:26:32.226599588,2024-07-11 20:50:36.664001320,UPI Fraud,ATM,2643.73,Maharashtra,Nashik,Nashik,Area-36,42539,20.06545861335773,73.90319134325647,Urban,Axis Bank,Android,1,0,0.532,205,3,UPI Fraud
CASE_033544,2024-05-11 00:26:10.512343401,2024-05-10 22:03:47.448665624,UPI Fraud,IMPS,2077.59,Tamil Nadu,Chennai,Chennai,Area-17,43162,13.14846572740218,80.24529272234197,Urban,Canara Bank,Android,0,1,0.349,40,4,UPI Fraud
CASE_033545,2026-05-06 10:24:14.874741206,2026-05-06 08:49:08.907164574,Phishing,Card,6448.65,Maharashtra,Mumbai City,Mumbai,Area-29,72328,19.160593191556316,72.79041655927811,Urban,Bank of Baroda,iOS,1,1,0.566,33,2,Phishing
CASE_033546,2024-09-12 17:10:04.900416337,2024-09-12 10:22:49.693415239,Phishing,Card,9383.41,West Bengal,Kolkata,Kolkata,Area-42,45183,22.634666737572125,88.36720779753286,Urban,SBI,Android,0,0,0.713,238,5,Phishing
CASE_033547,2025-07-04 15:18:38.868622599,2025-07-04 14:57:54.100932807,Marketplace Fraud (OLX/e-commerce),ATM,5344.77,Maharashtra,Mumbai City,Mumbai,Area-59,53714,19.058767266672778,72.74765309568002,Semi-Urban,SBI,Android,1,1,0.509,195,6,Marketplace Fraud (OLX/e-commerce)
CASE_033548,2024-09-22 03:19:15.489993490,2024-09-21 22:53:44.194204234,Card Fraud,Card,15692.85,Tamil Nadu,Chennai,Chennai,Area-51,61630,13.07534471374184,80.14454964949523,Urban,Kotak Mahindra Bank,iOS,0,0,0.24,156,7,Card Fraud
CASE_033549,2024-04-23 03:08:20.945071821,2024-04-22 21:23:06.600259731,Phishing,UPI,10391.69,Delhi,New Delhi,Delhi,Area-3,61722,28.594089680160177,77.2427613304863,Semi-Urban,Axis Bank,iOS,1,1,0.762,224,8,Phishing
CASE_033550,2025-12-17 23:22:28.065792484,2025-12-17 21:11:52.336769253,UPI Fraud,ATM,18129.06,Maharashtra,Thane,Thane,Area-47,78920,19.145160076007066,72.98517194088198,Urban,ICICI Bank,Android,0,0,0.46,44,4,UPI Fraud
CASE_033551,2025-02-24 05:18:08.358177696,2025-02-24 01:06:50.744600870,OTP Fraud,UPI,11145.52,Maharashtra,Mumbai City,Mumbai,Area-45,48253,19.042213372651567,73.01560017479592,Urban,SBI,Android,0,0,0.555,111,7,OTP Fraud
CASE_033552,2026-01-23 02:23:55.075771568,2026-01-22 22:58:05.469003901,UPI Fraud,UPI,67020.48,Gujarat,Ahmedabad,Ahmedabad,Area-56,51660,22.986340419911937,72.63683569617395,Semi-Urban,Canara Bank,Android,0,1,0.303,136,3,UPI Fraud
CASE_033553,2026-01-02 03:11:34.294757733,2026-01-02 00:49:03.351202197,UPI Fraud,UPI,42318.43,Rajasthan,Jaipur,Jaipur,Area-30,72869,26.895146031776786,75.70463647533691,Semi-Urban,ICICI Bank,Desktop,0,0,0.269,159,3,UPI Fraud
CASE_033554,2025-03-30 18:48:49.261594887,2025-03-30 16:44:35.496578194,UPI Fraud,Card,4134.7,Delhi,New Delhi,Delhi,Area-31,76569,28.613290184185292,77.20753267447051,Urban,Axis Bank,Android,1,0,0.586,191,5,UPI Fraud
CASE_033555,2024-06-12 01:10:48.563050672,2024-06-11 15:46:26.583731283,Loan App Scam,UPI,24672.07,Tamil Nadu,Chennai,Chennai,Area-41,50300,13.091070307911165,80.33276650890133,Semi-Urban,Bank of Baroda,Desktop,0,0,0.563,45,5,Loan App Scam
CASE_033556,2024-10-23 01:57:09.480145722,2024-10-22 23:35:51.499895092,UPI Fraud,UPI,18674.68,Rajasthan,Jaipur,Jaipur,Area-57,60377,26.917831720554858,75.77542958998706,Semi-Urban,SBI,Android,0,1,0.841,142,4,UPI Fraud
CASE_033557,2024-11-05 20:56:43.892220061,2024-11-05 18:11:42.754626509,Fake Customer Care,NEFT,53448.96,Maharashtra,Mumbai City,Mumbai,Area-44,75105,19.068570390056006,72.99312384508065,Urban,SBI,Android,1,1,0.36,4,5,Fake Customer Care
CASE_033558,2025-02-12 08:41:49.081785891,2025-02-12 05:37:07.520698055,Phishing,NEFT,2438.28,Karnataka,Bengaluru Urban,Bengaluru,Area-37,44356,13.024045705687527,77.46995194386491,Rural,ICICI Bank,iOS,0,1,0.568,139,7,Phishing
CASE_033559,2024-11-05 16:27:53.543858106,2024-11-05 12:01:41.021751430,Impersonation (Digital Arrest/Officer),IMPS,24727.67,Delhi,New Delhi,Delhi,Area-1,60622,28.611484391622596,77.22227908860647,Semi-Urban,Canara Bank,Android,0,0,0.264,131,3,Impersonation (Digital Arrest/Officer)
CASE_033560,2024-03-14 09:33:13.993697969,2024-03-14 06:03:47.607057331,UPI Fraud,UPI,19505.67,Maharashtra,Pune,Pune,Area-50,54592,18.58217049131528,73.87557765071571,Urban,Canara Bank,Android,1,0,0.205,228,5,UPI Fraud
CASE_033561,2024-04-03 12:16:29.291650152,2024-04-03 06:35:33.340260312,OTP Fraud,UPI,23539.92,Maharashtra,Pune,Pune,Area-39,52738,18.50160484410268,73.82594629093975,Urban,ICICI Bank,Desktop,0,1,0.732,214,6,OTP Fraud
CASE_033562,2025-05-15 13:51:27.307658223,2025-05-15 05:31:48.677290671,UPI Fraud,UPI,29389.11,Uttar Pradesh,Lucknow,Lucknow,Area-16,52155,26.91178944706456,81.04084344166242,Semi-Urban,Bank of Baroda,Android,1,0,0.861,13,4,UPI Fraud
CASE_033563,2024-10-23 20:05:04.577749581,2024-10-23 17:40:12.239900772,UPI Fraud,NEFT,25183.28,Tamil Nadu,Chennai,Chennai,Area-28,46712,13.058064884648429,80.19178722620828,Semi-Urban,ICICI Bank,Android,0,0,0.839,44,4,UPI Fraud
CASE_033564,2024-02-27 03:20:25.278530400,2024-02-27 01:53:51.808623833,UPI Fraud,Card,15908.81,Telangana,Hyderabad,Hyderabad,Area-51,40980,17.40647367309663,78.50257271525919,Urban,Canara Bank,Android,0,0,0.901,10,3,UPI Fraud
CASE_033565,2024-08-12 23:07:57.679889477,2024-08-12 20:52:55.023179542,Impersonation (Digital Arrest/Officer),Net Banking,38522.97,Telangana,Hyderabad,Hyderabad,Area-12,71494,17.43776675230404,78.48060119458871,Rural,HDFC Bank,iOS,1,1,0.509,173,6,Impersonation (Digital Arrest/Officer)
CASE_033566,2026-03-24 15:16:01.859002510,2026-03-24 09:20:00.323751807,Fake Customer Care,ATM,5611.89,Delhi,New Delhi,Delhi,Area-26,40718,28.51796847746368,77.28585276206024,Semi-Urban,Axis Bank,iOS,0,1,0.095,105,5,Fake Customer Care
CASE_033567,2025-02-04 04:48:49.449352321,2025-02-04 01:58:41.715939239,Marketplace Fraud (OLX/e-commerce),UPI,18990.13,West Bengal,Kolkata,Kolkata,Area-53,67498,22.635291392580683,88.46941869399296,Urban,HDFC Bank,Android,1,1,0.764,230,4,Marketplace Fraud (OLX/e-commerce)
CASE_033568,2026-02-10 22:18:53.492605696,2026-02-10 21:55:55.376631908,UPI Fraud,Card,8497.2,West Bengal,Kolkata,Kolkata,Area-49,73487,22.457713512698447,88.40234332652359,Semi-Urban,Axis Bank,Android,0,0,0.376,172,6,UPI Fraud
CASE_033569,2025-10-25 17:15:39.511277149,2025-10-25 13:18:04.280516535,UPI Fraud,Wallet,2212.63,Delhi,New Delhi,Delhi,Area-31,57923,28.69059523859051,77.13844357509184,Urban,Axis Bank,Desktop,0,0,0.864,170,3,UPI Fraud
CASE_033570,2025-11-20 14:30:34.921943883,2025-11-20 11:17:35.885032356,Loan App Scam,UPI,40978.95,Maharashtra,Thane,Thane,Area-30,46711,19.214535549084758,72.94184615797435,Urban,Axis Bank,Desktop,1,1,0.789,178,5,Loan App Scam
CASE_033571,2025-10-01 07:45:41.094962306,2025-10-01 05:26:51.314872190,Phishing,IMPS,2993.84,Maharashtra,Mumbai City,Mumbai,Area-31,59205,19.057402901031537,72.91832288567628,Semi-Urban,HDFC Bank,Android,0,0,0.602,39,2,Phishing
CASE_033572,2025-06-19 05:18:52.132055295,2025-06-18 23:34:14.002278157,UPI Fraud,Card,2410.32,West Bengal,Kolkata,Kolkata,Area-28,65740,22.54207842688275,88.23874314206586,Semi-Urban,Kotak Mahindra Bank,Android,0,0,0.721,70,6,UPI Fraud
CASE_033573,2024-06-04 08:48:49.369825837,2024-06-03 23:18:02.989028957,Phishing,NEFT,13128.77,Tamil Nadu,Chennai,Chennai,Area-12,81755,13.116570633336543,80.27066249677398,Urban,HDFC Bank,Android,1,0,0.374,105,3,Phishing
CASE_033574,2026-03-05 19:54:39.739929041,2026-03-05 16:30:20.416895241,Card Fraud,UPI,3664.42,Delhi,New Delhi,Delhi,Area-55,51251,28.64300726984411,77.21985842344267,Semi-Urban,Bank of Baroda,Android,0,0,0.733,201,4,Card Fraud
CASE_033575,2024-10-03 13:17:32.335066325,2024-10-03 07:41:47.914450593,UPI Fraud,UPI,13094.75,Maharashtra,Thane,Thane,Area-52,73435,19.12789142379101,73.06172536572278,Urban,HDFC Bank,Android,0,1,0.329,146,4,UPI Fraud
