complaint_id,cluster_id,chain_accounts,cashout_account_id,pattern_used
CASE_049139,CLUSTER_0496,ACC_019091|ACC_003732|ACC_019290|ACC_013354,ACC_013354,B
CASE_049140,CLUSTER_0568,ACC_038722|ACC_023997|ACC_025033|ACC_023997|ACC_036923,ACC_036923,D
CASE_049141,CLUSTER_0204,ACC_017138|ACC_023097|ACC_031225|ACC_010258,ACC_010258,E
CASE_049142,CLUSTER_0244,ACC_002225|ACC_029737|ACC_023298|ACC_025099,ACC_025099,B
CASE_049143,CLUSTER_0110,ACC_024703|ACC_005241|ACC_017785|ACC_036651|ACC_017785,ACC_017785,A
CASE_049144,CLUSTER_0498,ACC_011751|ACC_037193|ACC_016311|ACC_007741|ACC_007233,ACC_007233,A
CASE_049145,CLUSTER_0302,ACC_018992|ACC_013614|ACC_033083|ACC_032107|ACC_022587,ACC_022587,D
CASE_049146,CLUSTER_0436,ACC_003743|ACC_033439|ACC_023643,ACC_023643,B
CASE_049147,CLUSTER_0105,ACC_029029|ACC_039027|ACC_029503|ACC_026883|ACC_029503|ACC_014147,ACC_014147,A
CASE_049148,CLUSTER_0211,ACC_027459|ACC_012458|ACC_000030|ACC_012458,ACC_012458,E
CASE_049149,CLUSTER_0456,ACC_013577|ACC_012489|ACC_027742|ACC_027565,ACC_027565,D
CASE_049150,CLUSTER_0257,ACC_035711|ACC_034458|ACC_022567|ACC_034458,ACC_034458,B
CASE_049151,CLUSTER_0040,ACC_014348|ACC_025509|ACC_013128,ACC_013128,A
CASE_049152,CLUSTER_0044,ACC_038076|ACC_024778|ACC_005166,ACC_005166,A
CASE_049153,CLUSTER_0466,ACC_029077|ACC_004088|ACC_014284|ACC_014538,ACC_014538,E
CASE_049154,CLUSTER_0381,ACC_006816|ACC_034031|ACC_021228|ACC_034031,ACC_034031,B
CASE_049155,CLUSTER_0347,ACC_030386|ACC_024571|ACC_029718|ACC_023171|ACC_029718,ACC_029718,A
CASE_049156,CLUSTER_0358,ACC_004566|ACC_007714|ACC_014093,ACC_014093,D
CASE_049157,CLUSTER_0060,ACC_025443|ACC_035193|ACC_033236|ACC_035193|ACC_033236,ACC_033236,B
CASE_049158,CLUSTER_0547,ACC_039520|ACC_020768|ACC_028517,ACC_028517,A
CASE_049159,CLUSTER_0279,ACC_032051|ACC_020675|ACC_018258|ACC_024815|ACC_020675,ACC_020675,D
CASE_049160,CLUSTER_0574,ACC_014410|ACC_029239|ACC_025163|ACC_029239|ACC_023265|ACC_037065|ACC_025163,ACC_025163,B
CASE_049161,CLUSTER_0485,ACC_001345|ACC_000530|ACC_009182|ACC_034209|ACC_000987|ACC_000530,ACC_000530,D
CASE_049162,CLUSTER_0557,ACC_032170|ACC_009602|ACC_018438|ACC_009602,ACC_009602,A
CASE_049163,CLUSTER_0579,ACC_021704|ACC_021878|ACC_012588,ACC_012588,B
CASE_049164,CLUSTER_0297,ACC_014145|ACC_038196|ACC_033712|ACC_014465,ACC_014465,A
CASE_049165,CLUSTER_0581,ACC_013563|ACC_011168|ACC_016001|ACC_012540|ACC_009646|ACC_005159,ACC_005159,A
CASE_049166,CLUSTER_0295,ACC_001294|ACC_037328|ACC_008329|ACC_037328|ACC_016499|ACC_037328,ACC_037328,B
CASE_049167,CLUSTER_0198,ACC_024292|ACC_012843|ACC_024620,ACC_024620,B
CASE_049168,CLUSTER_0147,ACC_011999|ACC_003234|ACC_004250|ACC_036271,ACC_036271,D
CASE_049169,CLUSTER_0183,ACC_011788|ACC_027590|ACC_027391|ACC_006599|ACC_027590,ACC_027590,D
CASE_049170,CLUSTER_0102,ACC_026495|ACC_037195|ACC_037396,ACC_037396,D
CASE_049171,CLUSTER_0211,ACC_028763|ACC_000030|ACC_012458|ACC_007254,ACC_007254,B
CASE_049172,CLUSTER_0018,ACC_000043|ACC_033219|ACC_035178,ACC_035178,B
CASE_049173,CLUSTER_0622,ACC_028798|ACC_036445|ACC_023508|ACC_036445,ACC_036445,A
CASE_049174,CLUSTER_0626,ACC_018198|ACC_003348|ACC_006390|ACC_000279|ACC_003348,ACC_003348,D
CASE_049175,CLUSTER_0579,ACC_025153|ACC_021878|ACC_012588,ACC_012588,D
CASE_049176,CLUSTER_0335,ACC_018169|ACC_005043|ACC_030452|ACC_019040,ACC_019040,D
CASE_049177,CLUSTER_0607,ACC_010089|ACC_028109|ACC_030038|ACC_031219,ACC_031219,D
CASE_049178,CLUSTER_0563,ACC_032400|ACC_037935|ACC_035531|ACC_025525|ACC_001207|ACC_027149|ACC_001207,ACC_001207,D
CASE_049179,CLUSTER_0553,ACC_028122|ACC_013006|ACC_039195|ACC_013006,ACC_013006,A
CASE_049180,CLUSTER_0570,ACC_034240|ACC_031316|ACC_010971|ACC_035626|ACC_015544,ACC_015544,B
CASE_049181,CLUSTER_0029,ACC_014439|ACC_021164|ACC_039389,ACC_039389,D
CASE_049182,CLUSTER_0430,ACC_018338|ACC_033713|ACC_028714|ACC_036682|ACC_020791,ACC_020791,B
CASE_049183,CLUSTER_0204,ACC_019818|ACC_010258|ACC_023097|ACC_010258|ACC_024957|ACC_010258,ACC_010258,E
CASE_049184,CLUSTER_0287,ACC_017962|ACC_031352|ACC_003548|ACC_024495|ACC_036345,ACC_036345,A
CASE_049185,CLUSTER_0578,ACC_018423|ACC_031012|ACC_007342|ACC_022031|ACC_031012|ACC_025545|ACC_031012,ACC_031012,E
CASE_049186,CLUSTER_0508,ACC_028782|ACC_017961|ACC_037743|ACC_025058|ACC_017961,ACC_017961,A
CASE_049187,CLUSTER_0082,ACC_011905|ACC_030442|ACC_019946|ACC_039649,ACC_039649,A
CASE_049188,CLUSTER_0316,ACC_022241|ACC_024762|ACC_007769|ACC_017717|ACC_032095,ACC_032095,D
CASE_049189,CLUSTER_0098,ACC_032474|ACC_012404|ACC_032886|ACC_010883|ACC_032886|ACC_039456,ACC_039456,A
CASE_049190,CLUSTER_0408,ACC_012185|ACC_039194|ACC_006820|ACC_029540|ACC_038235|ACC_006820,ACC_006820,A
CASE_049191,CLUSTER_0225,ACC_021057|ACC_025521|ACC_001756|ACC_007742|ACC_001756,ACC_001756,A
CASE_049192,CLUSTER_0041,ACC_007815|ACC_012335|ACC_035310|ACC_019141|ACC_013789|ACC_028938|ACC_019141,ACC_019141,A
CASE_049193,CLUSTER_0202,ACC_018937|ACC_037021|ACC_020957|ACC_013756|ACC_014253,ACC_014253,A
CASE_049194,CLUSTER_0244,ACC_033453|ACC_035428|ACC_023298|ACC_029737|ACC_035428|ACC_029737,ACC_029737,A
CASE_049195,CLUSTER_0451,ACC_004542|ACC_009310|ACC_013088|ACC_007066|ACC_009310,ACC_009310,D
CASE_049196,CLUSTER_0457,ACC_023979|ACC_002442|ACC_004333|ACC_038464,ACC_038464,B
CASE_049197,CLUSTER_0177,ACC_038932|ACC_036279|ACC_035171|ACC_036279,ACC_036279,E
CASE_049198,CLUSTER_0613,ACC_008125|ACC_026836|ACC_037730|ACC_004157,ACC_004157,B
CASE_049199,CLUSTER_0568,ACC_007711|ACC_011577|ACC_025033|ACC_011577|ACC_036923,ACC_036923,D
CASE_049200,CLUSTER_0458,ACC_026858|ACC_037806|ACC_001654,ACC_001654,A
CASE_049201,CLUSTER_0461,ACC_007869|ACC_000839|ACC_020781|ACC_004658|ACC_013620,ACC_013620,A
CASE_049202,CLUSTER_0265,ACC_012726|ACC_029797|ACC_003719|ACC_034815,ACC_034815,B
CASE_049203,CLUSTER_0064,ACC_004751|ACC_006866|ACC_013340|ACC_036642|ACC_006866|ACC_005371,ACC_005371,B
CASE_049204,CLUSTER_0059,ACC_039888|ACC_008650|ACC_022949|ACC_022472|ACC_031389|ACC_031886|ACC_018082,ACC_018082,A
CASE_049205,CLUSTER_0320,ACC_039249|ACC_031813|ACC_025751|ACC_032269,ACC_032269,B
CASE_049206,CLUSTER_0114,ACC_017024|ACC_019239|ACC_001618,ACC_001618,B
CASE_049207,CLUSTER_0558,ACC_009710|ACC_037509|ACC_034565|ACC_037952|ACC_037509|ACC_019083|ACC_034565,ACC_034565,A
CASE_049208,CLUSTER_0102,ACC_016289|ACC_037195|ACC_037396,ACC_037396,A
CASE_049209,CLUSTER_0030,ACC_022340|ACC_013005|ACC_022170|ACC_032600|ACC_016804,ACC_016804,A
CASE_049210,CLUSTER_0381,ACC_010434|ACC_027920|ACC_034031|ACC_021228,ACC_021228,D
CASE_049211,CLUSTER_0071,ACC_007549|ACC_022050|ACC_018883,ACC_018883,D
CASE_049212,CLUSTER_0407,ACC_007613|ACC_037010|ACC_026906|ACC_021714|ACC_026906|ACC_000895,ACC_000895,A
CASE_049213,CLUSTER_0036,ACC_032970|ACC_038002|ACC_032103|ACC_033635,ACC_033635,D
CASE_049214,CLUSTER_0157,ACC_019213|ACC_015136|ACC_036799|ACC_038874,ACC_038874,B
CASE_049215,CLUSTER_0627,ACC_018312|ACC_002571|ACC_027047|ACC_032725|ACC_002571|ACC_032744|ACC_008458,ACC_008458,D
CASE_049216,CLUSTER_0371,ACC_008335|ACC_032594|ACC_000484|ACC_012003|ACC_002652|ACC_000484|ACC_012003,ACC_012003,A
CASE_049217,CLUSTER_0392,ACC_002075|ACC_006176|ACC_020511|ACC_012156,ACC_012156,A
CASE_049218,CLUSTER_0407,ACC_035482|ACC_000895|ACC_031750|ACC_000895|ACC_021714|ACC_031750|ACC_021714,ACC_021714,B
CASE_049219,CLUSTER_0450,ACC_019642|ACC_014829|ACC_024397|ACC_013469|ACC_039402,ACC_039402,A
CASE_049220,CLUSTER_0558,ACC_034383|ACC_034565|ACC_013858|ACC_034565|ACC_037952|ACC_034565|ACC_013858,ACC_013858,A
CASE_049221,CLUSTER_0496,ACC_036583|ACC_019290|ACC_013354|ACC_019290|ACC_003732|ACC_019290,ACC_019290,B
CASE_049222,CLUSTER_0359,ACC_008630|ACC_018856|ACC_015499,ACC_015499,A
CASE_049223,CLUSTER_0110,ACC_008180|ACC_010340|ACC_036651|ACC_017785|ACC_010340,ACC_010340,B
CASE_049224,CLUSTER_0627,ACC_017074|ACC_028350|ACC_008458|ACC_032744|ACC_008458|ACC_002571|ACC_032744,ACC_032744,D
CASE_049225,CLUSTER_0615,ACC_028083|ACC_012206|ACC_039319|ACC_011174|ACC_028606|ACC_012206|ACC_011174,ACC_011174,B
CASE_049226,CLUSTER_0160,ACC_032913|ACC_014246|ACC_017110|ACC_014246|ACC_005022|ACC_032712,ACC_032712,D
CASE_049227,CLUSTER_0640,ACC_019345|ACC_005747|ACC_006460|ACC_028991|ACC_005747,ACC_005747,A
CASE_049228,CLUSTER_0463,ACC_004766|ACC_027820|ACC_013821|ACC_013456|ACC_006539,ACC_006539,A
CASE_049229,CLUSTER_0528,ACC_036005|ACC_000352|ACC_011734|ACC_000352|ACC_011734|ACC_027071,ACC_027071,A
CASE_049230,CLUSTER_0317,ACC_023399|ACC_002930|ACC_003061|ACC_038075|ACC_003061,ACC_003061,A
CASE_049231,CLUSTER_0196,ACC_007573|ACC_012923|ACC_010080|ACC_001613,ACC_001613,B
CASE_049232,CLUSTER_0059,ACC_005078|ACC_031886|ACC_022949|ACC_022472|ACC_008650|ACC_031886|ACC_022472,ACC_022472,B
CASE_049233,CLUSTER_0037,ACC_011103|ACC_022292|ACC_030273|ACC_005245|ACC_022659|ACC_030273,ACC_030273,D
CASE_049234,CLUSTER_0305,ACC_024187|ACC_005708|ACC_025085,ACC_025085,A
CASE_049235,CLUSTER_0206,ACC_006307|ACC_005259|ACC_027093|ACC_032279,ACC_032279,B
CASE_049236,CLUSTER_0535,ACC_031991|ACC_018964|ACC_037642|ACC_018122|ACC_037642,ACC_037642,A
CASE_049237,CLUSTER_0600,ACC_036187|ACC_028281|ACC_019687|ACC_028647|ACC_028787|ACC_022519|ACC_028787,ACC_028787,B
CASE_049238,CLUSTER_0561,ACC_016210|ACC_025037|ACC_038921|ACC_025037,ACC_025037,A
CASE_049239,CLUSTER_0260,ACC_011566|ACC_034419|ACC_027654|ACC_037709|ACC_034419,ACC_034419,A
CASE_049240,CLUSTER_0558,ACC_009742|ACC_037509|ACC_019083|ACC_037952|ACC_019083|ACC_002271|ACC_013858,ACC_013858,D
CASE_049241,CLUSTER_0639,ACC_007598|ACC_035263|ACC_037565|ACC_015049,ACC_015049,A
CASE_049242,CLUSTER_0029,ACC_006660|ACC_021164|ACC_039389,ACC_039389,A
CASE_049243,CLUSTER_0086,ACC_003852|ACC_017927|ACC_026068,ACC_026068,A
CASE_049244,CLUSTER_0539,ACC_033076|ACC_016658|ACC_014153,ACC_014153,A
CASE_049245,CLUSTER_0265,ACC_033701|ACC_029797|ACC_003719|ACC_029797,ACC_029797,D
CASE_049246,CLUSTER_0115,ACC_032642|ACC_000923|ACC_015630|ACC_020175|ACC_000923|ACC_028781,ACC_028781,A
CASE_049247,CLUSTER_0563,ACC_007639|ACC_018154|ACC_001207|ACC_035531|ACC_037935|ACC_027149|ACC_035531,ACC_035531,A
CASE_049248,CLUSTER_0068,ACC_035081|ACC_027970|ACC_031160,ACC_031160,D
CASE_049249,CLUSTER_0280,ACC_014261|ACC_007743|ACC_019249|ACC_015964|ACC_022475,ACC_022475,D
CASE_049250,CLUSTER_0190,ACC_036109|ACC_017396|ACC_005704|ACC_009088,ACC_009088,E
CASE_049251,CLUSTER_0265,ACC_017346|ACC_029797|ACC_003719|ACC_029797,ACC_029797,B
CASE_049252,CLUSTER_0198,ACC_032445|ACC_012843|ACC_024620,ACC_024620,D
CASE_049253,CLUSTER_0050,ACC_012111|ACC_028776|ACC_027672|ACC_028776|ACC_019203|ACC_028776,ACC_028776,D
CASE_049254,CLUSTER_0180,ACC_010606|ACC_035879|ACC_005301|ACC_032358|ACC_005301,ACC_005301,A
CASE_049255,CLUSTER_0095,ACC_005081|ACC_017199|ACC_020465,ACC_020465,B
CASE_049256,CLUSTER_0555,ACC_029766|ACC_013861|ACC_001681,ACC_001681,A
CASE_049257,CLUSTER_0274,ACC_007159|ACC_013101|ACC_004012|ACC_013101,ACC_013101,D
CASE_049258,CLUSTER_0632,ACC_034202|ACC_004053|ACC_020783,ACC_020783,A
CASE_049259,CLUSTER_0171,ACC_038752|ACC_031125|ACC_028010|ACC_031125|ACC_030753|ACC_032925,ACC_032925,A
CASE_049260,CLUSTER_0454,ACC_016903|ACC_020714|ACC_022101|ACC_003593,ACC_003593,D
CASE_049261,CLUSTER_0430,ACC_036451|ACC_036682|ACC_020791|ACC_028714,ACC_028714,B
CASE_049262,CLUSTER_0362,ACC_032807|ACC_009954|ACC_028532|ACC_009954|ACC_003032,ACC_003032,D
CASE_049263,CLUSTER_0098,ACC_012526|ACC_010883|ACC_012404|ACC_039456|ACC_003631|ACC_032886,ACC_032886,A
CASE_049264,CLUSTER_0223,ACC_011632|ACC_035532|ACC_011791,ACC_011791,E
CASE_049265,CLUSTER_0345,ACC_031187|ACC_015457|ACC_001721|ACC_002609|ACC_001721,ACC_001721,D
CASE_049266,CLUSTER_0617,ACC_033545|ACC_029732|ACC_015549|ACC_029732,ACC_029732,D
CASE_049267,CLUSTER_0359,ACC_039966|ACC_015499|ACC_018856,ACC_018856,D
CASE_049268,CLUSTER_0489,ACC_020297|ACC_039907|ACC_021754,ACC_021754,B
CASE_049269,CLUSTER_0180,ACC_023967|ACC_032358|ACC_026762|ACC_035879|ACC_005301,ACC_005301,D
CASE_049270,CLUSTER_0450,ACC_007678|ACC_024397|ACC_039402|ACC_014829|ACC_039402,ACC_039402,B
CASE_049271,CLUSTER_0194,ACC_016355|ACC_028421|ACC_008818|ACC_006436|ACC_034167|ACC_005794|ACC_008818,ACC_008818,E
CASE_049272,CLUSTER_0638,ACC_038867|ACC_034909|ACC_003126|ACC_006894,ACC_006894,D
CASE_049273,CLUSTER_0554,ACC_020680|ACC_008394|ACC_002522|ACC_034387,ACC_034387,D
CASE_049274,CLUSTER_0391,ACC_034501|ACC_020244|ACC_017089|ACC_020244|ACC_005103|ACC_012753,ACC_012753,B
CASE_049275,CLUSTER_0519,ACC_015780|ACC_004164|ACC_036703|ACC_004164|ACC_036703,ACC_036703,A
CASE_049276,CLUSTER_0416,ACC_001046|ACC_028715|ACC_021075,ACC_021075,E
CASE_049277,CLUSTER_0170,ACC_001137|ACC_012021|ACC_029713|ACC_012021|ACC_023793|ACC_038433,ACC_038433,D
CASE_049278,CLUSTER_0358,ACC_014872|ACC_014093|ACC_007714,ACC_007714,E
CASE_049279,CLUSTER_0418,ACC_035588|ACC_036886|ACC_005695|ACC_030650|ACC_036886|ACC_030650|ACC_027150,ACC_027150,A
CASE_049280,CLUSTER_0364,ACC_008090|ACC_008737|ACC_030808|ACC_015454|ACC_008737|ACC_008501|ACC_030808,ACC_030808,D
CASE_049281,CLUSTER_0274,ACC_027982|ACC_004012|ACC_013101|ACC_004012,ACC_004012,A
CASE_049282,CLUSTER_0462,ACC_012125|ACC_028854|ACC_024118|ACC_005645|ACC_020910,ACC_020910,E
CASE_049283,CLUSTER_0607,ACC_019036|ACC_031219|ACC_030038|ACC_031219,ACC_031219,E
CASE_049284,CLUSTER_0505,ACC_015786|ACC_001167|ACC_012625|ACC_035796|ACC_008196|ACC_012625|ACC_008196,ACC_008196,B
CASE_049285,CLUSTER_0608,ACC_039789|ACC_022788|ACC_012493|ACC_022788|ACC_014168|ACC_012493|ACC_014168,ACC_014168,A
CASE_049286,CLUSTER_0395,ACC_009526|ACC_029966|ACC_022391|ACC_034881,ACC_034881,D
CASE_049287,CLUSTER_0438,ACC_035668|ACC_028272|ACC_028045|ACC_036479,ACC_036479,E
CASE_049288,CLUSTER_0191,ACC_022692|ACC_003946|ACC_033834|ACC_003946,ACC_003946,A
CASE_049289,CLUSTER_0040,ACC_008647|ACC_013128|ACC_025509,ACC_025509,D
CASE_049290,CLUSTER_0520,ACC_009367|ACC_009234|ACC_015636|ACC_009234|ACC_013256,ACC_013256,A
CASE_049291,CLUSTER_0005,ACC_000873|ACC_000641|ACC_038212|ACC_000641,ACC_000641,E
CASE_049292,CLUSTER_0059,ACC_032177|ACC_031389|ACC_018082|ACC_031886|ACC_031389|ACC_022472|ACC_031886,ACC_031886,D
CASE_049293,CLUSTER_0577,ACC_030537|ACC_038032|ACC_001655|ACC_029783,ACC_029783,A
CASE_049294,CLUSTER_0433,ACC_018775|ACC_039484|ACC_031128,ACC_031128,D
CASE_049295,CLUSTER_0375,ACC_013146|ACC_014028|ACC_028028|ACC_023547|ACC_014028,ACC_014028,B
CASE_049296,CLUSTER_0290,ACC_018826|ACC_029360|ACC_021657|ACC_008638,ACC_008638,A
CASE_049297,CLUSTER_0273,ACC_025955|ACC_002753|ACC_026986|ACC_016171|ACC_033642,ACC_033642,E
CASE_049298,CLUSTER_0221,ACC_015795|ACC_002104|ACC_004300|ACC_002104,ACC_002104,D
CASE_049299,CLUSTER_0365,ACC_030253|ACC_033807|ACC_020694,ACC_020694,A
CASE_049300,CLUSTER_0062,ACC_023768|ACC_019885|ACC_000800|ACC_027356|ACC_021185|ACC_021040|ACC_027356,ACC_027356,B
CASE_049301,CLUSTER_0305,ACC_029958|ACC_005708|ACC_025085,ACC_025085,A
CASE_049302,CLUSTER_0149,ACC_029460|ACC_020043|ACC_010946|ACC_008019|ACC_020043|ACC_038684,ACC_038684,A
CASE_049303,CLUSTER_0324,ACC_019476|ACC_029245|ACC_019811|ACC_012411|ACC_019811,ACC_019811,E
CASE_049304,CLUSTER_0017,ACC_021321|ACC_039250|ACC_039619|ACC_014960|ACC_000921|ACC_039250,ACC_039250,D
CASE_049305,CLUSTER_0558,ACC_005725|ACC_037952|ACC_013858|ACC_019083,ACC_019083,E
CASE_049306,CLUSTER_0261,ACC_039200|ACC_003957|ACC_008931,ACC_008931,A
CASE_049307,CLUSTER_0468,ACC_037194|ACC_002218|ACC_039561|ACC_019369|ACC_007800|ACC_039561,ACC_039561,B
CASE_049308,CLUSTER_0225,ACC_033306|ACC_007742|ACC_001687|ACC_025521|ACC_007742,ACC_007742,D
CASE_049309,CLUSTER_0339,ACC_004691|ACC_009620|ACC_003678|ACC_013243|ACC_009620,ACC_009620,B
CASE_049310,CLUSTER_0136,ACC_024846|ACC_019082|ACC_022140|ACC_014591|ACC_030956|ACC_014591,ACC_014591,A
CASE_049311,CLUSTER_0322,ACC_012420|ACC_010020|ACC_031173|ACC_010020,ACC_010020,B
CASE_049312,CLUSTER_0335,ACC_007804|ACC_030452|ACC_019040|ACC_005043,ACC_005043,B
CASE_049313,CLUSTER_0064,ACC_032420|ACC_005371|ACC_013340|ACC_005371|ACC_013340|ACC_005371,ACC_005371,B
CASE_049314,CLUSTER_0306,ACC_011086|ACC_029921|ACC_029223|ACC_023065|ACC_029921|ACC_029223|ACC_029921,ACC_029921,A
CASE_049315,CLUSTER_0624,ACC_015002|ACC_034765|ACC_016979,ACC_016979,A
CASE_049316,CLUSTER_0494,ACC_000087|ACC_000712|ACC_016494|ACC_035890|ACC_000712,ACC_000712,A
CASE_049317,CLUSTER_0471,ACC_009408|ACC_004920|ACC_023947|ACC_004920,ACC_004920,E
CASE_049318,CLUSTER_0104,ACC_022925|ACC_020317|ACC_003029,ACC_003029,B
CASE_049319,CLUSTER_0210,ACC_012731|ACC_023163|ACC_021260,ACC_021260,A
CASE_049320,CLUSTER_0343,ACC_032376|ACC_007834|ACC_021046|ACC_007834|ACC_021046,ACC_021046,A
CASE_049321,CLUSTER_0558,ACC_026351|ACC_013858|ACC_034565|ACC_013858|ACC_002271|ACC_037952,ACC_037952,D
CASE_049322,CLUSTER_0315,ACC_037545|ACC_005114|ACC_023748|ACC_011176,ACC_011176,B
CASE_049323,CLUSTER_0354,ACC_020715|ACC_002707|ACC_005311|ACC_002707,ACC_002707,E
CASE_049324,CLUSTER_0034,ACC_003478|ACC_012158|ACC_030974|ACC_010677,ACC_010677,D
CASE_049325,CLUSTER_0165,ACC_014788|ACC_012499|ACC_038102|ACC_025341|ACC_038102|ACC_025341,ACC_025341,A
CASE_049326,CLUSTER_0082,ACC_021106|ACC_019946|ACC_035236|ACC_014710|ACC_030442|ACC_039649,ACC_039649,A
CASE_049327,CLUSTER_0294,ACC_025416|ACC_035928|ACC_024828|ACC_008235,ACC_008235,D
CASE_049328,CLUSTER_0466,ACC_032963|ACC_014284|ACC_014538|ACC_014284,ACC_014284,B
CASE_049329,CLUSTER_0630,ACC_000063|ACC_005719|ACC_026216|ACC_005719|ACC_035406|ACC_022580,ACC_022580,A
CASE_049330,CLUSTER_0385,ACC_039041|ACC_020792|ACC_010196,ACC_010196,A
CASE_049331,CLUSTER_0463,ACC_019113|ACC_013456|ACC_027820|ACC_013821,ACC_013821,D
CASE_049332,CLUSTER_0234,ACC_024978|ACC_027615|ACC_033496|ACC_017565|ACC_013677,ACC_013677,B
CASE_049333,CLUSTER_0344,ACC_031429|ACC_002884|ACC_030924|ACC_002884,ACC_002884,E
CASE_049334,CLUSTER_0173,ACC_000379|ACC_019840|ACC_003259|ACC_025445,ACC_025445,A
CASE_049335,CLUSTER_0098,ACC_007048|ACC_012404|ACC_003631|ACC_039456|ACC_032886|ACC_003631,ACC_003631,A
CASE_049336,CLUSTER_0078,ACC_021669|ACC_002026|ACC_021707|ACC_013870|ACC_021707|ACC_013870,ACC_013870,D
CASE_049337,CLUSTER_0587,ACC_025154|ACC_013282|ACC_026288|ACC_037844|ACC_014264|ACC_033861|ACC_014264,ACC_014264,A
CASE_049338,CLUSTER_0598,ACC_016876|ACC_035942|ACC_020207|ACC_036455|ACC_035942|ACC_011025,ACC_011025,A
CASE_049339,CLUSTER_0362,ACC_029333|ACC_025777|ACC_003032|ACC_015039|ACC_028532,ACC_028532,E
CASE_049340,CLUSTER_0305,ACC_034958|ACC_025085|ACC_005708,ACC_005708,A
CASE_049341,CLUSTER_0330,ACC_018216|ACC_030971|ACC_030824|ACC_000416|ACC_026526|ACC_017220|ACC_030971,ACC_030971,B
CASE_049342,CLUSTER_0511,ACC_039590|ACC_015093|ACC_002859|ACC_015093,ACC_015093,E
CASE_049343,CLUSTER_0451,ACC_032704|ACC_007066|ACC_013088|ACC_001335|ACC_009310,ACC_009310,E
CASE_049344,CLUSTER_0511,ACC_013820|ACC_002859|ACC_017726|ACC_002859,ACC_002859,A
CASE_049345,CLUSTER_0383,ACC_031742|ACC_000639|ACC_019674|ACC_000639,ACC_000639,B
CASE_049346,CLUSTER_0184,ACC_037929|ACC_015101|ACC_023256|ACC_005246,ACC_005246,B
CASE_049347,CLUSTER_0198,ACC_017125|ACC_024620|ACC_012843,ACC_012843,A
CASE_049348,CLUSTER_0058,ACC_032881|ACC_009679|ACC_002302|ACC_032119,ACC_032119,B
CASE_049349,CLUSTER_0280,ACC_006074|ACC_015964|ACC_022475|ACC_007743|ACC_019249,ACC_019249,D
CASE_049350,CLUSTER_0266,ACC_021015|ACC_001015|ACC_031409|ACC_029013|ACC_031409|ACC_015151|ACC_031409,ACC_031409,D
CASE_049351,CLUSTER_0457,ACC_006120|ACC_038464|ACC_031882|ACC_004333|ACC_002442,ACC_002442,B
CASE_049352,CLUSTER_0558,ACC_031924|ACC_019083|ACC_002271|ACC_034565|ACC_037509|ACC_013858|ACC_002271,ACC_002271,D
CASE_049353,CLUSTER_0458,ACC_008492|ACC_001654|ACC_037806,ACC_037806,A
CASE_049354,CLUSTER_0347,ACC_027063|ACC_029718|ACC_004052|ACC_023171|ACC_024571,ACC_024571,E
CASE_049355,CLUSTER_0180,ACC_005160|ACC_005301|ACC_026762|ACC_005301|ACC_035879,ACC_035879,E
CASE_049356,CLUSTER_0045,ACC_033064|ACC_025330|ACC_006716|ACC_025330|ACC_003351|ACC_026673|ACC_026211,ACC_026211,A
CASE_049357,CLUSTER_0244,ACC_031523|ACC_029737|ACC_007680|ACC_029737|ACC_023298|ACC_035428,ACC_035428,A
CASE_049358,CLUSTER_0597,ACC_038065|ACC_021255|ACC_019096|ACC_038266,ACC_038266,B
CASE_049359,CLUSTER_0029,ACC_037465|ACC_039389|ACC_021164,ACC_021164,D
CASE_049360,CLUSTER_0029,ACC_022992|ACC_039389|ACC_021164,ACC_021164,D
CASE_049361,CLUSTER_0297,ACC_001924|ACC_038196|ACC_029312|ACC_014465|ACC_032692|ACC_033712,ACC_033712,B
CASE_049362,CLUSTER_0489,ACC_014354|ACC_021754|ACC_039907,ACC_039907,A
CASE_049363,CLUSTER_0487,ACC_016683|ACC_035666|ACC_022368|ACC_031839|ACC_002894|ACC_035666,ACC_035666,A
CASE_049364,CLUSTER_0244,ACC_006125|ACC_007680|ACC_035428|ACC_025099,ACC_025099,B
CASE_049365,CLUSTER_0115,ACC_008399|ACC_020175|ACC_000923|ACC_020175|ACC_028781|ACC_020175,ACC_020175,A
CASE_049366,CLUSTER_0243,ACC_017080|ACC_001493|ACC_014413,ACC_014413,B
CASE_049367,CLUSTER_0596,ACC_008482|ACC_025629|ACC_001888|ACC_000574|ACC_022014,ACC_022014,B
CASE_049368,CLUSTER_0208,ACC_016133|ACC_022574|ACC_024430|ACC_020647|ACC_024430,ACC_024430,A
CASE_049369,CLUSTER_0167,ACC_028838|ACC_028263|ACC_037498|ACC_035534,ACC_035534,B
CASE_049370,CLUSTER_0616,ACC_026682|ACC_034491|ACC_024208|ACC_003246|ACC_024208,ACC_024208,B
CASE_049371,CLUSTER_0550,ACC_024764|ACC_013557|ACC_027185,ACC_027185,A
CASE_049372,CLUSTER_0443,ACC_033804|ACC_028516|ACC_007979,ACC_007979,B
CASE_049373,CLUSTER_0617,ACC_015888|ACC_029732|ACC_015549|ACC_006016,ACC_006016,D
CASE_049374,CLUSTER_0248,ACC_001328|ACC_011207|ACC_034827,ACC_034827,B
CASE_049375,CLUSTER_0154,ACC_031636|ACC_002697|ACC_002294,ACC_002294,A
