complaint_id,reported_loss_amount,amount_deviation_z,transaction_count_deviation,velocity_1h,velocity_24h,unusual_time_of_day,new_beneficiary_anomaly,sudden_degree_change,is_otp_shared,clicked_malicious_link,urgency_score
CASE_037401,17327.52,0.0627,7,9,10,0,0,1,0,0,0.76
CASE_037402,22787.31,0.164,5,0,8,0,0,0,1,1,0.128
CASE_037403,18431.36,0.0832,7,0,10,1,0,0,1,1,0.771
CASE_037405,5042.71,-0.1651,1,0,4,0,0,0,0,1,0.43
CASE_037406,21616.44,0.1423,10,0,13,1,0,0,0,0,0.852
CASE_037408,51995.32,0.7057,5,0,8,0,0,0,1,0,0.211
CASE_037409,4152.53,-0.1816,2,1,5,0,1,0,0,0,0.144
CASE_037410,12608.13,-0.0248,5,0,8,0,1,1,1,1,0.744
CASE_037411,3452.49,-0.1946,1,3,4,0,0,0,0,0,0.715
CASE_037414,37598.91,0.4387,1,0,4,0,0,0,1,1,0.685
CASE_037415,8374.33,-0.1033,7,0,10,0,0,0,0,1,0.207
CASE_037418,28476.7,0.2695,9,0,12,0,0,0,1,0,0.787
CASE_037419,4384.4,-0.1773,2,0,5,0,0,1,0,0,0.645
CASE_037420,4362.48,-0.1777,5,0,8,0,0,0,1,0,0.732
CASE_037422,22392.35,0.1567,0,3,3,0,0,0,1,0,0.715
CASE_037423,2983.66,-0.2033,4,0,7,0,0,1,1,1,0.569
CASE_037424,16461.71,0.0467,4,2,7,0,0,0,0,0,0.581
CASE_037425,6623.13,-0.1358,3,0,6,0,0,1,0,1,0.621
CASE_037426,4819.41,-0.1693,4,0,7,0,0,0,0,0,0.87
CASE_037427,56903.51,0.7967,4,0,7,0,0,0,0,0,0.273
CASE_037428,3838.54,-0.1875,2,0,5,1,0,1,1,0,0.691
CASE_037429,13322.92,-0.0116,3,0,6,1,1,1,1,0,0.565
CASE_037430,45293.47,0.5814,3,1,6,0,0,1,1,0,0.38
CASE_037432,95609.76,1.5146,6,0,9,0,0,0,1,1,0.808
CASE_037434,5240.72,-0.1615,0,0,3,0,0,0,1,0,0.198
CASE_037435,128641.47,2.1272,4,0,7,0,0,0,1,1,0.095
CASE_037436,10533.89,-0.0633,5,8,8,0,0,0,0,1,0.631
CASE_037438,2151.65,-0.2187,5,0,8,0,0,0,0,0,0.648
CASE_037439,63761.94,0.9239,2,1,5,0,0,1,1,0,0.441
CASE_037440,17739.46,0.0704,0,0,3,1,0,0,1,0,0.404
CASE_037443,10975.21,-0.0551,-2,1,1,0,0,0,1,0,0.326
CASE_037444,1866.96,-0.224,3,0,6,0,0,1,0,1,0.616
CASE_037445,32348.26,0.3413,-2,0,1,0,0,0,1,0,0.819
CASE_037446,105534.31,1.6987,-3,0,0,0,0,0,1,0,0.854
CASE_037447,22146.26,0.1521,4,0,7,0,0,0,0,1,0.935
CASE_037448,6981.23,-0.1292,1,4,4,1,0,0,0,0,0.393
CASE_037449,6037.16,-0.1467,4,0,7,0,0,0,0,1,0.43
CASE_037450,110988.02,1.7998,4,0,7,0,0,1,0,0,0.355
CASE_037455,40194.59,0.4868,7,0,10,0,0,0,0,1,0.44
CASE_037456,13427.0,-0.0096,-2,1,1,0,0,0,0,1,0.701
CASE_037458,9875.75,-0.0755,1,0,4,0,0,0,0,1,0.773
CASE_037459,11346.67,-0.0482,-3,0,0,0,0,0,1,1,0.413
CASE_037463,14881.73,0.0174,8,3,11,0,0,0,0,0,0.596
CASE_037464,4769.37,-0.1702,-1,1,2,1,0,0,1,0,0.793
CASE_037466,27856.5,0.258,7,0,10,0,0,0,1,0,0.649
CASE_037467,16046.27,0.039,-1,0,2,0,0,0,1,0,0.652
CASE_037468,109141.44,1.7656,5,5,8,0,0,0,1,0,0.64
CASE_037469,21160.17,0.1338,1,4,4,0,0,0,0,1,0.585
CASE_037470,7251.2,-0.1242,2,5,5,1,1,0,0,0,0.838
CASE_037472,6921.78,-0.1303,4,0,7,1,0,1,1,0,0.46
CASE_037473,68401.36,1.01,2,1,5,0,0,0,1,0,0.836
CASE_037474,37064.72,0.4288,1,4,4,0,0,0,1,0,0.738
CASE_037475,6789.87,-0.1327,4,7,7,1,0,0,1,0,0.251
CASE_037476,19297.55,0.0993,4,7,7,0,0,0,0,0,0.578
CASE_037477,35556.2,0.4008,-2,1,1,0,0,0,0,0,0.614
CASE_037478,35543.71,0.4006,2,3,5,0,0,0,0,0,0.288
CASE_037479,12132.6,-0.0336,3,2,6,0,0,0,1,0,0.749
CASE_037480,10926.68,-0.056,-3,0,0,0,1,0,0,0,0.864
CASE_037481,35875.81,0.4067,-1,0,2,1,0,0,0,1,0.214
CASE_037482,33166.04,0.3565,3,0,6,1,0,1,0,1,0.703
CASE_037483,15715.14,0.0328,8,0,11,1,0,0,0,0,0.089
CASE_037484,10609.2,-0.0619,2,0,5,0,0,0,0,0,0.75
CASE_037485,10674.17,-0.0607,11,4,14,0,0,0,0,1,0.902
CASE_037487,9136.73,-0.0892,1,0,4,0,0,0,0,0,0.106
CASE_037488,5102.2,-0.164,4,0,7,0,0,0,1,0,0.386
CASE_037489,13484.71,-0.0086,2,0,5,0,0,0,0,1,0.953
CASE_037490,38133.64,0.4486,2,2,5,1,0,0,0,0,0.353
CASE_037492,32762.98,0.349,3,0,6,0,0,1,1,1,0.486
CASE_037493,33644.88,0.3653,7,0,10,0,0,0,1,1,0.917
CASE_037494,54623.55,0.7544,5,0,8,0,0,1,0,0,0.276
CASE_037496,11281.36,-0.0494,7,6,10,0,0,0,0,0,0.571
CASE_037498,19541.11,0.1038,-1,2,2,0,0,0,0,1,0.663
CASE_037500,12486.02,-0.0271,3,4,6,1,0,0,1,0,0.614
CASE_037501,2174.01,-0.2183,2,0,5,0,0,0,0,0,0.739
CASE_037502,11334.26,-0.0484,3,0,6,0,0,0,0,0,0.7
CASE_037503,56752.24,0.7939,10,0,13,1,0,0,0,0,0.502
CASE_037505,8000.93,-0.1103,2,5,5,0,0,0,0,1,0.461
CASE_037506,14582.56,0.0118,2,0,5,1,0,1,0,0,0.903
CASE_037507,25852.31,0.2208,3,0,6,0,0,1,0,1,0.364
CASE_037508,3636.3,-0.1912,1,4,4,0,0,0,0,1,0.48
CASE_037509,67303.18,0.9896,0,2,3,0,0,0,1,0,0.696
CASE_037510,6525.66,-0.1376,-1,1,2,0,0,0,0,1,0.764
CASE_037511,10478.51,-0.0643,9,4,12,0,0,0,1,0,0.262
CASE_037512,11260.69,-0.0498,8,11,11,1,0,0,0,0,0.339
CASE_037514,56711.91,0.7932,-2,1,1,0,0,0,0,1,0.563
CASE_037521,35854.78,0.4063,5,0,8,0,1,0,1,1,0.67
CASE_037522,2573.37,-0.2109,3,6,6,0,0,0,0,0,0.09
CASE_037523,8631.09,-0.0986,1,0,4,0,0,0,1,1,0.348
CASE_037524,3287.31,-0.1977,3,0,6,0,0,0,1,0,0.491
CASE_037525,27908.89,0.259,3,0,6,0,0,0,1,1,0.39
CASE_037527,5954.78,-0.1482,10,5,13,1,1,1,1,0,0.284
CASE_037528,65750.11,0.9608,1,0,4,0,1,0,1,0,0.503
CASE_037529,783.64,-0.2441,-3,0,0,1,0,0,0,0,0.51
CASE_037530,20336.14,0.1185,0,3,3,0,0,0,1,0,0.58
CASE_037531,27158.67,0.2451,2,0,5,0,0,0,1,0,0.309
CASE_037532,5875.6,-0.1497,2,5,5,0,0,0,0,0,0.517
CASE_037533,4699.95,-0.1715,5,7,8,0,1,0,0,0,0.405
CASE_037534,10781.7,-0.0587,2,0,5,0,0,0,0,0,0.568
CASE_037535,4162.33,-0.1815,1,0,4,0,0,1,1,0,0.498
CASE_037536,22040.81,0.1501,10,0,13,0,0,0,1,1,0.299
CASE_037537,10284.55,-0.0679,9,0,12,0,0,0,1,0,0.65
CASE_037541,107944.7,1.7434,1,0,4,0,0,0,1,0,0.272
CASE_037542,48116.42,0.6337,5,0,8,0,0,0,0,1,0.495
CASE_037543,6078.15,-0.1459,-1,2,2,0,0,0,0,0,0.511
CASE_037546,135444.35,2.2534,4,7,7,1,0,0,0,0,0.637
CASE_037548,2422.87,-0.2137,0,0,3,0,0,0,1,1,0.645
CASE_037549,43247.78,0.5434,-1,2,2,0,0,1,1,0,0.254
CASE_037550,12304.75,-0.0304,2,0,5,0,0,0,1,1,0.834
CASE_037551,12716.71,-0.0228,-3,0,0,0,0,0,1,0,0.808
CASE_037552,9218.35,-0.0877,0,0,3,0,0,0,1,0,0.257
CASE_037553,13432.72,-0.0095,4,0,7,0,1,0,1,0,0.35
CASE_037554,17167.09,0.0597,1,0,4,0,0,1,1,1,0.567
CASE_037555,14748.69,0.0149,6,0,9,0,0,0,1,0,0.452
CASE_037556,3483.73,-0.194,4,0,7,0,0,0,0,0,0.691
CASE_037557,431297.41,7.7405,3,0,6,0,0,0,0,0,0.677
CASE_037558,22698.08,0.1623,2,1,5,0,0,0,0,0,0.259
CASE_037560,125578.21,2.0704,2,5,5,0,0,0,0,0,0.924
CASE_037561,1845.18,-0.2244,3,0,6,0,0,0,1,0,0.584
CASE_037562,65631.5,0.9586,3,3,6,0,0,0,1,0,0.342
CASE_037563,6396.65,-0.14,-3,0,0,0,0,0,0,1,0.773
CASE_037564,13113.42,-0.0154,1,4,4,0,0,0,0,1,0.065
CASE_037565,3862.92,-0.187,5,0,8,0,0,0,1,1,0.786
CASE_037567,6715.55,-0.1341,4,0,7,0,0,0,1,1,0.747
CASE_037568,1905.68,-0.2233,1,4,4,1,0,0,1,0,0.343
CASE_037569,8586.52,-0.0994,-2,1,1,1,0,0,0,0,0.195
CASE_037572,4082.04,-0.1829,11,0,14,1,0,0,1,1,0.499
CASE_037573,2482.13,-0.2126,5,0,8,0,0,0,0,0,0.548
CASE_037576,11361.8,-0.0479,2,5,5,0,0,0,0,0,0.446
CASE_037579,20818.36,0.1275,2,5,5,0,0,0,1,1,0.527
CASE_037580,2795.23,-0.2068,8,0,11,0,0,0,0,1,0.594
CASE_037582,12089.89,-0.0344,-3,0,0,1,0,0,0,0,0.819
CASE_037583,44038.77,0.5581,6,0,9,0,1,0,0,0,0.518
CASE_037587,4079.1,-0.183,-1,1,2,1,0,0,0,0,0.156
CASE_037588,154547.98,2.6077,2,0,5,0,0,0,0,0,0.764
CASE_037591,3471.53,-0.1943,0,3,3,0,0,0,0,1,0.598
CASE_037592,19693.43,0.1066,4,0,7,0,0,0,1,0,0.838
CASE_037593,189939.65,3.2641,10,1,13,0,0,1,0,0,0.718
CASE_037594,4755.77,-0.1704,3,0,6,0,0,0,0,0,0.262
CASE_037595,10819.56,-0.058,2,0,5,1,0,0,1,1,0.82
CASE_037596,21067.94,0.1321,-1,0,2,1,0,0,1,1,0.379
CASE_037597,37432.72,0.4356,4,0,7,0,0,0,0,0,0.292
CASE_037598,6883.35,-0.131,4,0,7,1,0,0,0,0,0.583
CASE_037600,3747.87,-0.1891,4,0,7,0,0,0,0,0,0.648
CASE_037601,24835.08,0.202,1,0,4,0,0,0,0,0,0.648
CASE_037602,183501.43,3.1447,8,0,11,0,0,0,0,0,0.845
CASE_037603,53133.84,0.7268,5,4,8,0,0,0,1,0,0.396
CASE_037604,6266.46,-0.1424,-3,0,0,0,0,0,1,1,0.376
CASE_037606,45332.65,0.5821,3,0,6,0,0,0,0,0,0.454
CASE_037609,12070.36,-0.0348,0,3,3,1,0,1,0,1,0.798
CASE_037610,48290.85,0.637,-1,0,2,0,0,0,0,0,0.73
CASE_037611,15644.63,0.0315,-1,0,2,1,1,0,0,0,0.605
CASE_037612,96574.82,1.5325,-3,0,0,0,0,1,1,0,0.899
CASE_037613,5783.96,-0.1514,2,0,5,1,0,1,1,0,0.178
CASE_037614,17303.9,0.0623,3,0,6,1,0,0,1,0,0.399
CASE_037615,4412.85,-0.1768,4,0,7,0,0,0,0,0,0.659
CASE_037618,30593.11,0.3087,5,0,8,1,0,0,0,1,0.904
CASE_037623,23858.37,0.1838,2,0,5,0,0,0,0,0,0.64
CASE_037626,2644.21,-0.2096,5,4,8,0,0,0,1,0,0.808
CASE_037627,3826.15,-0.1877,6,9,9,1,0,0,0,0,0.608
CASE_037628,28914.44,0.2776,7,0,10,1,0,0,0,1,0.556
CASE_037630,303564.48,5.3715,10,4,13,0,1,0,0,0,0.717
CASE_037631,16624.97,0.0497,5,8,8,0,0,0,0,0,0.396
CASE_037632,64427.68,0.9363,4,6,7,0,0,0,0,1,0.532
CASE_037633,24887.26,0.2029,7,1,10,0,0,0,0,0,0.441
CASE_037634,23243.53,0.1724,3,6,6,0,1,0,1,0,0.299
CASE_037635,4571.15,-0.1739,2,0,5,0,0,0,1,0,0.259
CASE_037641,1816.5,-0.225,0,3,3,0,0,0,0,0,0.665
CASE_037642,33817.13,0.3685,2,5,5,0,0,1,1,0,0.273
CASE_037643,10884.01,-0.0568,0,0,3,0,0,0,0,0,0.491
CASE_037644,18888.04,0.0917,8,0,11,0,0,0,1,1,0.958
CASE_037645,16002.71,0.0381,4,0,7,0,0,0,0,0,0.592
CASE_037646,2877.04,-0.2053,4,0,7,0,0,0,0,0,0.861
CASE_037647,4478.01,-0.1756,1,4,4,1,0,0,1,1,0.67
CASE_037648,5510.39,-0.1565,4,0,7,0,0,0,0,1,0.692
CASE_037649,18608.85,0.0865,4,0,7,0,0,0,1,1,0.724
CASE_037650,24098.65,0.1883,3,0,6,0,0,0,0,0,0.831
CASE_037651,8457.73,-0.1018,10,7,13,0,0,0,0,0,0.481
CASE_037652,34841.15,0.3875,1,4,4,1,0,1,0,0,0.744
CASE_037653,162667.54,2.7583,1,4,4,0,0,0,1,0,0.378
CASE_037654,3922.18,-0.1859,2,5,5,0,0,0,0,0,0.277
CASE_037655,16796.91,0.0529,6,0,9,0,0,0,0,0,0.548
CASE_037656,11135.72,-0.0521,3,2,6,0,0,0,1,1,0.749
CASE_037657,11947.06,-0.0371,5,0,8,1,0,0,0,0,0.457
CASE_037658,38147.58,0.4489,3,6,6,0,1,0,1,0,0.494
CASE_037660,2987.26,-0.2032,-1,2,2,0,0,0,0,0,0.436
CASE_037661,113359.3,1.8438,1,4,4,0,1,0,1,0,0.805
CASE_037662,88854.02,1.3893,7,0,10,1,0,0,0,1,0.669
CASE_037664,29789.99,0.2939,1,3,4,0,0,1,0,0,0.538
CASE_037665,11135.18,-0.0521,-3,0,0,0,0,0,0,1,0.728
CASE_037666,528947.89,9.5516,0,1,3,0,0,0,0,0,0.676
CASE_037667,3324.99,-0.197,-2,1,1,0,0,0,0,0,0.677
CASE_037668,182114.68,3.119,6,0,9,0,0,0,0,0,0.48
CASE_037669,17397.2,0.064,-1,2,2,0,0,0,1,1,0.503
CASE_037670,21514.3,0.1404,10,12,13,0,0,1,1,1,0.297
CASE_037671,11525.73,-0.0449,-3,0,0,0,0,1,0,1,0.429
CASE_037675,20475.35,0.1211,2,5,5,0,1,0,1,0,0.401
CASE_037676,14544.41,0.0111,0,1,3,1,0,0,0,1,0.438
CASE_037677,2762.32,-0.2074,8,1,11,0,0,0,1,1,0.465
CASE_037679,7872.3,-0.1126,6,1,9,1,0,0,1,0,0.676
CASE_037680,599.97,-0.2475,4,0,7,0,0,0,0,1,0.623
CASE_037681,14751.32,0.0149,-3,0,0,0,0,0,1,0,0.72
CASE_037682,1406.25,-0.2326,6,0,9,0,0,0,0,0,0.819
CASE_037684,14785.54,0.0156,5,0,8,0,0,0,0,0,0.545
CASE_037685,33518.72,0.363,0,3,3,0,1,0,1,0,0.394
CASE_037687,4653.61,-0.1723,-2,1,1,1,0,0,1,1,0.552
CASE_037688,1723.89,-0.2267,2,0,5,0,0,0,1,0,0.269
CASE_037690,32075.93,0.3362,0,3,3,0,0,0,0,1,0.4
CASE_037691,2295.56,-0.2161,-3,0,0,1,0,0,0,1,0.688
CASE_037692,48318.23,0.6375,0,3,3,1,0,1,1,1,0.71
CASE_037693,2819.2,-0.2064,7,0,10,0,0,0,1,0,0.525
CASE_037695,4864.16,-0.1684,4,0,7,0,0,0,1,0,0.427
CASE_037699,67572.96,0.9946,2,5,5,1,0,0,0,0,0.54
CASE_037700,6325.88,-0.1413,0,3,3,0,0,0,0,1,0.205
CASE_037701,3907.21,-0.1862,0,3,3,0,0,1,0,1,0.637
CASE_037702,60366.72,0.8609,11,0,14,0,0,0,1,1,0.727
CASE_037705,3827.3,-0.1877,8,0,11,0,0,0,1,0,0.839
CASE_037707,12401.28,-0.0287,6,8,9,0,0,0,1,0,0.854
CASE_037708,5604.56,-0.1547,-3,0,0,0,0,0,0,0,0.347
CASE_037709,139435.91,2.3274,4,0,7,0,0,1,0,1,0.407
CASE_037710,5183.06,-0.1625,2,1,5,0,0,1,1,0,0.644
CASE_037711,3539.6,-0.193,5,8,8,0,0,1,0,0,0.589
CASE_037712,7581.47,-0.118,4,0,7,0,0,0,0,0,0.439
CASE_037713,46979.27,0.6127,2,5,5,0,0,0,1,0,0.569
CASE_037714,10212.53,-0.0692,-2,1,1,0,0,0,1,0,0.857
CASE_037715,14566.5,0.0115,6,4,9,0,0,0,0,0,0.563
CASE_037718,6153.32,-0.1445,-2,1,1,0,0,0,0,0,0.851
CASE_037719,15935.98,0.0369,5,8,8,0,0,0,0,0,0.252
CASE_037720,17106.09,0.0586,5,8,8,0,0,0,0,0,0.617
CASE_037721,5945.77,-0.1484,3,2,6,0,0,0,1,0,0.68
CASE_037722,14182.84,0.0044,6,0,9,0,0,0,0,1,0.582
CASE_037724,500.0,-0.2494,4,3,7,0,0,0,0,0,0.504
CASE_037727,23580.32,0.1787,3,6,6,0,0,0,1,0,0.753
CASE_037728,24757.77,0.2005,3,4,6,0,1,0,0,0,0.499
CASE_037730,53019.84,0.7247,4,0,7,0,0,0,1,1,0.753
CASE_037731,1628.61,-0.2284,4,0,7,0,0,0,0,1,0.344
CASE_037732,11190.04,-0.0511,-1,2,2,0,0,0,0,1,0.495
CASE_037736,4971.06,-0.1665,12,0,15,0,0,1,1,0,0.793
CASE_037737,24170.95,0.1896,10,9,13,0,0,0,0,0,0.453
CASE_037738,26458.04,0.2321,0,3,3,0,0,0,1,1,0.544
CASE_037739,5331.51,-0.1598,8,8,11,0,0,0,1,0,0.528
CASE_037740,1561.6,-0.2297,6,0,9,0,0,0,0,0,0.622
CASE_037741,14563.16,0.0114,0,0,3,0,0,0,0,0,0.492
CASE_037742,62222.26,0.8954,-1,2,2,0,0,0,0,0,0.367
CASE_037743,15588.24,0.0305,3,5,6,1,0,0,0,0,0.914
CASE_037745,46858.53,0.6104,7,0,10,0,0,1,0,0,0.124
CASE_037746,29298.87,0.2847,5,0,8,0,0,0,0,0,0.126
CASE_037747,23429.48,0.1759,2,5,5,0,0,0,1,0,0.585
CASE_037749,6113.03,-0.1453,6,0,9,0,0,1,0,0,0.632
CASE_037750,3761.68,-0.1889,1,4,4,1,1,1,1,0,0.915
CASE_037751,20632.14,0.124,7,0,10,0,0,0,0,0,0.438
CASE_037752,12154.76,-0.0332,4,0,7,0,0,0,0,0,0.833
CASE_037753,9396.72,-0.0844,3,6,6,0,0,0,0,0,0.919
CASE_037754,9413.35,-0.0841,0,0,3,0,0,0,1,1,0.293
CASE_037755,11819.7,-0.0394,1,4,4,1,0,0,0,1,0.533
CASE_037756,54294.46,0.7483,1,0,4,0,0,0,1,0,0.338
CASE_037758,4578.57,-0.1737,-1,1,2,0,0,0,0,0,0.768
CASE_037759,19597.12,0.1048,0,0,3,0,0,0,0,0,0.481
CASE_037760,22468.03,0.1581,3,0,6,0,0,1,1,0,0.36
CASE_037761,240824.93,4.2078,-3,0,0,0,0,1,1,0,0.352
CASE_037762,7292.84,-0.1234,2,2,5,0,0,0,0,0,0.752
CASE_037763,22477.72,0.1582,0,1,3,0,0,0,1,0,0.492
CASE_037764,5334.74,-0.1597,5,5,8,0,0,0,0,0,0.387
CASE_037765,74973.33,1.1319,-1,1,2,0,0,1,0,1,0.4
CASE_037766,5741.75,-0.1522,2,0,5,0,0,0,0,1,0.287
CASE_037767,85315.2,1.3237,-3,0,0,1,1,0,0,0,0.662
CASE_037768,10755.79,-0.0592,7,0,10,1,0,0,0,0,0.599
CASE_037770,57115.25,0.8006,-3,0,0,0,0,0,1,1,0.546
CASE_037771,17640.48,0.0685,2,0,5,0,0,0,1,1,0.197
CASE_037773,3032.56,-0.2024,3,0,6,0,0,0,0,0,0.627
CASE_037774,26616.56,0.235,2,5,5,0,0,1,0,1,0.6
CASE_037775,234393.48,4.0886,4,1,7,1,0,0,0,0,0.784
CASE_037776,17700.73,0.0696,3,0,6,0,1,0,1,0,0.799
CASE_037777,3093.3,-0.2013,3,0,6,0,1,0,1,1,0.166
CASE_037778,59917.47,0.8526,3,0,6,0,0,0,0,1,0.569
CASE_037779,43659.18,0.5511,3,0,6,0,0,0,1,0,0.117
CASE_037781,33559.68,0.3638,0,0,3,0,0,0,1,0,0.647
CASE_037782,82877.02,1.2784,7,4,10,0,0,0,0,0,0.55
CASE_037783,30360.45,0.3044,2,0,5,0,0,0,0,1,0.66
CASE_037784,94667.29,1.4971,-2,1,1,0,0,0,1,0,0.48
CASE_037786,45622.1,0.5875,-1,1,2,0,0,0,0,0,0.314
CASE_037787,31580.94,0.3271,1,4,4,0,0,0,1,0,0.477
CASE_037789,4548.99,-0.1743,5,0,8,0,0,0,0,1,0.113
CASE_037790,15885.72,0.036,9,0,12,0,0,0,1,0,0.503
CASE_037791,1604.01,-0.2289,2,0,5,0,0,0,1,0,0.448
CASE_037792,12252.25,-0.0314,-3,0,0,0,0,1,0,1,0.468
CASE_037793,3943.99,-0.1855,-1,2,2,0,0,0,1,1,0.531
CASE_037794,3024.21,-0.2026,2,0,5,0,0,1,0,1,0.626
CASE_037795,85984.26,1.3361,3,0,6,0,0,0,1,0,0.723
CASE_037796,29558.68,0.2896,0,0,3,0,0,0,1,0,0.433
CASE_037797,6206.65,-0.1435,0,1,3,1,0,0,1,0,0.508
CASE_037798,22800.26,0.1642,3,1,6,0,0,1,0,0,0.707
CASE_037799,163341.32,2.7708,2,4,5,1,0,0,0,0,0.749
CASE_037800,2885.74,-0.2051,5,0,8,0,0,0,0,0,0.711
CASE_037801,76244.47,1.1554,4,4,7,0,0,0,0,0,0.802
CASE_037804,13310.39,-0.0118,1,0,4,0,0,0,1,0,0.606
CASE_037805,23034.91,0.1686,5,0,8,0,0,0,0,0,0.578
CASE_037807,14111.15,0.0031,5,0,8,0,0,0,1,1,0.563
CASE_037808,14564.47,0.0115,4,0,7,0,0,0,1,1,0.298
CASE_037809,111675.77,1.8126,7,7,10,0,0,0,0,1,0.459
CASE_037810,35229.31,0.3947,1,0,4,0,1,0,0,0,0.199
CASE_037811,49635.01,0.6619,8,11,11,0,0,0,1,0,0.683
CASE_037812,169009.06,2.8759,4,0,7,0,0,1,0,0,0.671
CASE_037814,5623.77,-0.1544,5,0,8,0,0,0,0,1,0.392
CASE_037817,13539.42,-0.0075,0,3,3,1,0,0,1,0,0.753
CASE_037818,67931.54,1.0013,-3,0,0,0,0,0,0,1,0.782
CASE_037819,2836.11,-0.2061,12,5,15,0,0,0,1,0,0.807
CASE_037820,32182.27,0.3382,6,0,9,0,0,0,1,0,0.31
CASE_037821,31698.6,0.3293,10,4,13,0,0,0,1,1,0.334
CASE_037822,22263.39,0.1543,-3,0,0,1,0,1,0,0,0.756
CASE_037823,2666.31,-0.2092,-2,1,1,0,0,0,0,0,0.819
CASE_037825,4549.41,-0.1743,1,2,4,1,0,1,0,0,0.093
CASE_037826,18413.87,0.0829,7,0,10,0,0,0,0,1,0.734
CASE_037828,53397.1,0.7317,-1,2,2,0,0,1,0,1,0.101
CASE_037829,4856.03,-0.1686,0,0,3,0,0,0,0,1,0.3
CASE_037831,27585.1,0.253,4,0,7,0,0,0,1,0,0.249
CASE_037832,357042.79,6.3633,-3,0,0,0,0,0,0,1,0.783
CASE_037833,25912.95,0.2219,2,5,5,0,0,0,1,0,0.532
CASE_037834,30673.12,0.3102,-3,0,0,0,0,0,0,0,0.333
CASE_037835,305449.25,5.4064,2,3,5,1,0,0,1,0,0.75
CASE_037837,27625.69,0.2537,3,0,6,0,0,0,0,0,0.617
CASE_037838,27887.02,0.2586,0,0,3,0,0,0,0,0,0.304
CASE_037839,14852.54,0.0168,-3,0,0,0,0,0,0,0,0.277
CASE_037840,40844.04,0.4989,-1,1,2,0,0,0,0,0,0.403
CASE_037841,5849.29,-0.1502,-3,0,0,1,1,0,0,0,0.519
CASE_037842,11473.1,-0.0459,8,1,11,0,0,0,0,1,0.647
CASE_037843,75051.45,1.1333,-3,0,0,0,0,0,0,1,0.573
CASE_037844,86197.89,1.34,-2,1,1,1,1,1,0,1,0.54
CASE_037845,19752.27,0.1077,-3,0,0,0,0,0,0,1,0.706
CASE_037847,33308.0,0.3591,-3,0,0,0,0,0,1,0,0.744
CASE_037848,39628.72,0.4763,2,0,5,0,0,1,0,0,0.503
CASE_037849,196325.92,3.3825,1,0,4,0,0,0,0,0,0.674
CASE_037850,9876.34,-0.0755,1,0,4,0,0,0,1,0,0.469
CASE_037851,3817.25,-0.1879,4,1,7,0,0,0,0,0,0.662
CASE_037852,6873.82,-0.1312,0,3,3,0,0,0,1,0,0.599
CASE_037853,111564.09,1.8105,4,0,7,0,0,0,0,1,0.863
CASE_037855,135813.17,2.2602,0,1,3,0,0,0,1,1,0.582
CASE_037856,112997.1,1.8371,2,5,5,0,0,0,0,1,0.23
CASE_037857,5256.65,-0.1612,-1,0,2,0,0,0,0,0,0.592
CASE_037858,5210.23,-0.162,6,0,9,0,0,0,1,0,0.421
CASE_037860,19645.89,0.1057,5,7,8,0,0,1,0,0,0.835
CASE_037862,4629.28,-0.1728,-3,0,0,1,0,1,1,1,0.45
CASE_037863,3345.9,-0.1966,4,7,7,0,0,0,1,0,0.91
CASE_037865,17081.28,0.0581,2,5,5,0,0,0,0,0,0.528
CASE_037866,19686.92,0.1065,0,0,3,1,0,0,0,1,0.373
CASE_037867,88708.77,1.3866,1,3,4,0,0,0,0,0,0.985
CASE_037870,2084.45,-0.22,1,0,4,0,0,0,0,1,0.402
CASE_037872,20414.86,0.12,-1,0,2,0,0,0,0,0,0.302
CASE_037873,29289.23,0.2846,6,0,9,0,0,0,0,0,0.731
CASE_037876,17621.56,0.0682,-1,2,2,0,1,0,0,1,0.163
CASE_037877,20433.11,0.1203,4,0,7,0,0,0,0,0,0.554
CASE_037879,37966.52,0.4455,0,0,3,0,0,1,1,1,0.226
CASE_037880,2506.03,-0.2122,2,0,5,0,0,0,0,1,0.428
CASE_037881,21508.3,0.1403,3,5,6,0,0,0,1,0,0.572
CASE_037882,2057.85,-0.2205,5,0,8,0,0,0,0,0,0.203
CASE_037884,6244.74,-0.1428,5,0,8,0,0,0,1,1,0.852
CASE_037885,4227.88,-0.1802,-3,0,0,0,0,0,0,0,0.607
CASE_037887,23553.52,0.1782,0,3,3,1,0,0,1,0,0.4
CASE_037889,27402.99,0.2496,1,0,4,0,0,0,1,1,0.821
CASE_037890,5662.19,-0.1536,-1,2,2,0,0,0,0,0,0.52
CASE_037891,1542.31,-0.23,-1,0,2,0,0,0,1,0,0.573
CASE_037892,5204.14,-0.1621,7,0,10,1,0,0,0,0,0.504
CASE_037893,11252.97,-0.0499,-1,0,2,0,0,0,0,0,0.982
CASE_037894,640.58,-0.2468,2,4,5,0,0,0,0,0,0.7
CASE_037895,7840.79,-0.1132,1,3,4,0,0,0,0,0,0.78
CASE_037896,6107.62,-0.1454,4,0,7,1,0,0,1,1,0.168
CASE_037897,9232.89,-0.0874,6,9,9,0,0,0,0,1,0.708
CASE_037898,9260.01,-0.0869,10,0,13,0,0,0,1,0,0.709
CASE_037899,15030.9,0.0201,8,0,11,0,0,0,1,0,0.374
CASE_037900,36087.48,0.4106,-3,0,0,0,0,0,1,0,0.316
