atm_id,atm_name,bank_name,state,district,city,area,pincode,latitude,longitude,location_type
ATM_006009,Bank of Baroda Petrol Station ATM 6009,Bank of Baroda,West Bengal,Kolkata,Kolkata,Area-53,45219,22.591966248036325,88.27771018171471,Petrol Station ATM
ATM_006010,Axis Bank Standalone Kiosk 6010,Axis Bank,Rajasthan,Jaipur,Jaipur,Area-52,46880,26.951395396987518,75.80818235044877,Standalone Kiosk
ATM_006011,Yes Bank Market ATM 6011,Yes Bank,West Bengal,Kolkata,Kolkata,Area-55,72962,22.526996804567535,88.38323270042547,Market ATM
ATM_006012,Axis Bank Mall ATM 6012,Axis Bank,Tamil Nadu,Chennai,Chennai,Area-30,74207,13.124429942374068,80.21894862169547,Mall ATM
ATM_006013,Canara Bank University ATM 6013,Canara Bank,Maharashtra,Mumbai City,Mumbai,Area-45,47840,19.006579341334795,72.96341794599694,University ATM
ATM_006014,HDFC Bank University ATM 6014,HDFC Bank,Telangana,Hyderabad,Hyderabad,Area-26,63652,17.35682570300475,78.48599705084813,University ATM
ATM_006015,Bank of Baroda Standalone Kiosk 6015,Bank of Baroda,Maharashtra,Mumbai City,Mumbai,Area-5,50551,19.10084585017747,72.88128640121688,Standalone Kiosk
ATM_006016,Yes Bank Standalone Kiosk 6016,Yes Bank,Maharashtra,Mumbai City,Mumbai,Area-28,78539,19.079089484320708,72.8976682703335,Standalone Kiosk
ATM_006017,Union Bank of India Petrol Station ATM 6017,Union Bank of India,Maharashtra,Thane,Thane,Area-12,69774,19.145700510190814,72.99596909054404,Petrol Station ATM
ATM_006018,Axis Bank Petrol Station ATM 6018,Axis Bank,Gujarat,Ahmedabad,Ahmedabad,Area-6,79287,22.98340744600903,72.60268314625739,Petrol Station ATM
ATM_006019,IndusInd Bank Railway Station ATM 6019,IndusInd Bank,West Bengal,Kolkata,Kolkata,Area-8,79647,22.563346590888905,88.3195205055763,Railway Station ATM
ATM_006020,IDFC First Bank Market ATM 6020,IDFC First Bank,Gujarat,Surat,Surat,Area-13,75334,21.153366841333415,72.8158038505687,Market ATM
ATM_006021,Punjab National Bank Bank Branch ATM 6021,Punjab National Bank,Madhya Pradesh,Indore,Indore,Area-47,45176,22.789945273201106,75.78633879076253,Bank Branch ATM
ATM_006022,IndusInd Bank Hospital ATM 6022,IndusInd Bank,Rajasthan,Jaipur,Jaipur,Area-57,56597,26.94171017205929,75.74479794328225,Hospital ATM
ATM_006023,ICICI Bank Standalone Kiosk 6023,ICICI Bank,Maharashtra,Thane,Thane,Area-51,52341,19.221922468939823,73.04756798972399,Standalone Kiosk
ATM_006024,Axis Bank Residential Complex ATM 6024,Axis Bank,Rajasthan,Jaipur,Jaipur,Area-38,75767,26.92449072444282,75.78880891275871,Residential Complex ATM
ATM_006025,IndusInd Bank Bank Branch ATM 6025,IndusInd Bank,Gujarat,Ahmedabad,Ahmedabad,Area-53,67684,23.029623554020194,72.56135279453642,Bank Branch ATM
ATM_006026,IndusInd Bank Market ATM 6026,IndusInd Bank,Rajasthan,Jaipur,Jaipur,Area-17,76301,26.908927375832807,75.79447749546563,Market ATM
ATM_006027,IDFC First Bank Petrol Station ATM 6027,IDFC First Bank,Maharashtra,Thane,Thane,Area-54,80874,19.195544510658184,73.01256801165205,Petrol Station ATM
ATM_006028,ICICI Bank University ATM 6028,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-56,54411,19.103826953514677,72.92307788732482,University ATM
ATM_006029,ICICI Bank Hospital ATM 6029,ICICI Bank,Uttar Pradesh,Lucknow,Lucknow,Area-9,47737,26.837432694308443,80.91844487005365,Hospital ATM
ATM_006030,Canara Bank Railway Station ATM 6030,Canara Bank,Maharashtra,Thane,Navi Mumbai,Area-24,53340,19.02589101838523,73.0689756890231,Railway Station ATM
ATM_006031,SBI Residential Complex ATM 6031,SBI,Delhi,New Delhi,Delhi,Area-17,68276,28.61420062034266,77.20969068190179,Residential Complex ATM
ATM_006032,IndusInd Bank Residential Complex ATM 6032,IndusInd Bank,Delhi,New Delhi,Delhi,Area-9,44873,28.575953103697106,77.20807894018576,Residential Complex ATM
ATM_006033,IndusInd Bank Residential Complex ATM 6033,IndusInd Bank,Maharashtra,Thane,Thane,Area-11,41925,19.218333667010068,72.96445631117547,Residential Complex ATM
ATM_006034,IDFC First Bank Standalone Kiosk 6034,IDFC First Bank,Maharashtra,Mumbai City,Mumbai,Area-57,69416,19.074295184054105,72.89227465761928,Standalone Kiosk
ATM_006035,IndusInd Bank Hospital ATM 6035,IndusInd Bank,Madhya Pradesh,Indore,Indore,Area-11,64383,22.719514855807727,75.85718000432408,Hospital ATM
ATM_006036,ICICI Bank Bank Branch ATM 6036,ICICI Bank,Rajasthan,Jaipur,Jaipur,Area-40,57731,26.839254087413718,75.80727995890737,Bank Branch ATM
ATM_006037,Yes Bank Railway Station ATM 6037,Yes Bank,Uttar Pradesh,Lucknow,Lucknow,Area-52,79304,26.763868934440872,81.01034418586666,Railway Station ATM
ATM_006038,Axis Bank Bank Branch ATM 6038,Axis Bank,Maharashtra,Nashik,Nashik,Area-45,62876,19.954824917342414,73.8450327825943,Bank Branch ATM
ATM_006039,HDFC Bank Market ATM 6039,HDFC Bank,Maharashtra,Pune,Pune,Area-27,40107,18.526744329423078,73.86539110815441,Market ATM
ATM_006040,Axis Bank Residential Complex ATM 6040,Axis Bank,Delhi,New Delhi,Delhi,Area-2,66227,28.56081321755795,77.31481279767826,Residential Complex ATM
ATM_006041,IDFC First Bank Standalone Kiosk 6041,IDFC First Bank,Delhi,New Delhi,Delhi,Area-25,82208,28.69044296859279,77.1263461914133,Standalone Kiosk
ATM_006042,IndusInd Bank Market ATM 6042,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-17,71385,19.116543514801737,72.90976952915818,Market ATM
ATM_006043,Canara Bank Petrol Station ATM 6043,Canara Bank,West Bengal,Kolkata,Kolkata,Area-52,79878,22.583863547786667,88.36062882183069,Petrol Station ATM
ATM_006044,ICICI Bank Market ATM 6044,ICICI Bank,Madhya Pradesh,Indore,Indore,Area-56,74675,22.780410454602507,75.91051425017865,Market ATM
ATM_006045,Canara Bank Market ATM 6045,Canara Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-14,49196,12.904327625403043,77.67591177285534,Market ATM
ATM_006046,Kotak Mahindra Bank Standalone Kiosk 6046,Kotak Mahindra Bank,Delhi,New Delhi,Delhi,Area-10,51170,28.547807481958184,77.1496049138661,Standalone Kiosk
ATM_006047,Kotak Mahindra Bank Market ATM 6047,Kotak Mahindra Bank,Delhi,New Delhi,Delhi,Area-49,73359,28.649282271516327,77.14354408385202,Market ATM
ATM_006048,Punjab National Bank Standalone Kiosk 6048,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-52,58657,19.116936866618452,72.93252689252647,Standalone Kiosk
ATM_006049,HDFC Bank Petrol Station ATM 6049,HDFC Bank,Maharashtra,Pune,Pune,Area-59,70633,18.587223266963825,73.94309861041361,Petrol Station ATM
ATM_006050,Punjab National Bank Market ATM 6050,Punjab National Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-46,71202,12.966130357256992,77.5887436495314,Market ATM
ATM_006051,Yes Bank Mall ATM 6051,Yes Bank,Delhi,New Delhi,Delhi,Area-28,52783,28.609609481186208,77.22675730051526,Mall ATM
ATM_006052,Punjab National Bank Market ATM 6052,Punjab National Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-23,70668,12.91632849613594,77.52194890367231,Market ATM
ATM_006053,SBI Airport ATM 6053,SBI,Gujarat,Ahmedabad,Ahmedabad,Area-4,80983,23.02923155339495,72.55600341778815,Airport ATM
ATM_006054,Punjab National Bank Mall ATM 6054,Punjab National Bank,Maharashtra,Pune,Pune,Area-53,43596,18.557097405127156,73.87699594176736,Mall ATM
ATM_006055,Bank of Baroda Hospital ATM 6055,Bank of Baroda,Maharashtra,Mumbai City,Mumbai,Area-59,78394,19.09302542960584,72.85101009773243,Hospital ATM
ATM_006056,Canara Bank Standalone Kiosk 6056,Canara Bank,Maharashtra,Mumbai City,Mumbai,Area-55,42207,19.10158787096875,72.88421540797542,Standalone Kiosk
ATM_006057,Canara Bank Bank Branch ATM 6057,Canara Bank,Maharashtra,Thane,Thane,Area-34,71926,19.22053755931392,72.97635152776687,Bank Branch ATM
ATM_006058,Bank of Baroda Market ATM 6058,Bank of Baroda,Telangana,Hyderabad,Hyderabad,Area-52,70133,17.445499415364775,78.47691139792178,Market ATM
ATM_006059,HDFC Bank Railway Station ATM 6059,HDFC Bank,Gujarat,Ahmedabad,Ahmedabad,Area-1,57413,23.000997763047504,72.53046694549222,Railway Station ATM
ATM_006060,Bank of Baroda Bank Branch ATM 6060,Bank of Baroda,Rajasthan,Jaipur,Jaipur,Area-25,79577,26.971739820441133,75.78069516808996,Bank Branch ATM
ATM_006061,SBI Railway Station ATM 6061,SBI,Telangana,Hyderabad,Hyderabad,Area-7,50612,17.39938824862367,78.45567369021427,Railway Station ATM
ATM_006062,Kotak Mahindra Bank Standalone Kiosk 6062,Kotak Mahindra Bank,Delhi,New Delhi,Delhi,Area-35,72623,28.711750688148737,77.24090200762566,Standalone Kiosk
ATM_006063,Bank of Baroda Standalone Kiosk 6063,Bank of Baroda,Maharashtra,Thane,Thane,Area-1,57744,19.282211099880445,72.97972097001261,Standalone Kiosk
ATM_006064,Punjab National Bank Market ATM 6064,Punjab National Bank,Delhi,New Delhi,Delhi,Area-19,53215,28.716928241276108,77.22442486703025,Market ATM
ATM_006065,Canara Bank Market ATM 6065,Canara Bank,Maharashtra,Nagpur,Nagpur,Area-25,77746,21.109675952259767,79.1002736988562,Market ATM
ATM_006066,IDFC First Bank Mall ATM 6066,IDFC First Bank,Rajasthan,Jaipur,Jaipur,Area-8,71899,26.91222320910051,75.78710572638525,Mall ATM
ATM_006067,Axis Bank University ATM 6067,Axis Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-6,70127,12.887710549089967,77.60466733503608,University ATM
ATM_006068,Kotak Mahindra Bank Residential Complex ATM 6068,Kotak Mahindra Bank,Maharashtra,Pune,Pune,Area-54,76132,18.4808625736875,73.7720841137769,Residential Complex ATM
ATM_006069,Kotak Mahindra Bank Petrol Station ATM 6069,Kotak Mahindra Bank,Maharashtra,Nashik,Nashik,Area-17,69991,19.991469212644425,73.79190297554817,Petrol Station ATM
ATM_006070,Kotak Mahindra Bank Bus Terminal ATM 6070,Kotak Mahindra Bank,Maharashtra,Thane,Thane,Area-58,57380,19.283504143411147,72.99702034023295,Bus Terminal ATM
ATM_006071,Punjab National Bank Residential Complex ATM 6071,Punjab National Bank,Uttar Pradesh,Lucknow,Lucknow,Area-22,79509,26.85736132178504,81.02539772153109,Residential Complex ATM
ATM_006072,ICICI Bank Hospital ATM 6072,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-4,79378,19.091738097158387,72.87692771277054,Hospital ATM
ATM_006073,ICICI Bank Bank Branch ATM 6073,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-7,47600,19.042157770648785,72.92978049014471,Bank Branch ATM
ATM_006074,SBI Bus Terminal ATM 6074,SBI,Maharashtra,Thane,Navi Mumbai,Area-41,56739,19.021098279957677,73.05449944636791,Bus Terminal ATM
ATM_006075,SBI Bus Terminal ATM 6075,SBI,Gujarat,Ahmedabad,Ahmedabad,Area-1,52783,23.023520010901677,72.57298309605935,Bus Terminal ATM
ATM_006076,IDFC First Bank Petrol Station ATM 6076,IDFC First Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-57,55419,13.06501451537812,77.58683963833617,Petrol Station ATM
ATM_006077,SBI Market ATM 6077,SBI,Telangana,Hyderabad,Hyderabad,Area-16,70334,17.3915100158889,78.5419814232016,Market ATM
ATM_006078,Yes Bank Railway Station ATM 6078,Yes Bank,Delhi,New Delhi,Delhi,Area-36,52591,28.56287418570327,77.1322634649843,Railway Station ATM
ATM_006079,Yes Bank Railway Station ATM 6079,Yes Bank,Maharashtra,Mumbai City,Mumbai,Area-27,54445,19.1514390705492,72.89929318619677,Railway Station ATM
ATM_006080,ICICI Bank Market ATM 6080,ICICI Bank,Rajasthan,Jaipur,Jaipur,Area-3,54659,27.010593272568222,75.83616721199428,Market ATM
ATM_006081,Bank of Baroda Standalone Kiosk 6081,Bank of Baroda,Maharashtra,Thane,Navi Mumbai,Area-42,54649,19.023180891854647,72.98070452578591,Standalone Kiosk
ATM_006082,Punjab National Bank Market ATM 6082,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-1,50904,19.045469700606237,72.84097987002146,Market ATM
ATM_006083,Punjab National Bank Railway Station ATM 6083,Punjab National Bank,Telangana,Hyderabad,Hyderabad,Area-48,80103,17.372058865704194,78.45780576391891,Railway Station ATM
ATM_006084,Punjab National Bank Standalone Kiosk 6084,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-30,44191,19.084061477556073,72.94869986024408,Standalone Kiosk
ATM_006085,Punjab National Bank Residential Complex ATM 6085,Punjab National Bank,Maharashtra,Mumbai City,Mumbai,Area-18,47807,19.128316009476688,72.87242837321497,Residential Complex ATM
ATM_006086,Union Bank of India Bank Branch ATM 6086,Union Bank of India,Gujarat,Ahmedabad,Ahmedabad,Area-56,50624,22.948955301957383,72.5407015672333,Bank Branch ATM
ATM_006087,Punjab National Bank Market ATM 6087,Punjab National Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-12,50156,13.009438468668725,77.58707860097414,Market ATM
ATM_006088,ICICI Bank Mall ATM 6088,ICICI Bank,Maharashtra,Pune,Pune,Area-17,43947,18.527663938473253,73.86950077349043,Mall ATM
ATM_006089,Punjab National Bank Railway Station ATM 6089,Punjab National Bank,Maharashtra,Nagpur,Nagpur,Area-39,63684,21.068653344787784,79.14433838154667,Railway Station ATM
ATM_006090,IndusInd Bank University ATM 6090,IndusInd Bank,West Bengal,Kolkata,Kolkata,Area-21,48536,22.526699871347645,88.44713146014651,University ATM
ATM_006091,IndusInd Bank Residential Complex ATM 6091,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-29,68800,19.077209766794265,72.8375695980503,Residential Complex ATM
ATM_006092,SBI Mall ATM 6092,SBI,Maharashtra,Mumbai City,Mumbai,Area-47,68635,19.074861216343315,72.79874005572329,Mall ATM
ATM_006093,Kotak Mahindra Bank Mall ATM 6093,Kotak Mahindra Bank,Telangana,Hyderabad,Hyderabad,Area-54,66435,17.33195740287729,78.49141053758748,Mall ATM
ATM_006094,IndusInd Bank Bank Branch ATM 6094,IndusInd Bank,Telangana,Hyderabad,Hyderabad,Area-48,70366,17.4668441743694,78.49543146178922,Bank Branch ATM
ATM_006095,ICICI Bank Standalone Kiosk 6095,ICICI Bank,Madhya Pradesh,Indore,Indore,Area-5,70507,22.73869912989737,75.89846754513462,Standalone Kiosk
ATM_006096,SBI Bank Branch ATM 6096,SBI,Delhi,New Delhi,Delhi,Area-56,64527,28.66894283037953,77.2294884545041,Bank Branch ATM
ATM_006097,ICICI Bank Market ATM 6097,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-25,64740,19.079578392956883,72.87227753772058,Market ATM
ATM_006098,Axis Bank Bank Branch ATM 6098,Axis Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-50,52525,12.966923768621273,77.61340164158615,Bank Branch ATM
ATM_006099,IndusInd Bank Standalone Kiosk 6099,IndusInd Bank,Telangana,Hyderabad,Hyderabad,Area-17,57116,17.447358805700553,78.5464762464167,Standalone Kiosk
ATM_006100,Axis Bank Residential Complex ATM 6100,Axis Bank,Maharashtra,Thane,Thane,Area-36,76715,19.19318722303441,73.01275654677416,Residential Complex ATM
ATM_006101,Axis Bank Bank Branch ATM 6101,Axis Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-57,41162,12.974956398432985,77.5964178250729,Bank Branch ATM
ATM_006102,Axis Bank Petrol Station ATM 6102,Axis Bank,Maharashtra,Thane,Navi Mumbai,Area-56,79860,19.050963163754897,73.02716073507005,Petrol Station ATM
ATM_006103,Punjab National Bank Hospital ATM 6103,Punjab National Bank,Gujarat,Ahmedabad,Ahmedabad,Area-39,71736,23.004826049354627,72.6157705853354,Hospital ATM
ATM_006104,IndusInd Bank Bank Branch ATM 6104,IndusInd Bank,Gujarat,Ahmedabad,Ahmedabad,Area-37,76637,23.09334931281627,72.53697132613374,Bank Branch ATM
ATM_006105,HDFC Bank Residential Complex ATM 6105,HDFC Bank,Delhi,New Delhi,Delhi,Area-2,40508,28.597780741738045,77.16817671132583,Residential Complex ATM
ATM_006106,Bank of Baroda Standalone Kiosk 6106,Bank of Baroda,Gujarat,Surat,Surat,Area-36,54254,21.096489437664005,72.79623936689485,Standalone Kiosk
ATM_006107,Canara Bank Market ATM 6107,Canara Bank,Madhya Pradesh,Indore,Indore,Area-25,76688,22.627933895250713,75.87312184211106,Market ATM
ATM_006108,HDFC Bank Standalone Kiosk 6108,HDFC Bank,Maharashtra,Thane,Thane,Area-1,78198,19.20416111202199,72.9420280593789,Standalone Kiosk
ATM_006109,SBI Bus Terminal ATM 6109,SBI,Delhi,New Delhi,Delhi,Area-56,81643,28.580173375570787,77.11823059586311,Bus Terminal ATM
ATM_006110,IndusInd Bank Bank Branch ATM 6110,IndusInd Bank,Telangana,Hyderabad,Hyderabad,Area-27,64264,17.39868686857359,78.48764947465651,Bank Branch ATM
ATM_006111,Axis Bank Mall ATM 6111,Axis Bank,Maharashtra,Mumbai City,Mumbai,Area-46,66636,19.113567887565164,72.85168995679173,Mall ATM
ATM_006112,ICICI Bank Petrol Station ATM 6112,ICICI Bank,Delhi,New Delhi,Delhi,Area-3,70235,28.60677885969944,77.21786284636377,Petrol Station ATM
ATM_006113,Punjab National Bank Residential Complex ATM 6113,Punjab National Bank,Maharashtra,Pune,Pune,Area-15,67184,18.516968373596814,73.86147167637913,Residential Complex ATM
ATM_006114,SBI Mall ATM 6114,SBI,Gujarat,Surat,Surat,Area-54,43523,21.16439144455907,72.835242790484,Mall ATM
ATM_006115,HDFC Bank Railway Station ATM 6115,HDFC Bank,Delhi,New Delhi,Delhi,Area-56,45738,28.609420956320584,77.1971518161503,Railway Station ATM
ATM_006116,SBI Bank Branch ATM 6116,SBI,West Bengal,Kolkata,Kolkata,Area-1,60314,22.50830656793065,88.43264247461252,Bank Branch ATM
ATM_006117,Kotak Mahindra Bank Residential Complex ATM 6117,Kotak Mahindra Bank,Delhi,New Delhi,Delhi,Area-53,51547,28.572645527070627,77.25668942918772,Residential Complex ATM
ATM_006118,Bank of Baroda Railway Station ATM 6118,Bank of Baroda,Maharashtra,Thane,Thane,Area-19,65818,19.312684704899503,73.02021449182308,Railway Station ATM
ATM_006119,Axis Bank Residential Complex ATM 6119,Axis Bank,Rajasthan,Jaipur,Jaipur,Area-13,64593,26.862034630897195,75.81992198396932,Residential Complex ATM
ATM_006120,IndusInd Bank Bank Branch ATM 6120,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-59,66636,19.11613102491706,72.93574414297765,Bank Branch ATM
ATM_006121,Axis Bank Bank Branch ATM 6121,Axis Bank,Maharashtra,Mumbai City,Mumbai,Area-32,55297,19.088282210382605,72.86107330666782,Bank Branch ATM
ATM_006122,SBI Railway Station ATM 6122,SBI,Delhi,New Delhi,Delhi,Area-47,62211,28.584305681206985,77.26640499418212,Railway Station ATM
ATM_006123,HDFC Bank Market ATM 6123,HDFC Bank,Tamil Nadu,Chennai,Chennai,Area-9,50233,13.123101539615305,80.26029085097343,Market ATM
ATM_006124,Union Bank of India Mall ATM 6124,Union Bank of India,Maharashtra,Nagpur,Nagpur,Area-45,61974,21.105535019180625,78.9892417417409,Mall ATM
ATM_006125,Kotak Mahindra Bank Airport ATM 6125,Kotak Mahindra Bank,Maharashtra,Mumbai City,Mumbai,Area-22,77177,19.079901429157143,72.77094880469357,Airport ATM
ATM_006126,Axis Bank Market ATM 6126,Axis Bank,Maharashtra,Nagpur,Nagpur,Area-43,75236,21.16611328347351,79.08078148376106,Market ATM
ATM_006127,ICICI Bank Bank Branch ATM 6127,ICICI Bank,Maharashtra,Pune,Pune,Area-39,79284,18.525057277972024,73.92723202043352,Bank Branch ATM
ATM_006128,ICICI Bank Standalone Kiosk 6128,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-4,45808,19.013083250482723,72.84774655225023,Standalone Kiosk
ATM_006129,Bank of Baroda Mall ATM 6129,Bank of Baroda,Karnataka,Bengaluru Urban,Bengaluru,Area-52,75457,13.03043441748316,77.61039552113644,Mall ATM
ATM_006130,Union Bank of India Standalone Kiosk 6130,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-18,63811,19.086836252803117,72.88611425848721,Standalone Kiosk
ATM_006131,Canara Bank Petrol Station ATM 6131,Canara Bank,Maharashtra,Nashik,Nashik,Area-22,76476,19.950215883123846,73.84574003973002,Petrol Station ATM
ATM_006132,Union Bank of India Residential Complex ATM 6132,Union Bank of India,Telangana,Hyderabad,Hyderabad,Area-48,73814,17.3494511783717,78.40419678267426,Residential Complex ATM
ATM_006133,SBI Market ATM 6133,SBI,Tamil Nadu,Chennai,Chennai,Area-52,74905,13.10102688169679,80.23732153208321,Market ATM
ATM_006134,Kotak Mahindra Bank Mall ATM 6134,Kotak Mahindra Bank,Maharashtra,Pune,Pune,Area-53,75502,18.51816223228638,73.91531797079494,Mall ATM
ATM_006135,IDFC First Bank Mall ATM 6135,IDFC First Bank,Maharashtra,Nagpur,Nagpur,Area-27,53986,21.14572708431988,79.07471629847218,Mall ATM
ATM_006136,ICICI Bank Mall ATM 6136,ICICI Bank,Maharashtra,Pune,Pune,Area-21,59938,18.536582096374612,73.96142902299202,Mall ATM
ATM_006137,Kotak Mahindra Bank Mall ATM 6137,Kotak Mahindra Bank,Gujarat,Surat,Surat,Area-49,82113,21.182033359396698,72.83158305977013,Mall ATM
ATM_006138,SBI Bank Branch ATM 6138,SBI,Maharashtra,Thane,Navi Mumbai,Area-16,46607,19.054223459660285,73.03768938579681,Bank Branch ATM
ATM_006139,Yes Bank Railway Station ATM 6139,Yes Bank,Maharashtra,Thane,Navi Mumbai,Area-38,43690,19.00528344915312,73.01222135393213,Railway Station ATM
ATM_006140,Union Bank of India Residential Complex ATM 6140,Union Bank of India,Delhi,New Delhi,Delhi,Area-14,40858,28.52463971737696,77.21082252977165,Residential Complex ATM
ATM_006141,Canara Bank Residential Complex ATM 6141,Canara Bank,Maharashtra,Thane,Navi Mumbai,Area-13,58705,19.02330568672597,73.1091681187119,Residential Complex ATM
ATM_006142,Canara Bank Bank Branch ATM 6142,Canara Bank,Maharashtra,Thane,Thane,Area-33,60718,19.21905767594238,72.97813303018485,Bank Branch ATM
ATM_006143,Union Bank of India Residential Complex ATM 6143,Union Bank of India,Maharashtra,Mumbai City,Mumbai,Area-52,69360,19.057939944477454,72.86899788395105,Residential Complex ATM
ATM_006144,Bank of Baroda Petrol Station ATM 6144,Bank of Baroda,Telangana,Hyderabad,Hyderabad,Area-18,74837,17.41842226999598,78.40927294062922,Petrol Station ATM
ATM_006145,IndusInd Bank Bank Branch ATM 6145,IndusInd Bank,Telangana,Hyderabad,Hyderabad,Area-43,53156,17.424671041246825,78.50579911690784,Bank Branch ATM
ATM_006146,ICICI Bank Residential Complex ATM 6146,ICICI Bank,Tamil Nadu,Chennai,Chennai,Area-2,59690,13.082459455464182,80.26780108881155,Residential Complex ATM
ATM_006147,IDFC First Bank Residential Complex ATM 6147,IDFC First Bank,West Bengal,Kolkata,Kolkata,Area-42,73281,22.503462161759558,88.2794629860629,Residential Complex ATM
ATM_006148,IDFC First Bank Standalone Kiosk 6148,IDFC First Bank,Maharashtra,Nagpur,Nagpur,Area-24,60788,21.129587857270277,79.09046756420511,Standalone Kiosk
ATM_006149,Yes Bank Petrol Station ATM 6149,Yes Bank,Uttar Pradesh,Lucknow,Lucknow,Area-5,62810,26.899359476743196,80.9646992838438,Petrol Station ATM
ATM_006150,SBI Bus Terminal ATM 6150,SBI,West Bengal,Kolkata,Kolkata,Area-33,68257,22.59640869888024,88.3504695749602,Bus Terminal ATM
ATM_006151,Bank of Baroda Market ATM 6151,Bank of Baroda,Gujarat,Ahmedabad,Ahmedabad,Area-15,49813,22.943573135560833,72.58363751665924,Market ATM
ATM_006152,Canara Bank Petrol Station ATM 6152,Canara Bank,Tamil Nadu,Chennai,Chennai,Area-38,70852,13.014888623103559,80.32154385479598,Petrol Station ATM
ATM_006153,Canara Bank Market ATM 6153,Canara Bank,Delhi,New Delhi,Delhi,Area-3,52147,28.641578288919174,77.17159935503363,Market ATM
ATM_006154,Union Bank of India Bus Terminal ATM 6154,Union Bank of India,Maharashtra,Pune,Pune,Area-21,50486,18.560624832908314,73.79476340491718,Bus Terminal ATM
ATM_006155,Canara Bank Standalone Kiosk 6155,Canara Bank,Delhi,New Delhi,Delhi,Area-14,45273,28.599906353678357,77.09818950154406,Standalone Kiosk
ATM_006156,ICICI Bank Hospital ATM 6156,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-19,46213,19.118125706823186,72.79584324182056,Hospital ATM
ATM_006157,IDFC First Bank Hospital ATM 6157,IDFC First Bank,Delhi,New Delhi,Delhi,Area-1,56822,28.645749969057768,77.2449762190288,Hospital ATM
ATM_006158,Bank of Baroda Bank Branch ATM 6158,Bank of Baroda,Maharashtra,Mumbai City,Mumbai,Area-17,56363,19.079270774364968,72.82731840490898,Bank Branch ATM
ATM_006159,IndusInd Bank Mall ATM 6159,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-6,63678,19.030851389159157,72.96719800039543,Mall ATM
ATM_006160,Kotak Mahindra Bank Bank Branch ATM 6160,Kotak Mahindra Bank,Uttar Pradesh,Lucknow,Lucknow,Area-37,55103,26.849200810066453,80.94311943569454,Bank Branch ATM
ATM_006161,Kotak Mahindra Bank Standalone Kiosk 6161,Kotak Mahindra Bank,Tamil Nadu,Chennai,Chennai,Area-28,52171,13.081009214761963,80.27254310297843,Standalone Kiosk
ATM_006162,Canara Bank Railway Station ATM 6162,Canara Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-17,46648,12.992565610711324,77.60223962303246,Railway Station ATM
ATM_006163,Yes Bank Residential Complex ATM 6163,Yes Bank,Maharashtra,Nagpur,Nagpur,Area-37,47432,21.06896510479412,79.13735461578375,Residential Complex ATM
ATM_006164,Yes Bank Standalone Kiosk 6164,Yes Bank,Telangana,Hyderabad,Hyderabad,Area-55,56890,17.385705087097502,78.4693592774529,Standalone Kiosk
ATM_006165,Canara Bank Mall ATM 6165,Canara Bank,Rajasthan,Jaipur,Jaipur,Area-32,46173,26.881559525087813,75.78709745027916,Mall ATM
ATM_006166,Kotak Mahindra Bank Petrol Station ATM 6166,Kotak Mahindra Bank,Tamil Nadu,Chennai,Chennai,Area-17,63660,13.088518692221868,80.20113638569407,Petrol Station ATM
ATM_006167,SBI Railway Station ATM 6167,SBI,Telangana,Hyderabad,Hyderabad,Area-24,61731,17.404430946273354,78.4912880223311,Railway Station ATM
ATM_006168,SBI Bank Branch ATM 6168,SBI,Delhi,New Delhi,Delhi,Area-47,77649,28.628378570335144,77.24248717898564,Bank Branch ATM
ATM_006169,Union Bank of India Bank Branch ATM 6169,Union Bank of India,Maharashtra,Nagpur,Nagpur,Area-6,63711,21.0993008843144,79.0671411088403,Bank Branch ATM
ATM_006170,Punjab National Bank Standalone Kiosk 6170,Punjab National Bank,Tamil Nadu,Chennai,Chennai,Area-19,49324,13.064169799937964,80.2874053568085,Standalone Kiosk
ATM_006171,Bank of Baroda University ATM 6171,Bank of Baroda,Madhya Pradesh,Indore,Indore,Area-28,55789,22.674026229141027,75.75240207847438,University ATM
