upi_id,account_id,first_seen,last_seen,linked_case_count,linked_account_count
UPI_030822,ACC_028107,2025-01-20 06:24:30.102597225,2026-02-16 07:26:49.023082107,0,0
UPI_030823,ACC_028108,2025-10-14 04:28:35.264533564,2025-11-24 05:27:30.042902932,0,0
UPI_030824,ACC_028109,2026-05-16 02:06:53.936178192,2026-05-29 21:52:40.016318980,260,114
UPI_030825,ACC_028110,2024-06-27 18:56:54.667506371,2024-09-03 06:31:45.940771952,0,0
UPI_030826,ACC_028111,2026-05-19 05:52:00.187197015,2026-06-12 00:15:02.000946732,0,0
UPI_030827,ACC_028111,2026-05-19 05:52:00.187197015,2026-06-12 00:15:02.000946732,0,0
UPI_030828,ACC_028112,2024-05-01 21:51:22.604568116,2025-07-16 12:20:06.490900583,0,0
UPI_030829,ACC_028113,2024-03-29 03:33:51.174519735,2026-06-23 10:04:19.393627421,0,0
UPI_030830,ACC_028114,2024-05-07 14:01:35.675480047,2025-08-08 18:04:45.340797754,0,0
UPI_030831,ACC_028115,2026-03-24 02:09:35.080947459,2026-03-27 09:49:37.422722937,0,0
UPI_030832,ACC_028116,2025-08-19 21:00:11.299649574,2025-11-05 00:39:55.665735913,0,0
UPI_030833,ACC_028117,2025-06-10 09:38:38.148436740,2025-09-10 13:24:29.809874931,0,0
UPI_030834,ACC_028118,2024-07-13 05:22:57.116420545,2024-08-08 00:03:43.600975152,0,0
UPI_030835,ACC_028119,2026-06-05 06:51:13.494772092,2026-06-14 11:15:24.977700153,0,0
UPI_030836,ACC_028120,2025-12-23 11:06:38.470862046,2026-05-28 04:20:46.992916744,0,0
UPI_030837,ACC_028121,2024-06-05 10:51:12.831669111,2025-09-23 04:30:02.118227079,0,0
UPI_030838,ACC_028122,2024-04-19 16:06:21.707989782,2026-01-10 03:14:21.950855750,0,0
UPI_030839,ACC_028123,2025-04-16 05:20:44.424082674,2026-06-03 09:09:02.522127357,0,0
UPI_030840,ACC_028124,2024-08-09 19:27:26.889264427,2025-02-15 09:15:07.681813154,0,0
UPI_030841,ACC_028125,2025-11-02 22:16:29.182594337,2026-05-17 22:31:08.739145854,0,0
UPI_030842,ACC_028126,2024-07-28 20:53:47.927999396,2026-01-17 12:47:59.311389882,0,0
UPI_030843,ACC_028127,2025-10-22 11:59:34.515871048,2026-01-09 07:16:31.521022734,0,0
UPI_030844,ACC_028128,2024-10-01 03:06:21.624192517,2025-10-13 13:30:04.158276449,0,0
UPI_030845,ACC_028129,2024-09-04 05:39:23.214745797,2025-11-18 15:28:42.085070906,0,0
UPI_030846,ACC_028130,2024-06-16 06:16:56.782686867,2025-03-26 18:38:14.754204029,0,0
UPI_030847,ACC_028131,2024-10-30 08:24:33.467789728,2026-04-10 00:19:20.125690640,0,0
UPI_030848,ACC_028132,2025-04-02 08:45:51.034128763,2025-05-31 04:59:17.178444770,0,0
UPI_030849,ACC_028133,2024-08-31 16:02:11.045801681,2025-03-18 10:21:55.414837931,0,0
UPI_030850,ACC_028134,2024-05-11 12:56:54.378692847,2024-08-18 14:05:33.585730919,0,0
UPI_030851,ACC_028134,2024-05-11 12:56:54.378692847,2024-08-18 14:05:33.585730919,0,0
UPI_030852,ACC_028135,2024-10-12 23:10:03.844928786,2025-07-05 05:26:51.377122157,0,0
UPI_030853,ACC_028136,2025-08-03 16:53:11.332367823,2026-05-12 10:36:23.600221117,0,0
UPI_030854,ACC_028137,2024-07-18 09:20:36.910521794,2024-12-29 20:58:57.057017762,0,0
UPI_030855,ACC_028138,2024-01-28 01:08:03.882168930,2026-06-13 00:39:24.554924837,0,0
UPI_030856,ACC_028139,2024-07-02 23:53:34.005253887,2026-01-12 07:50:13.906320718,0,0
UPI_030857,ACC_028140,2026-03-18 15:29:05.814772025,2026-05-23 16:49:50.710940428,0,0
UPI_030858,ACC_028141,2026-04-30 21:59:44.331992894,2026-05-17 03:40:31.395658929,0,0
UPI_030859,ACC_028142,2024-04-22 14:18:08.982494984,2024-06-06 14:42:43.281944295,0,0
UPI_030860,ACC_028143,2026-04-23 02:24:59.402445644,2026-06-18 22:34:36.066974732,0,0
UPI_030861,ACC_028144,2025-09-04 18:17:37.803861082,2025-10-28 17:31:44.499349200,0,0
UPI_030862,ACC_028145,2026-03-23 00:45:14.685129419,2026-04-24 09:03:17.287907885,0,0
UPI_030863,ACC_028146,2025-02-13 00:38:10.437783882,2025-03-10 20:33:45.953957794,0,0
UPI_030864,ACC_028147,2025-03-05 23:28:43.583464257,2025-10-25 00:12:44.893342563,0,0
UPI_030865,ACC_028148,2024-08-04 04:12:49.124183308,2025-03-23 11:16:16.557269269,0,0
UPI_030866,ACC_028149,2025-07-05 09:21:43.908092506,2025-08-02 09:12:32.442837216,0,0
UPI_030867,ACC_028150,2024-04-19 07:11:44.598281825,2025-05-07 03:04:00.651228016,0,0
UPI_030868,ACC_028151,2025-08-05 14:44:01.083356746,2026-05-27 06:27:36.583471991,0,0
UPI_030869,ACC_028152,2024-08-06 00:04:02.101246525,2025-02-01 04:24:57.357646246,0,0
UPI_030870,ACC_028153,2024-08-30 13:56:14.591033652,2026-06-01 15:51:48.633797320,0,0
UPI_030871,ACC_028154,2026-05-30 10:55:39.142995730,2026-06-12 23:32:54.544459053,0,0
UPI_030872,ACC_028155,2026-02-10 22:14:19.666922495,2026-04-22 21:15:08.055342664,0,0
UPI_030873,ACC_028156,2025-01-18 22:12:58.729999486,2025-11-24 16:53:50.451191841,0,0
UPI_030874,ACC_028157,2026-06-24 00:33:56.844368264,2026-06-27 10:44:41.267219431,0,0
UPI_030875,ACC_028158,2026-01-16 09:42:28.759882674,2026-03-09 07:44:06.512422954,0,0
UPI_030876,ACC_028159,2024-05-23 02:17:03.537856873,2025-07-31 15:25:55.619824149,0,0
UPI_030877,ACC_028160,2024-04-05 14:30:02.806449493,2025-07-16 07:59:04.492698859,0,0
UPI_030878,ACC_028161,2025-07-15 08:29:06.471268423,2026-04-18 20:55:24.428393046,0,0
UPI_030879,ACC_028162,2026-06-04 03:25:24.054052025,2026-06-06 17:03:17.903294469,0,0
UPI_030880,ACC_028163,2024-04-06 18:45:59.747873401,2026-05-25 11:12:24.166926585,0,0
UPI_030881,ACC_028164,2024-08-06 15:29:14.995749678,2024-09-23 05:59:42.976956568,0,0
UPI_030882,ACC_028165,2026-05-10 13:27:41.609490618,2026-05-10 15:13:35.221335605,0,0
UPI_030883,ACC_028166,2026-01-28 16:59:38.927473769,2026-06-14 19:08:45.422449590,0,0
UPI_030884,ACC_028167,2025-10-17 12:47:18.508973941,2026-04-06 03:46:52.348463211,0,0
UPI_030885,ACC_028168,2026-01-04 15:41:18.261621058,2026-06-14 05:25:12.759893177,0,0
UPI_030886,ACC_028169,2024-12-08 22:11:50.929673001,2026-06-29 01:34:41.998604886,0,0
UPI_030887,ACC_028170,2026-02-12 05:28:54.640129112,2026-04-28 07:05:46.477220502,0,0
UPI_030888,ACC_028171,2025-05-29 13:06:48.512398325,2025-09-24 03:08:54.940597583,0,0
UPI_030889,ACC_028171,2025-05-29 13:06:48.512398325,2025-09-24 03:08:54.940597583,0,0
UPI_030890,ACC_028172,2024-03-20 19:32:58.014938427,2024-11-03 22:55:49.040570943,0,0
UPI_030891,ACC_028173,2025-12-01 05:17:50.887176447,2025-12-15 10:06:37.668524417,61,25
UPI_030892,ACC_028174,2026-06-19 14:05:38.885513544,2026-06-22 11:49:31.160157478,0,0
UPI_030893,ACC_028175,2026-03-18 13:01:02.831073985,2026-03-20 09:50:21.983572946,0,0
UPI_030894,ACC_028176,2024-06-10 09:12:23.621029852,2026-05-17 17:14:41.900984431,0,0
UPI_030895,ACC_028177,2024-09-08 23:17:44.863625836,2024-12-09 19:50:29.640720386,0,0
UPI_030896,ACC_028178,2024-03-05 22:35:02.822784953,2025-07-18 00:00:56.488241606,1,1
UPI_030897,ACC_028178,2024-03-05 22:35:02.822784953,2025-07-18 00:00:56.488241606,0,0
UPI_030898,ACC_028179,2024-03-22 10:18:52.459645108,2024-09-28 15:55:24.222183909,0,0
UPI_030899,ACC_028180,2026-03-25 07:19:23.846734032,2026-06-21 16:25:58.494837272,0,0
UPI_030900,ACC_028181,2025-07-07 20:26:22.473762758,2025-11-24 03:36:56.061783302,0,0
UPI_030901,ACC_028182,2024-08-24 23:13:51.843938816,2025-06-02 18:06:28.173573895,54,22
UPI_030902,ACC_028183,2024-08-01 01:58:53.216751765,2025-10-13 19:24:41.246447842,0,0
UPI_030903,ACC_028184,2025-03-03 11:52:50.997107282,2026-04-16 02:39:03.237639001,0,0
UPI_030904,ACC_028185,2024-06-02 01:21:35.321983796,2024-07-14 13:54:36.602765596,0,0
UPI_030905,ACC_028186,2026-04-13 11:01:50.260774717,2026-04-21 11:10:10.158119927,0,0
UPI_030906,ACC_028187,2025-10-28 12:57:47.110728696,2026-01-09 23:19:52.624976284,1,1
UPI_030907,ACC_028187,2025-10-28 12:57:47.110728696,2026-01-09 23:19:52.624976284,1,1
UPI_030908,ACC_028188,2024-01-08 08:45:27.229504623,2025-03-14 23:34:29.341873451,0,0
UPI_030909,ACC_028189,2025-07-08 16:25:20.279026091,2026-06-13 20:09:06.021464242,0,0
UPI_030910,ACC_028190,2025-11-30 22:08:41.326978996,2026-02-19 12:07:26.744803937,0,0
UPI_030911,ACC_028191,2026-01-10 09:55:02.624225795,2026-03-26 01:56:14.668488592,0,0
UPI_030912,ACC_028192,2024-08-24 12:38:01.974499654,2026-05-12 20:42:19.074070654,0,0
UPI_030913,ACC_028193,2025-05-21 13:26:44.473100230,2025-10-20 12:37:29.846666241,0,0
UPI_030914,ACC_028194,2026-02-02 19:39:22.133899078,2026-02-09 13:00:18.832638802,0,0
UPI_030915,ACC_028195,2024-08-12 23:59:23.705396764,2026-03-27 06:23:51.606338987,0,0
UPI_030916,ACC_028196,2024-03-20 17:52:18.054718058,2026-05-21 16:44:28.828627981,0,0
UPI_030917,ACC_028197,2024-12-09 08:38:41.053384867,2025-07-23 10:57:27.075998361,0,0
UPI_030918,ACC_028198,2024-06-07 12:03:33.341978189,2025-04-09 13:34:13.238974056,0,0
UPI_030919,ACC_028199,2026-02-19 20:56:14.507879257,2026-06-21 13:53:43.970030165,0,0
UPI_030920,ACC_028200,2025-08-24 19:24:37.176674515,2025-12-04 08:01:33.400021733,0,0
UPI_030921,ACC_028201,2024-10-29 12:43:13.737828024,2026-02-24 20:27:59.986253068,0,0
UPI_030922,ACC_028202,2026-03-06 05:10:56.742087796,2026-06-25 10:27:36.419903275,0,0
UPI_030923,ACC_028203,2024-01-04 12:30:28.754250403,2025-02-27 23:28:59.698745596,0,0
UPI_030924,ACC_028204,2025-10-23 22:57:22.874613784,2026-06-23 08:01:03.207994863,0,0
UPI_030925,ACC_028205,2024-10-12 16:54:30.686213866,2025-08-21 23:48:12.706685994,0,0
UPI_030926,ACC_028205,2024-10-12 16:54:30.686213866,2025-08-21 23:48:12.706685994,0,0
UPI_030927,ACC_028206,2024-12-06 23:37:30.875033032,2025-03-08 07:36:24.300713099,0,0
UPI_030928,ACC_028207,2025-05-28 10:01:51.825586133,2025-11-28 04:16:15.758813785,0,0
UPI_030929,ACC_028208,2025-11-02 21:35:27.368601128,2025-11-13 22:56:18.241533128,0,0
UPI_030930,ACC_028209,2024-04-20 09:31:45.119645391,2024-11-26 04:05:03.301992418,0,0
UPI_030931,ACC_028210,2026-02-10 08:36:08.003882207,2026-03-21 15:48:47.085665683,0,0
UPI_030932,ACC_028211,2024-03-05 20:34:37.940890954,2025-06-12 05:58:40.119359967,0,0
UPI_030933,ACC_028212,2024-02-17 11:27:04.869444056,2024-06-08 10:06:43.359909612,0,0
UPI_030934,ACC_028213,2025-04-14 21:19:26.074067436,2025-06-27 04:06:45.943073711,0,0
UPI_030935,ACC_028214,2026-06-05 17:08:04.739616111,2026-06-26 11:07:34.773219656,0,0
UPI_030936,ACC_028215,2026-05-16 08:03:28.174884930,2026-06-01 13:17:28.546094464,0,0
UPI_030937,ACC_028216,2025-02-06 09:03:06.046022870,2025-07-02 18:09:43.941441253,0,0
UPI_030938,ACC_028217,2026-06-19 01:38:10.331864402,2026-06-27 10:22:13.532191700,0,0
UPI_030939,ACC_028218,2024-02-15 16:07:36.890377535,2026-04-08 00:09:32.132151730,0,0
UPI_030940,ACC_028219,2024-05-02 00:00:38.856859483,2025-04-29 13:11:19.499753124,0,0
UPI_030941,ACC_028220,2026-01-22 12:58:40.101429895,2026-05-07 11:03:59.714873325,0,0
UPI_030942,ACC_028221,2025-05-08 22:32:28.135445729,2025-06-06 03:48:05.841709444,0,0
UPI_030943,ACC_028222,2026-03-12 22:31:04.642855212,2026-06-20 12:05:42.808381792,0,0
UPI_030944,ACC_028223,2024-08-19 12:18:43.883642688,2025-04-20 12:22:08.736865505,0,0
UPI_030945,ACC_028224,2026-04-26 16:17:48.366125092,2026-06-04 11:48:10.129418258,0,0
UPI_030946,ACC_028225,2024-02-08 16:23:01.035519943,2026-01-02 21:00:08.418294577,0,0
UPI_030947,ACC_028226,2024-09-23 13:06:06.170074191,2025-10-07 02:06:46.628046538,0,0
UPI_030948,ACC_028227,2025-03-04 01:42:37.811739430,2026-05-08 19:57:21.891992564,0,0
UPI_030949,ACC_028228,2025-06-11 03:08:06.079103693,2026-06-07 21:43:42.638989938,0,0
UPI_030950,ACC_028229,2025-04-08 10:35:47.788189538,2025-07-22 23:04:04.451581945,0,0
UPI_030951,ACC_028230,2024-06-09 18:33:14.745633604,2024-09-06 14:28:14.096004539,0,0
UPI_030952,ACC_028231,2024-06-10 04:52:38.489499075,2025-01-13 10:59:55.676931168,0,0
UPI_030953,ACC_028232,2025-03-27 04:04:58.724998266,2025-05-19 07:20:39.125367612,0,0
UPI_030954,ACC_028233,2024-04-18 22:02:01.910357324,2026-06-24 12:48:59.462661643,0,0
UPI_030955,ACC_028234,2026-03-25 17:48:36.840936139,2026-06-13 00:58:59.528943785,0,0
UPI_030956,ACC_028235,2026-06-09 13:09:59.765569836,2026-06-14 20:18:54.124776451,0,0
UPI_030957,ACC_028236,2024-06-13 10:19:33.416411372,2025-03-17 22:12:21.117779025,0,0
UPI_030958,ACC_028237,2024-09-01 10:19:58.580399286,2025-08-11 22:36:38.912953916,0,0
UPI_030959,ACC_028238,2024-06-09 22:23:42.256230687,2025-06-09 21:22:15.838897841,0,0
UPI_030960,ACC_028239,2025-03-04 04:50:58.228080414,2025-11-06 07:46:56.100403645,0,0
UPI_030961,ACC_028240,2025-07-26 10:02:01.075451151,2026-06-08 18:14:02.118267807,0,0
UPI_030962,ACC_028241,2024-10-30 12:57:15.814089458,2025-04-26 12:49:32.516557855,0,0
UPI_030963,ACC_028241,2024-10-30 12:57:15.814089458,2025-04-26 12:49:32.516557855,0,0
UPI_030964,ACC_028242,2025-08-29 17:35:04.186124958,2025-11-28 22:29:28.932705142,0,0
UPI_030965,ACC_028243,2024-02-03 03:13:22.380396858,2026-06-11 03:06:17.643917927,2,2
UPI_030966,ACC_028244,2024-10-24 23:35:55.870284282,2025-02-02 09:19:54.161843552,0,0
UPI_030967,ACC_028245,2026-01-01 17:37:18.385550246,2026-02-15 19:41:56.642844035,0,0
UPI_030968,ACC_028246,2024-09-16 04:09:34.611960534,2025-12-15 17:55:58.126075075,0,0
UPI_030969,ACC_028247,2025-06-25 17:07:38.049057014,2026-06-17 23:36:59.048745348,0,0
UPI_030970,ACC_028248,2024-05-01 04:38:54.458957689,2026-06-16 18:20:01.799342817,55,21
UPI_030971,ACC_028248,2024-05-01 04:38:54.458957689,2026-06-16 18:20:01.799342817,53,18
UPI_030972,ACC_028249,2025-03-14 15:50:06.075716995,2026-05-11 20:35:10.093473762,0,0
UPI_030973,ACC_028250,2025-08-06 01:37:19.435122155,2025-12-31 01:26:43.793672505,0,0
UPI_030974,ACC_028251,2025-02-02 22:51:24.203667231,2025-07-03 01:01:26.271206627,0,0
UPI_030975,ACC_028252,2026-03-13 16:11:34.612265691,2026-06-07 05:46:12.025959145,0,0
UPI_030976,ACC_028253,2024-04-22 17:01:12.070941735,2024-11-27 12:17:19.550898210,0,0
UPI_030977,ACC_028254,2025-05-19 17:10:40.549416840,2025-12-31 11:51:00.233446021,0,0
UPI_030978,ACC_028255,2026-01-05 19:03:10.426157631,2026-03-10 19:41:42.369703641,0,0
UPI_030979,ACC_028255,2026-01-05 19:03:10.426157631,2026-03-10 19:41:42.369703641,0,0
UPI_030980,ACC_028256,2024-10-11 23:21:23.006996449,2026-01-31 21:19:24.003918349,0,0
UPI_030981,ACC_028256,2024-10-11 23:21:23.006996449,2026-01-31 21:19:24.003918349,0,0
UPI_030982,ACC_028257,2025-03-17 02:08:39.175225481,2026-01-27 14:16:06.792767155,0,0
UPI_030983,ACC_028258,2024-06-08 02:16:29.594643794,2024-07-12 02:15:26.069199970,0,0
UPI_030984,ACC_028259,2026-05-04 06:10:37.152534753,2026-05-05 07:50:48.056030146,0,0
UPI_030985,ACC_028260,2024-04-10 11:11:52.760906568,2025-08-05 19:24:25.162658814,0,0
UPI_030986,ACC_028261,2025-04-17 04:19:20.287865952,2025-08-19 11:49:39.921801292,0,0
UPI_030987,ACC_028262,2025-11-22 18:51:39.121070363,2026-04-01 23:42:11.543196211,0,0
UPI_030988,ACC_028263,2026-02-03 08:26:03.811531343,2026-02-15 00:43:43.693818325,124,50
UPI_030989,ACC_028263,2026-02-03 08:26:03.811531343,2026-02-15 00:43:43.693818325,120,39
UPI_030990,ACC_028264,2024-06-06 21:56:31.957567926,2025-01-24 18:17:18.052693908,0,0
UPI_030991,ACC_028265,2026-03-03 21:59:42.095369905,2026-05-01 14:26:39.655913557,0,0
UPI_030992,ACC_028266,2026-04-05 14:06:55.177074477,2026-06-18 17:36:07.745573527,0,0
UPI_030993,ACC_028267,2024-05-29 16:49:16.938668652,2025-08-20 12:06:42.758497094,0,0
UPI_030994,ACC_028268,2024-08-22 03:54:51.076570343,2024-11-12 21:41:07.467223142,0,0
UPI_030995,ACC_028269,2024-04-01 01:09:40.402435231,2026-04-12 22:53:00.985198090,194,46
UPI_030996,ACC_028270,2024-04-11 19:05:15.829176428,2024-11-19 21:40:44.117842624,0,0
UPI_030997,ACC_028271,2026-06-17 04:29:45.509347752,2026-06-25 21:44:53.926069657,0,0
UPI_030998,ACC_028272,2024-06-15 23:03:38.079287641,2025-04-29 06:46:35.511262485,174,68
UPI_030999,ACC_028272,2024-06-15 23:03:38.079287641,2025-04-29 06:46:35.511262485,176,59
UPI_031000,ACC_028273,2026-05-27 06:02:27.549590200,2026-06-06 14:14:07.725453703,0,0
UPI_031001,ACC_028274,2025-01-05 22:00:14.804086205,2025-04-25 00:56:44.998908092,0,0
UPI_031002,ACC_028275,2024-04-24 02:21:45.621633817,2024-05-17 16:46:06.402675182,0,0
UPI_031003,ACC_028276,2024-12-24 20:26:11.876317866,2025-05-05 10:01:25.439290054,0,0
UPI_031004,ACC_028277,2025-02-17 07:24:18.768532261,2025-10-27 10:06:38.548132964,0,0
UPI_031005,ACC_028278,2025-07-16 08:49:10.617830321,2026-02-27 22:44:40.472034206,0,0
UPI_031006,ACC_028279,2026-02-12 14:14:09.759659730,2026-05-07 16:26:45.092391628,0,0
UPI_031007,ACC_028280,2024-12-16 11:57:03.630711239,2025-07-03 19:59:11.336743454,0,0
UPI_031008,ACC_028281,2024-03-05 18:38:56.283399991,2024-06-10 16:09:21.272294369,157,43
UPI_031009,ACC_028282,2024-05-01 22:39:34.173973357,2026-01-12 02:59:14.524915989,0,0
UPI_031010,ACC_028283,2025-02-07 10:35:15.163249798,2025-05-24 21:50:33.117400606,0,0
UPI_031011,ACC_028284,2025-04-29 01:18:59.375992134,2025-05-31 19:37:18.894707830,0,0
UPI_031012,ACC_028285,2024-06-20 12:44:30.346783975,2024-10-25 00:51:35.636956380,0,0
UPI_031013,ACC_028286,2024-12-23 14:44:22.092247602,2025-09-27 09:32:07.533334694,0,0
UPI_031014,ACC_028287,2026-01-28 13:42:02.794882044,2026-02-13 14:46:57.192286883,0,0
UPI_031015,ACC_028288,2026-03-28 01:23:52.111522332,2026-04-30 12:19:28.697365655,0,0
UPI_031016,ACC_028289,2026-04-14 05:24:13.605750322,2026-04-27 19:01:32.319100755,0,0
UPI_031017,ACC_028290,2025-09-09 23:34:01.895265780,2025-11-20 08:35:19.902026668,0,0
UPI_031018,ACC_028291,2025-06-17 10:36:56.472294226,2026-03-28 09:59:02.255614071,0,0
UPI_031019,ACC_028292,2025-06-19 15:01:19.890066840,2025-08-10 06:40:19.501938407,0,0
UPI_031020,ACC_028293,2024-01-30 14:44:21.188676690,2025-11-22 17:02:02.055914404,0,0
UPI_031021,ACC_028294,2025-09-17 16:42:06.102682181,2026-04-11 13:26:27.160282594,0,0
UPI_031022,ACC_028295,2025-04-12 21:02:49.111935250,2026-05-25 09:31:51.238318306,0,0
UPI_031023,ACC_028296,2026-01-08 09:41:20.449409679,2026-02-10 15:09:50.314524919,0,0
UPI_031024,ACC_028297,2026-06-14 03:30:53.926681101,2026-06-20 22:53:28.002231597,0,0
UPI_031025,ACC_028298,2024-04-13 04:35:28.583208475,2025-09-24 04:11:40.444620341,0,0
UPI_031026,ACC_028299,2025-05-21 09:22:48.135714553,2026-02-22 16:57:23.426381824,0,0
UPI_031027,ACC_028300,2026-05-02 12:53:28.392278939,2026-05-09 05:10:27.322537934,0,0
UPI_031028,ACC_028301,2025-04-12 05:17:30.611545801,2025-10-27 13:25:57.615150444,0,0
UPI_031029,ACC_028302,2025-01-30 08:35:42.519915156,2025-10-05 19:06:35.997647676,0,0
UPI_031030,ACC_028302,2025-01-30 08:35:42.519915156,2025-10-05 19:06:35.997647676,0,0
UPI_031031,ACC_028303,2025-06-04 08:14:23.525257259,2026-04-07 10:03:41.309483559,0,0
UPI_031032,ACC_028304,2026-05-08 19:41:47.304987743,2026-05-18 19:44:18.376648949,0,0
UPI_031033,ACC_028305,2025-09-14 06:21:34.272756226,2025-11-22 23:49:33.951619921,0,0
UPI_031034,ACC_028306,2025-03-15 11:07:24.281106375,2025-08-20 00:05:22.899455050,0,0
UPI_031035,ACC_028307,2024-03-22 20:17:41.227676178,2026-02-19 15:31:24.224205954,0,0
UPI_031036,ACC_028307,2024-03-22 20:17:41.227676178,2026-02-19 15:31:24.224205954,1,1
UPI_031037,ACC_028308,2024-11-17 17:02:35.653058987,2025-10-10 06:10:56.766813159,0,0
UPI_031038,ACC_028309,2026-05-17 20:40:08.363321409,2026-06-01 04:33:45.541854078,0,0
UPI_031039,ACC_028310,2024-08-08 00:50:08.406464297,2025-05-10 11:12:23.183714732,0,0
UPI_031040,ACC_028310,2024-08-08 00:50:08.406464297,2025-05-10 11:12:23.183714732,0,0
UPI_031041,ACC_028311,2026-06-12 17:04:31.222873613,2026-06-22 02:46:53.482066148,0,0
UPI_031042,ACC_028312,2025-11-10 20:21:12.981038302,2026-06-26 05:24:50.462195705,127,35
UPI_031043,ACC_028312,2025-11-10 20:21:12.981038302,2026-06-26 05:24:50.462195705,128,32
UPI_031044,ACC_028313,2024-11-15 03:01:28.138248757,2026-02-06 02:46:04.006439210,0,0
UPI_031045,ACC_028314,2024-03-10 06:49:54.872363097,2026-04-13 03:45:02.774908884,0,0
UPI_031046,ACC_028315,2024-08-06 01:03:25.438775122,2025-09-03 01:43:15.647164315,0,0
UPI_031047,ACC_028316,2025-11-30 13:07:44.112291798,2026-03-10 00:48:01.361435963,0,0
UPI_031048,ACC_028317,2024-10-03 23:16:26.890002094,2025-03-28 00:01:23.992430678,0,0
UPI_031049,ACC_028318,2024-04-09 13:30:10.889897384,2024-06-19 19:03:00.868278768,0,0
UPI_031050,ACC_028319,2025-04-13 10:21:23.189761683,2026-03-20 23:51:04.401127913,0,0
UPI_031051,ACC_028320,2026-06-26 12:20:04.350874826,2026-06-28 09:05:35.816016040,0,0
UPI_031052,ACC_028321,2025-07-17 03:44:54.684705511,2025-07-30 20:41:17.985883015,0,0
UPI_031053,ACC_028322,2024-04-10 22:34:27.762950208,2025-02-24 22:35:44.233869560,0,0
UPI_031054,ACC_028323,2025-05-13 03:25:44.896121226,2026-06-26 13:34:56.542337508,0,0
UPI_031055,ACC_028324,2025-06-05 00:36:24.279045567,2026-01-17 01:28:30.003511789,0,0
UPI_031056,ACC_028325,2025-12-04 05:11:36.711625420,2026-03-04 02:03:31.351309013,0,0
UPI_031057,ACC_028326,2026-02-07 06:54:20.255020075,2026-04-16 20:55:22.969933874,0,0
UPI_031058,ACC_028327,2024-07-28 01:55:53.271034062,2024-12-28 10:11:51.160978554,0,0
UPI_031059,ACC_028328,2024-10-08 22:24:08.597125467,2025-06-18 11:21:04.183629432,19,10
UPI_031060,ACC_028328,2024-10-08 22:24:08.597125467,2025-06-18 11:21:04.183629432,15,7
UPI_031061,ACC_028329,2024-08-08 16:54:24.602295980,2025-05-07 23:40:11.202517332,203,70
UPI_031062,ACC_028330,2025-11-22 02:05:30.329417646,2026-06-08 05:23:13.001641374,0,0
UPI_031063,ACC_028331,2025-09-02 20:04:06.187227637,2026-01-30 08:16:37.302803195,0,0
UPI_031064,ACC_028332,2025-10-01 05:09:42.795638099,2026-01-05 16:05:11.053986386,0,0
UPI_031065,ACC_028333,2025-01-14 16:25:47.691035692,2026-05-04 09:16:42.293896833,0,0
UPI_031066,ACC_028334,2026-06-15 05:59:52.221120894,2026-06-20 16:26:57.712356013,0,0
UPI_031067,ACC_028335,2024-12-26 17:04:44.939240329,2025-10-18 10:25:35.416378019,0,0
UPI_031068,ACC_028336,2026-04-19 14:34:00.018666357,2026-05-05 08:43:52.057636450,0,0
UPI_031069,ACC_028336,2026-04-19 14:34:00.018666357,2026-05-05 08:43:52.057636450,0,0
UPI_031070,ACC_028337,2024-08-03 06:15:37.176996827,2025-10-20 06:26:55.126593216,0,0
UPI_031071,ACC_028338,2026-04-17 17:17:34.623521015,2026-04-26 16:25:04.088834185,0,0
UPI_031072,ACC_028339,2024-12-26 07:34:25.297327001,2025-03-13 09:36:33.157314348,0,0
UPI_031073,ACC_028340,2026-03-13 06:13:06.019260138,2026-04-04 22:50:52.713060214,0,0
UPI_031074,ACC_028341,2026-01-05 21:48:41.246043503,2026-06-09 21:53:19.493403956,0,0
UPI_031075,ACC_028342,2024-12-11 01:53:31.315391619,2025-07-24 03:54:51.535326459,0,0
UPI_031076,ACC_028343,2026-04-30 13:43:24.783140332,2026-05-08 09:23:03.211677729,0,0
UPI_031077,ACC_028344,2024-03-16 06:27:15.044249375,2025-01-04 12:07:35.087202409,0,0
UPI_031078,ACC_028345,2024-02-08 00:45:49.865654929,2024-12-08 06:54:21.857312108,0,0
UPI_031079,ACC_028346,2026-04-27 09:15:48.332344681,2026-05-27 13:20:32.255954207,5,5
UPI_031080,ACC_028347,2024-06-17 13:57:10.510009877,2025-06-09 05:46:40.069342695,0,0
UPI_031081,ACC_028348,2026-03-05 16:39:41.310916528,2026-04-21 01:48:20.026134633,0,0
UPI_031082,ACC_028348,2026-03-05 16:39:41.310916528,2026-04-21 01:48:20.026134633,0,0
UPI_031083,ACC_028349,2026-02-09 05:19:07.616248667,2026-04-15 20:33:41.634250051,0,0
UPI_031084,ACC_028350,2026-06-08 23:45:39.786433622,2026-06-25 11:34:52.104715911,88,24
UPI_031085,ACC_028350,2026-06-08 23:45:39.786433622,2026-06-25 11:34:52.104715911,89,27
UPI_031086,ACC_028351,2024-02-15 21:24:47.716856674,2025-10-01 04:41:17.445421086,143,40
UPI_031087,ACC_028352,2024-07-28 20:23:04.239068501,2025-08-04 04:56:40.325344874,0,0
UPI_031088,ACC_028353,2024-10-27 01:29:52.511380728,2024-12-06 15:53:32.131933630,0,0
UPI_031089,ACC_028354,2026-03-26 14:24:33.667302474,2026-06-10 15:36:48.575753827,0,0
