withdrawal_id,complaint_id,account_id,atm_id,withdrawal_timestamp,withdrawal_amount,latitude,longitude,time_since_fraud,time_since_last_transfer,withdrawal_sequence,withdrawal_success
WD_000540,CASE_000540,ACC_000052,ATM_000194,2025-02-05 16:24:02.698118523,21634.74,23.03781946874166,72.6397004783593,9.178,8.747,1,1
WD_000541,CASE_000541,ACC_001296,ATM_000010,2025-04-07 18:23:25.871127920,601.31,28.72176710087986,77.2026438997545,6.305,5.742,1,1
WD_000542,CASE_000542,ACC_000011,ATM_000027,2025-02-21 13:43:24.546202947,3402.78,12.95033523534078,77.57962653879115,11.462,9.067,1,0
WD_000543,CASE_000543,ACC_000533,ATM_000236,2026-01-13 20:30:32.011248517,313.41,23.01538106117906,72.56115543766649,6.2,4.27,1,1
WD_000544,CASE_000544,ACC_001768,ATM_000055,2026-04-10 01:11:43.098951109,21748.67,13.085036148706607,80.28059344946895,6.341,4.973,1,1
WD_000545,CASE_000545,ACC_001709,ATM_000044,2025-12-17 20:40:02.882526768,5485.7,19.980024097785513,73.8019390219631,2.539,0.836,1,1
WD_000546,CASE_000546,ACC_000093,ATM_000082,2025-06-15 00:34:14.651304898,4109.7,28.59502131661763,77.19300617227998,2.627,1.51,1,1
WD_000547,CASE_000547,ACC_001768,ATM_000156,2025-05-08 17:14:03.579800351,15682.9,13.101891989694947,80.25397609097955,10.972,10.283,1,1
WD_000548,CASE_000548,ACC_000093,ATM_000080,2025-08-10 10:30:28.604807069,3228.13,22.53372082262308,88.34041075311443,4.623,2.058,1,1
WD_000549,CASE_000549,ACC_001300,ATM_000108,2024-09-19 15:46:57.765334665,7539.9,18.589901303342067,73.91787562266242,10.661,9.512,1,1
WD_000550,CASE_000550,ACC_001300,ATM_000313,2026-01-09 20:42:39.948433885,19293.36,18.456075024739004,73.79326097893265,6.492,4.201,1,1
WD_000551,CASE_000551,ACC_000052,ATM_000128,2026-02-19 22:17:54.530745735,1414.74,19.282608972898892,72.88671749392927,8.17,6.041,1,1
WD_000552,CASE_000552,ACC_000533,ATM_000025,2024-08-31 11:53:34.615542397,1845.59,22.606385073565644,88.30312347833534,1.457,0.301,1,1
WD_000553,CASE_000553,ACC_000267,ATM_000305,2026-04-02 14:09:17.141130420,6697.32,26.932165373579654,75.8135284411878,2.937,1.312,1,1
WD_000554,CASE_000554,ACC_000052,ATM_000101,2026-02-12 06:44:28.459567144,11127.14,26.768619192173965,80.96379808067807,2.049,1.102,1,1
WD_000555,CASE_000555,ACC_001625,ATM_000004,2025-01-21 22:44:35.641840843,22637.33,13.072762724653366,80.26387571924367,5.765,3.523,1,1
WD_000556,CASE_000556,ACC_001050,ATM_000022,2026-04-08 05:34:00.836566478,1975.73,21.142560585113028,79.08585332554065,3.186,2.106,1,1
WD_000557,CASE_000557,ACC_000659,ATM_000389,2024-04-19 19:31:30.029780915,4005.73,19.132232363015927,72.94710985739454,2.247,1.389,1,1
WD_000558,CASE_000558,ACC_000467,ATM_000333,2024-01-26 18:30:30.668274564,2123.89,13.092670157524704,80.27767499995733,6.61,5.529,1,1
WD_000559,CASE_000559,ACC_000480,ATM_000178,2024-11-13 13:40:47.966109054,10674.7,22.6681438064313,75.89798883939375,15.92,13.456,1,1
WD_000560,CASE_000560,ACC_000467,ATM_000235,2025-05-30 14:11:32.793542301,4659.47,26.84209769237251,80.94906536069078,11.506,10.091,1,1
WD_000561,CASE_000561,ACC_000267,ATM_000139,2024-11-16 07:56:25.787086717,8471.11,22.586849274333396,88.3521034778392,3.999,2.156,1,0
WD_000562,CASE_000562,ACC_001050,ATM_000137,2026-05-08 17:31:37.585450679,8702.21,21.223179555604478,72.80923885411525,12.158,9.382,1,1
WD_000563,CASE_000563,ACC_001296,ATM_000029,2024-08-20 11:45:26.488914331,5238.2,19.222644376367352,72.9734345140488,10.773,9.621,1,0
WD_000564,CASE_000564,ACC_000659,ATM_000051,2024-09-13 06:19:33.917355280,2034.83,19.03498986988828,73.03406186976342,1.876,0.953,1,1
WD_000565,CASE_000565,ACC_000093,ATM_000004,2025-08-01 11:24:55.749808233,3485.64,13.072762724653366,80.26387571924367,3.545,1.733,1,1
WD_000566,CASE_000566,ACC_001117,ATM_000228,2024-01-04 14:37:06.088365343,21188.08,12.965478498822426,77.60160591219447,2.138,1.338,1,1
WD_000567,CASE_000567,ACC_000052,ATM_000022,2025-10-24 23:44:16.103063360,320.71,21.142560585113028,79.08585332554065,4.43,3.658,1,1
WD_000568,CASE_000568,ACC_000404,ATM_000068,2024-12-09 23:32:17.194334535,11557.3,20.02776437261695,73.68649367415586,2.545,1.707,1,1
WD_000569,CASE_000569,ACC_001625,ATM_000197,2026-06-09 21:08:37.419049919,3190.25,17.336191471028762,78.42565075644137,3.664,1.998,1,1
WD_000570,CASE_000570,ACC_001308,ATM_000282,2025-09-22 03:55:23.885354100,16103.73,19.051630192585513,73.01765242288891,6.769,5.557,1,1
WD_000571,CASE_000571,ACC_000775,ATM_000169,2024-02-18 00:04:21.763995610,3151.14,21.108460788270737,79.07395210235893,10.445,8.501,1,1
WD_000572,CASE_000572,ACC_000287,ATM_000194,2024-03-25 13:47:57.658956730,6919.08,23.03781946874166,72.6397004783593,4.585,2.174,1,1
WD_000573,CASE_000573,ACC_001690,ATM_000207,2024-03-22 00:21:32.316586532,7694.96,19.300937050726734,72.93130679628723,16.651,15.639,1,1
WD_000574,CASE_000574,ACC_000052,ATM_000296,2026-05-18 00:12:16.704115969,12989.85,26.798367487152287,80.98058649230224,4.072,3.08,1,1
WD_000575,CASE_000575,ACC_000052,ATM_000046,2025-09-15 07:45:07.707322088,14986.7,23.081528414336862,72.51810777211162,3.649,2.337,1,1
WD_000576,CASE_000576,ACC_000480,ATM_000178,2025-01-24 18:13:53.262254813,12034.62,22.6681438064313,75.89798883939375,5.054,3.037,1,1
WD_000577,CASE_000577,ACC_000694,ATM_000400,2024-07-01 16:55:06.264020084,12712.64,28.60656436145671,77.12220082563526,1.565,0.176,1,1
WD_000578,CASE_000578,ACC_001647,ATM_000106,2026-03-07 01:08:39.511993069,2530.49,13.032986407125769,80.19806118233626,3.885,3.26,1,1
WD_000579,CASE_000579,ACC_000480,ATM_000298,2024-07-02 18:52:09.752655832,1288.2,23.048251909433514,72.50790014305613,4.051,1.916,1,1
WD_000580,CASE_000580,ACC_001647,ATM_000003,2025-10-06 00:32:33.024016818,597.46,26.977487381625732,75.7269303823776,5.708,3.734,1,1
WD_000581,CASE_000581,ACC_001335,ATM_000343,2025-11-26 12:21:33.521331759,4112.65,23.068518809346262,72.48325002482707,3.035,1.159,1,1
WD_000582,CASE_000582,ACC_000378,ATM_000228,2024-09-26 03:41:24.931057620,19334.28,12.965478498822426,77.60160591219447,17.33,15.977,1,1
WD_000583,CASE_000583,ACC_000287,ATM_000167,2025-04-05 05:21:02.377046883,831.81,23.10143671627846,72.54542993473302,5.895,3.642,1,1
WD_000584,CASE_000584,ACC_000659,ATM_000135,2024-07-22 05:08:43.538028717,15489.82,17.385162348910296,78.48549670598813,1.708,0.489,1,1
WD_000585,CASE_000585,ACC_000093,ATM_000249,2024-12-11 13:08:21.294256724,40657.29,28.66079544759772,77.14494487184595,8.221,6.286,1,1
WD_000586,CASE_000586,ACC_000366,ATM_000192,2026-05-29 13:37:30.512001144,13166.37,18.520655306596943,73.80559935559889,7.927,4.052,1,1
WD_000587,CASE_000587,ACC_000404,ATM_000240,2025-09-23 12:45:59.001311308,5993.27,19.14182262226751,72.94805715683843,1.996,0.657,1,0
WD_000588,CASE_000588,ACC_000267,ATM_000291,2026-02-10 10:35:38.943334131,8195.64,23.024387860325554,72.60476029315736,4.221,2.702,1,1
WD_000589,CASE_000589,ACC_001507,ATM_000031,2025-05-07 15:58:53.393243409,46663.07,22.495626098117945,88.29425663931455,4.312,3.626,1,1
WD_000590,CASE_000590,ACC_001300,ATM_000313,2024-08-05 20:07:35.378954322,8100.84,18.456075024739004,73.79326097893265,1.762,0.946,1,1
WD_000591,CASE_000591,ACC_000659,ATM_000125,2025-10-11 11:30:06.511630722,2630.69,19.082563965212646,72.88949657268364,1.097,0.221,1,1
WD_000592,CASE_000592,ACC_000287,ATM_000327,2025-04-01 04:34:20.392459058,728.33,22.99589851238561,72.57126086103086,4.154,2.655,1,1
WD_000593,CASE_000593,ACC_001350,ATM_000330,2024-06-10 06:59:53.657694791,142049.42,20.053223544411868,73.78683249358077,4.375,3.269,1,1
WD_000594,CASE_000594,ACC_001300,ATM_000146,2025-01-11 04:58:09.831675113,31533.22,18.521843319164628,73.90778304556412,11.602,10.369,1,1
WD_000595,CASE_000595,ACC_001768,ATM_000055,2025-08-01 21:00:49.973262839,3848.42,13.085036148706607,80.28059344946895,12.867,11.876,1,1
WD_000596,CASE_000596,ACC_001288,ATM_000004,2025-11-01 06:38:51.488290962,1838.45,13.072762724653366,80.26387571924367,9.352,7.339,1,1
WD_000597,CASE_000597,ACC_001050,ATM_000178,2024-08-09 18:02:51.823651262,4018.98,22.6681438064313,75.89798883939375,4.268,3.414,1,1
WD_000598,CASE_000598,ACC_000052,ATM_000146,2026-03-09 14:10:34.591738342,27487.63,18.521843319164628,73.90778304556412,13.37,12.801,1,1
WD_000599,CASE_000599,ACC_000467,ATM_000186,2024-12-12 11:45:07.349236968,821.33,13.14259936414573,80.23722682211573,17.247,16.102,1,1
WD_000600,CASE_000600,ACC_001267,ATM_000386,2024-09-04 03:43:07.045804744,1188.74,22.7369288913546,75.81971944977604,3.585,1.89,1,1
WD_000601,CASE_000601,ACC_001625,ATM_000327,2024-06-27 00:56:09.628240866,34802.96,22.99589851238561,72.57126086103086,6.831,6.0,1,1
WD_000602,CASE_000602,ACC_001647,ATM_000380,2026-01-03 00:50:44.782608570,7756.68,22.59651120195155,88.46065298871946,10.444,9.515,1,1
WD_000603,CASE_000603,ACC_001625,ATM_000076,2024-11-18 20:36:50.649192398,10409.72,18.54545811515855,73.83414983848944,5.16,3.967,1,1
WD_000604,CASE_000604,ACC_001349,ATM_000346,2025-03-16 11:46:59.980407387,2685.87,22.549604170475213,88.41551566084136,2.747,1.169,1,1
WD_000605,CASE_000605,ACC_000139,ATM_000259,2024-07-22 05:50:25.395507948,6620.81,19.01439915720663,72.86005389860291,6.108,4.024,1,1
WD_000606,CASE_000606,ACC_000782,ATM_000080,2025-09-18 00:19:35.497841916,989.22,22.53372082262308,88.34041075311443,23.631,22.033,1,0
WD_000607,CASE_000607,ACC_001267,ATM_000178,2025-12-12 17:01:38.669053047,2868.04,22.6681438064313,75.89798883939375,4.513,3.635,1,1
WD_000608,CASE_000608,ACC_000139,ATM_000109,2024-11-05 18:16:16.165507396,4078.34,19.075182285473264,72.93421810074747,13.078,10.792,1,1
WD_000609,CASE_000609,ACC_000533,ATM_000194,2026-05-11 00:31:58.803709993,184.45,23.03781946874166,72.6397004783593,1.317,0.1,1,1
WD_000610,CASE_000610,ACC_001788,ATM_000370,2024-01-29 10:56:56.670024588,2328.62,26.96837587549417,75.82867978776605,13.679,11.599,1,1
WD_000611,CASE_000611,ACC_001647,ATM_000180,2024-05-01 06:09:04.917556419,3979.17,22.586746422822937,88.40071491243924,3.483,2.977,1,1
WD_000612,CASE_000612,ACC_000659,ATM_000305,2025-06-20 14:05:06.749782406,3506.16,26.932165373579654,75.8135284411878,4.846,1.917,1,1
WD_000613,CASE_000613,ACC_001558,ATM_000228,2025-10-02 01:34:42.805512619,8974.02,12.965478498822426,77.60160591219447,26.019,24.969,1,1
WD_000614,CASE_000614,ACC_000782,ATM_000078,2024-08-16 22:38:54.140320459,1294.63,13.054902311175745,80.33221535457712,13.715,11.581,1,1
WD_000615,CASE_000615,ACC_001308,ATM_000192,2025-05-19 19:37:38.071249323,905.45,18.520655306596943,73.80559935559889,1.417,0.994,1,1
WD_000616,CASE_000616,ACC_000404,ATM_000125,2024-10-17 05:26:47.425856424,5684.21,19.082563965212646,72.88949657268364,4.25,3.341,1,1
WD_000617,CASE_000617,ACC_000139,ATM_000082,2025-05-19 21:30:02.040810708,7053.58,28.59502131661763,77.19300617227998,2.893,1.345,1,1
WD_000618,CASE_000618,ACC_000404,ATM_000125,2025-08-23 17:47:34.549147903,1845.33,19.082563965212646,72.88949657268364,2.253,1.7,1,1
WD_000619,CASE_000619,ACC_000404,ATM_000240,2026-06-05 08:59:19.545689665,8376.86,19.14182262226751,72.94805715683843,3.513,2.592,1,1
WD_000620,CASE_000620,ACC_000775,ATM_000178,2025-02-19 12:28:12.745400544,2378.62,22.6681438064313,75.89798883939375,9.114,7.155,1,1
WD_000621,CASE_000621,ACC_000287,ATM_000317,2025-08-13 16:06:03.985756312,2809.59,28.65322568764463,77.26178362583438,3.506,1.209,1,1
WD_000622,CASE_000622,ACC_001505,ATM_000201,2025-06-10 16:39:31.896476844,424.87,22.62034679559839,88.38515202232594,2.409,0.435,1,1
WD_000623,CASE_000623,ACC_001647,ATM_000346,2024-10-16 09:46:23.246193524,10411.72,22.549604170475213,88.41551566084136,2.753,1.756,1,1
WD_000624,CASE_000624,ACC_001350,ATM_000014,2024-08-18 18:26:59.782934680,5102.37,22.93891637098737,72.51796872006797,5.456,4.507,1,1
WD_000625,CASE_000625,ACC_001293,ATM_000106,2026-06-19 00:25:54.205914771,5294.78,13.032986407125769,80.19806118233626,1.626,1.244,1,1
WD_000626,CASE_000626,ACC_001308,ATM_000258,2024-07-07 13:23:24.695456522,787.42,19.0854985144813,72.91038578946552,2.77,1.464,1,1
WD_000627,CASE_000627,ACC_001050,ATM_000178,2025-12-21 00:15:24.827927351,4072.14,22.6681438064313,75.89798883939375,1.678,1.076,1,1
WD_000628,CASE_000628,ACC_000767,ATM_000198,2024-05-13 19:43:14.563702835,47096.8,26.980908442155847,75.78841459480564,6.734,4.075,1,1
WD_000629,CASE_000629,ACC_000267,ATM_000146,2026-01-02 21:18:38.891187645,11191.09,18.521843319164628,73.90778304556412,2.975,1.555,1,1
WD_000630,CASE_000630,ACC_001308,ATM_000334,2024-06-18 07:13:24.071733379,20654.69,26.9066317936065,75.74113436075218,2.457,1.14,1,1
WD_000631,CASE_000631,ACC_000023,ATM_000297,2026-05-31 09:09:18.898336098,6512.82,22.735203387378554,75.94304101477319,7.242,3.009,1,1
WD_000632,CASE_000632,ACC_001647,ATM_000031,2025-09-17 01:21:32.210873884,7661.5,22.495626098117945,88.29425663931455,2.925,2.619,1,1
WD_000633,CASE_000633,ACC_000709,ATM_000228,2024-03-23 18:47:29.928958514,577.51,12.965478498822426,77.60160591219447,16.446,15.239,1,1
WD_000634,CASE_000634,ACC_001293,ATM_000067,2025-09-23 13:33:58.960211600,4292.14,13.018204834127848,77.54074468340339,1.942,1.107,1,1
WD_000635,CASE_000635,ACC_001300,ATM_000313,2025-07-04 03:59:07.529810730,2716.47,18.456075024739004,73.79326097893265,6.421,5.701,1,1
WD_000636,CASE_000636,ACC_001507,ATM_000180,2024-11-03 13:43:50.062306532,17943.18,22.586746422822937,88.40071491243924,1.619,0.581,1,1
WD_000637,CASE_000637,ACC_000011,ATM_000229,2024-08-25 19:22:25.031612647,3089.16,17.380668801573417,78.42393949788111,6.642,5.369,1,1
WD_000638,CASE_000638,ACC_000052,ATM_000112,2025-10-17 03:27:34.490395634,9680.42,19.098053456425703,72.96234821414691,8.474,7.323,1,1
WD_000639,CASE_000639,ACC_000467,ATM_000028,2025-11-06 14:43:22.090914582,5221.13,19.086775723525495,72.97419233300249,5.598,3.158,1,1
WD_000640,CASE_000640,ACC_001629,ATM_000145,2024-10-25 05:20:56.079626789,10552.66,12.9570457342655,77.59946740582812,3.32,0.954,1,1
WD_000641,CASE_000641,ACC_000767,ATM_000010,2026-03-09 14:19:29.857895615,5473.47,28.72176710087986,77.2026438997545,8.495,6.177,1,0
WD_000642,CASE_000642,ACC_000366,ATM_000033,2024-09-01 23:26:31.707215266,14004.18,21.085827579273364,79.13732727685856,1.804,0.382,1,0
WD_000643,CASE_000643,ACC_000287,ATM_000343,2024-03-04 17:09:00.148031845,570.18,23.068518809346262,72.48325002482707,1.634,0.382,1,1
WD_000644,CASE_000644,ACC_001335,ATM_000220,2025-06-30 14:59:11.544707774,636.75,28.60969312785745,77.21056930146217,3.476,2.496,1,1
WD_000645,CASE_000645,ACC_001647,ATM_000278,2024-04-07 15:01:39.008974466,602.42,12.91798904988722,77.59812223480134,2.036,1.368,1,1
WD_000646,CASE_000646,ACC_001625,ATM_000223,2024-09-09 03:45:42.881747579,8296.16,13.189103767144722,80.26507209306659,2.779,1.298,1,1
WD_000647,CASE_000647,ACC_000819,ATM_000288,2025-04-07 04:55:14.938134478,6136.29,28.6220945924951,77.09124408506763,3.798,1.221,1,1
WD_000648,CASE_000648,ACC_001288,ATM_000344,2024-09-18 06:32:14.934524355,7116.7,17.385057689163343,78.48657407288304,9.571,7.486,1,0
WD_000649,CASE_000649,ACC_000011,ATM_000313,2024-07-14 23:11:17.436012128,2055.77,18.456075024739004,73.79326097893265,2.508,1.668,1,1
WD_000650,CASE_000650,ACC_001625,ATM_000004,2025-10-02 16:28:50.668081466,1751.93,13.072762724653366,80.26387571924367,2.035,1.019,1,1
WD_000651,CASE_000651,ACC_000190,ATM_000099,2025-05-13 10:18:55.906893737,9518.23,19.091312358228304,72.91564084956053,2.722,0.784,1,1
WD_000652,CASE_000652,ACC_000052,ATM_000327,2026-02-04 09:48:31.006848402,54619.68,22.99589851238561,72.57126086103086,9.269,7.547,1,1
WD_000653,CASE_000653,ACC_000068,ATM_000114,2025-06-13 17:05:23.856247057,49916.42,17.415193888388494,78.48362266665102,4.867,1.294,1,1
WD_000654,CASE_000654,ACC_000767,ATM_000189,2025-03-16 18:20:40.496128301,29836.11,22.56123810986596,88.38265652286051,8.255,6.139,1,1
WD_000655,CASE_000655,ACC_000819,ATM_000087,2024-08-26 05:07:54.801874216,19953.07,13.04237547348726,80.30318609124991,5.023,4.254,1,1
WD_000656,CASE_000656,ACC_001335,ATM_000381,2025-12-22 15:27:17.693924075,28721.6,12.971857476882128,77.56639347194628,1.727,1.06,1,0
WD_000657,CASE_000657,ACC_001150,ATM_000283,2024-06-29 15:03:46.247952228,8699.55,18.522095770853554,73.8557727812762,30.675,29.592,1,1
WD_000658,CASE_000658,ACC_000190,ATM_000230,2024-08-09 03:44:44.700729690,2263.4,19.00485893891834,72.93015286345715,11.664,10.751,1,0
WD_000659,CASE_000659,ACC_000659,ATM_000125,2026-02-05 18:35:54.011455406,6365.31,19.082563965212646,72.88949657268364,2.105,1.083,1,1
WD_000660,CASE_000660,ACC_000267,ATM_000146,2025-11-06 07:39:44.575454539,2443.46,18.521843319164628,73.90778304556412,2.229,0.832,1,1
WD_000661,CASE_000661,ACC_000366,ATM_000167,2025-07-12 12:45:02.456580009,3004.51,23.10143671627846,72.54542993473302,4.885,2.238,1,0
WD_000662,CASE_000662,ACC_001335,ATM_000167,2024-02-05 13:35:10.088992522,1233.4,23.10143671627846,72.54542993473302,2.628,0.301,1,1
WD_000663,CASE_000663,ACC_000287,ATM_000007,2024-04-26 01:02:11.477238916,9124.31,22.561858355993618,88.33276292163383,2.676,0.576,1,1
WD_000664,CASE_000664,ACC_001350,ATM_000334,2025-03-31 22:59:56.626111115,5358.79,26.9066317936065,75.74113436075218,11.929,10.507,1,1
WD_000665,CASE_000665,ACC_001308,ATM_000307,2025-11-11 06:10:46.060587947,13776.09,28.677872510757314,77.27382117966692,8.225,5.965,1,0
WD_000666,CASE_000666,ACC_000093,ATM_000315,2025-02-26 22:24:19.040165848,908.57,28.698427388576636,77.19734047995648,3.304,2.673,1,1
WD_000667,CASE_000667,ACC_000366,ATM_000245,2024-01-16 20:21:05.790453820,31764.44,17.451714339485374,78.4954272070574,2.257,1.437,1,1
WD_000668,CASE_000668,ACC_001293,ATM_000026,2024-06-16 23:06:31.454659944,2696.45,19.119083215737124,73.0401359973329,2.229,0.685,1,1
WD_000669,CASE_000669,ACC_001349,ATM_000238,2025-06-20 12:36:14.791714015,801.31,22.507977612888034,88.40945837621726,3.809,2.319,1,1
WD_000670,CASE_000670,ACC_000524,ATM_000041,2025-09-24 12:24:02.808626647,2206.99,28.705631888669142,77.21720396371722,2.039,0.524,1,0
WD_000671,CASE_000671,ACC_000480,ATM_000386,2024-01-31 15:04:21.303848192,13770.72,22.7369288913546,75.81971944977604,4.196,3.296,1,1
WD_000672,CASE_000672,ACC_000267,ATM_000291,2024-02-09 14:44:17.065781349,4511.49,23.024387860325554,72.60476029315736,3.333,1.823,1,1
WD_000673,CASE_000673,ACC_000659,ATM_000257,2024-08-26 05:53:13.396479502,22222.88,23.100493558215113,72.51786415394638,4.603,3.398,1,1
WD_000674,CASE_000674,ACC_001065,ATM_000102,2024-03-17 09:43:36.267799042,10200.57,13.077019595578525,80.36890787939947,8.046,7.724,1,1
WD_000675,CASE_000675,ACC_000491,ATM_000182,2025-05-08 19:38:19.650769519,1283.7,26.936306907927246,75.72871603602272,2.526,0.938,1,1
WD_000676,CASE_000676,ACC_000932,ATM_000361,2024-04-22 19:23:54.078032626,20071.9,26.921789590959662,80.9649223891589,2.778,0.632,1,1
WD_000677,CASE_000677,ACC_000023,ATM_000297,2025-08-14 00:45:28.825440002,29378.85,22.735203387378554,75.94304101477319,12.09,10.443,1,1
WD_000678,CASE_000678,ACC_000267,ATM_000167,2025-12-09 05:07:49.389064454,19791.53,23.10143671627846,72.54542993473302,3.876,0.96,1,1
WD_000679,CASE_000679,ACC_000052,ATM_000133,2026-06-04 01:25:11.379555082,7506.4,17.350342968739632,78.51142873534339,22.043,19.14,1,1
WD_000680,CASE_000680,ACC_000011,ATM_000313,2026-05-14 05:26:08.784949644,1285.67,18.456075024739004,73.79326097893265,5.466,4.422,1,1
WD_000681,CASE_000681,ACC_001046,ATM_000116,2024-09-06 18:22:22.330144749,3264.96,26.930292496888846,75.78119583030755,17.517,16.887,1,1
WD_000682,CASE_000682,ACC_000775,ATM_000178,2024-01-28 04:17:28.141984815,8227.8,22.6681438064313,75.89798883939375,9.28,7.465,1,1
WD_000683,CASE_000683,ACC_001647,ATM_000180,2024-10-27 12:24:35.019553115,13812.59,22.586746422822937,88.40071491243924,10.141,8.801,1,1
WD_000684,CASE_000684,ACC_000139,ATM_000173,2025-10-07 18:09:28.198973780,2525.69,18.558664336758845,73.89409880578008,7.949,6.471,1,1
WD_000685,CASE_000685,ACC_000267,ATM_000374,2024-02-24 13:25:13.290939874,515.64,19.998843712913928,73.69208766809405,1.927,0.516,1,1
WD_000686,CASE_000686,ACC_001507,ATM_000095,2024-11-24 10:52:46.783867475,13513.42,19.999374347419597,73.69923227905664,18.122,16.345,1,1
WD_000687,CASE_000687,ACC_001300,ATM_000178,2024-09-29 01:58:39.416523838,4559.83,22.6681438064313,75.89798883939375,13.75,12.641,1,1
WD_000688,CASE_000688,ACC_001335,ATM_000291,2024-07-18 21:09:02.062139478,5269.99,23.024387860325554,72.60476029315736,1.378,0.157,1,1
WD_000689,CASE_000689,ACC_000267,ATM_000343,2025-10-05 07:46:52.642910925,4230.92,23.068518809346262,72.48325002482707,0.938,0.396,1,1
WD_000690,CASE_000690,ACC_000287,ATM_000280,2025-08-23 14:07:12.200086740,17424.33,23.002582842473544,72.60846343532445,3.623,0.854,1,1
WD_000691,CASE_000691,ACC_000659,ATM_000269,2025-05-02 21:15:52.849384728,5914.27,19.107698538950824,72.88263004250993,1.222,0.528,1,1
WD_000692,CASE_000692,ACC_001335,ATM_000296,2026-04-09 21:15:58.358190350,4002.37,26.798367487152287,80.98058649230224,4.089,2.426,1,1
WD_000693,CASE_000693,ACC_000404,ATM_000086,2024-04-04 00:28:01.418987431,270.51,19.043575603739146,72.91107028466806,1.439,0.718,1,1
WD_000694,CASE_000694,ACC_000480,ATM_000386,2024-05-17 05:35:12.866960267,692.44,22.7369288913546,75.81971944977604,20.782,19.46,1,0
WD_000695,CASE_000695,ACC_001050,ATM_000178,2024-12-15 14:20:13.182929701,8874.55,22.6681438064313,75.89798883939375,6.593,4.511,1,1
WD_000696,CASE_000696,ACC_001507,ATM_000031,2025-08-20 22:49:48.038307332,107022.57,22.495626098117945,88.29425663931455,10.625,9.931,1,0
WD_000697,CASE_000697,ACC_000093,ATM_000223,2025-06-16 13:22:50.952587781,1055.77,13.189103767144722,80.26507209306659,11.071,9.511,1,1
WD_000698,CASE_000698,ACC_000775,ATM_000002,2024-03-08 16:34:15.426621279,1547.51,28.57323762217617,77.31218533657218,5.702,4.114,1,1
WD_000699,CASE_000699,ACC_000533,ATM_000343,2026-05-23 06:20:59.227314442,3744.93,23.068518809346262,72.48325002482707,3.35,1.495,1,0
WD_000700,CASE_000700,ACC_000753,ATM_000148,2024-10-05 01:44:39.938711024,93722.49,12.97674521141251,77.58745947170766,3.807,2.118,1,1
WD_000701,CASE_000701,ACC_000659,ATM_000388,2024-11-23 02:40:56.151110449,5757.14,21.204558776203847,72.8288721561159,2.105,1.391,1,1
WD_000702,CASE_000702,ACC_001117,ATM_000273,2025-07-22 06:10:37.877269166,10901.84,18.9747741925689,72.91706664148816,3.135,1.09,1,1
WD_000703,CASE_000703,ACC_001507,ATM_000380,2026-05-11 06:01:12.501666882,6883.65,22.59651120195155,88.46065298871946,4.921,4.102,1,1
WD_000704,CASE_000704,ACC_000139,ATM_000301,2025-08-26 23:45:35.094303596,3064.97,22.598665254680242,88.36523243306792,6.744,5.205,1,1
WD_000705,CASE_000705,ACC_000767,ATM_000058,2026-05-19 22:49:00.271916865,9061.17,17.42078761520513,78.45075277349024,3.653,1.985,1,1
WD_000706,CASE_000706,ACC_000093,ATM_000223,2024-06-20 01:18:26.068434703,8590.44,13.189103767144722,80.26507209306659,3.815,2.996,1,1
WD_000707,CASE_000707,ACC_001507,ATM_000323,2025-07-18 04:23:55.186661656,8325.05,21.147720468146318,79.08459152499843,10.738,10.091,1,1
WD_000708,CASE_000708,ACC_000093,ATM_000118,2026-01-25 11:03:35.204349275,2593.1,13.134732197921853,80.33347937040632,8.452,6.274,1,1
WD_000709,CASE_000709,ACC_001647,ATM_000230,2025-04-09 00:35:09.914939360,33706.34,19.00485893891834,72.93015286345715,7.275,4.939,1,1
WD_000710,CASE_000710,ACC_000880,ATM_000199,2024-11-26 00:27:42.054484001,3608.33,19.139049059135743,73.02502301321114,1.896,1.156,1,0
WD_000711,CASE_000711,ACC_001350,ATM_000044,2026-06-16 05:28:42.446314480,4503.29,19.980024097785513,73.8019390219631,2.718,1.723,1,1
WD_000712,CASE_000712,ACC_001046,ATM_000370,2024-05-09 18:28:14.953296472,606.31,26.96837587549417,75.82867978776605,31.924,30.0,1,1
WD_000713,CASE_000713,ACC_000467,ATM_000333,2025-01-09 13:53:28.405885873,2225.18,13.092670157524704,80.27767499995733,5.328,4.337,1,1
WD_000714,CASE_000714,ACC_001288,ATM_000118,2026-03-06 22:10:39.472802899,26299.94,13.134732197921853,80.33347937040632,6.734,4.854,1,1
WD_000715,CASE_000715,ACC_000932,ATM_000119,2026-03-31 13:36:11.659639351,4515.37,28.61336731870137,77.21070331799069,5.492,4.275,1,0
WD_000716,CASE_000716,ACC_000659,ATM_000086,2026-06-12 07:20:54.235763585,4984.76,19.043575603739146,72.91107028466806,4.274,3.195,1,1
WD_000717,CASE_000717,ACC_000052,ATM_000310,2026-03-17 08:57:43.638723621,3001.89,19.236471969168107,73.02911695269455,6.654,5.808,1,1
WD_000718,CASE_000718,ACC_001293,ATM_000244,2024-02-16 11:07:16.541772313,7685.23,12.958407667174459,77.57238012769452,0.997,0.42,1,0
WD_000719,CASE_000719,ACC_001288,ATM_000146,2026-04-27 06:42:01.393519977,1817.89,18.521843319164628,73.90778304556412,6.286,5.704,1,1
