complaint_id,complaint_timestamp,incident_timestamp,fraud_type,channel,reported_loss_amount,victim_state,victim_district,victim_city,victim_area,victim_pincode,victim_lat,victim_lon,victim_rural_urban,victim_bank,device_type,is_otp_shared,clicked_malicious_link,urgency_score,account_age_months,num_transactions,fraud_description_category
CASE_000993,2024-04-13 20:00:48.302830596,2024-04-13 19:51:10.494208179,Fake Customer Care,Net Banking,39517.46,Madhya Pradesh,Indore,Indore,Area-51,63172,22.78599757888073,75.93675980079199,Urban,Bank of Baroda,Android,0,1,0.419,25,2,Fake Customer Care
CASE_000994,2026-04-22 08:47:13.383411165,2026-04-22 07:17:29.708732173,Investment Scam,UPI,47943.4,Maharashtra,Mumbai City,Mumbai,Area-7,62463,19.096641735157153,72.896757510978,Semi-Urban,Axis Bank,iOS,0,1,0.464,137,5,Investment Scam
CASE_000995,2026-04-03 20:00:21.437897750,2026-04-03 11:20:56.868873149,OTP Fraud,Card,6158.42,West Bengal,Kolkata,Kolkata,Area-7,54974,22.57652137292123,88.33326417118974,Urban,Canara Bank,Android,0,0,0.367,225,5,OTP Fraud
CASE_000996,2025-04-18 01:18:03.309924319,2025-04-17 22:39:52.909586251,OTP Fraud,Wallet,10651.34,Uttar Pradesh,Lucknow,Lucknow,Area-18,78723,26.753516067822353,80.84114836380122,Urban,HDFC Bank,Android,0,1,0.525,101,2,OTP Fraud
CASE_000997,2025-07-23 03:56:35.704334653,2025-07-23 03:21:51.433125712,Card Fraud,IMPS,14071.0,Maharashtra,Mumbai City,Mumbai,Area-36,65525,19.01770357566172,72.87015306957535,Urban,Kotak Mahindra Bank,Android,0,1,0.504,217,5,Card Fraud
CASE_000998,2024-07-13 00:52:08.644982669,2024-07-12 20:56:40.306572411,Investment Scam,Card,31316.43,Maharashtra,Mumbai City,Mumbai,Area-48,43376,19.096515286587728,72.86339439839954,Urban,Bank of Baroda,Desktop,1,0,0.301,178,3,Investment Scam
CASE_000999,2025-02-12 03:56:15.524141202,2025-02-12 01:55:22.022490315,Fake Customer Care,UPI,2783.04,Tamil Nadu,Chennai,Chennai,Area-34,40429,13.058601760436897,80.23193627500723,Semi-Urban,Canara Bank,Android,1,1,0.673,215,5,Fake Customer Care
CASE_001000,2024-07-03 16:20:31.085461906,2024-07-03 15:54:22.619342797,Card Fraud,Wallet,50501.67,Telangana,Hyderabad,Hyderabad,Area-30,60649,17.342333046939842,78.52086701181908,Urban,HDFC Bank,iOS,0,1,0.241,228,4,Card Fraud
CASE_001001,2024-01-21 03:53:20.507657652,2024-01-21 00:29:53.190119222,Card Fraud,Net Banking,41582.77,Maharashtra,Mumbai City,Mumbai,Area-52,55328,19.003814212258305,72.92356578569166,Semi-Urban,Canara Bank,Android,0,0,0.571,26,1,Card Fraud
CASE_001002,2026-06-12 17:28:55.546486257,2026-06-12 14:27:52.853507549,Fake Customer Care,UPI,3765.79,Gujarat,Ahmedabad,Ahmedabad,Area-11,70236,22.924060106704264,72.4881707232443,Semi-Urban,Canara Bank,iOS,1,0,0.456,99,2,Fake Customer Care
CASE_001003,2024-08-24 04:51:47.111538441,2024-08-24 01:58:45.910156526,Impersonation (Digital Arrest/Officer),ATM,19906.89,Karnataka,Bengaluru Urban,Bengaluru,Area-54,45725,12.980201555757978,77.45807074912642,Urban,ICICI Bank,iOS,0,0,0.973,12,3,Impersonation (Digital Arrest/Officer)
CASE_001004,2025-06-24 11:50:52.296587964,2025-06-24 07:43:12.236672170,Impersonation (Digital Arrest/Officer),Net Banking,21634.08,Uttar Pradesh,Lucknow,Lucknow,Area-19,65881,26.765734287196256,80.90736747179474,Semi-Urban,Punjab National Bank,iOS,1,1,0.557,11,6,Impersonation (Digital Arrest/Officer)
CASE_001005,2024-09-30 13:35:44.619602006,2024-09-30 12:40:27.788418613,Fake Customer Care,Net Banking,3328.08,Rajasthan,Jaipur,Jaipur,Area-17,71910,26.81795916014548,75.7814640986325,Urban,Punjab National Bank,Desktop,0,0,0.036,114,4,Fake Customer Care
CASE_001006,2024-12-03 18:55:28.050916600,2024-12-03 15:16:15.975411415,Investment Scam,UPI,4443.9,Gujarat,Ahmedabad,Ahmedabad,Area-57,68856,23.01621005960634,72.52464266795528,Urban,SBI,iOS,0,0,0.61,159,6,Investment Scam
CASE_001007,2024-12-28 11:50:48.869207635,2024-12-28 08:39:31.380634282,OTP Fraud,UPI,4733.16,Karnataka,Bengaluru Urban,Bengaluru,Area-39,47577,12.939468772307508,77.48039922762587,Urban,Punjab National Bank,iOS,0,0,0.356,212,4,OTP Fraud
CASE_001008,2024-11-01 11:29:03.870948813,2024-11-01 05:27:42.241264209,UPI Fraud,NEFT,6687.25,Maharashtra,Pune,Pune,Area-26,80809,18.534635247156423,73.82953232405409,Urban,Bank of Baroda,Android,1,0,0.642,31,5,UPI Fraud
CASE_001009,2025-08-03 17:35:08.758680006,2025-08-03 16:06:30.017550081,UPI Fraud,Net Banking,2027.67,Karnataka,Bengaluru Urban,Bengaluru,Area-20,57932,12.98487968283538,77.60024986411486,Urban,HDFC Bank,Feature Phone,0,0,0.332,8,5,UPI Fraud
CASE_001010,2026-05-25 16:40:50.295189785,2026-05-25 09:54:38.224666387,Impersonation (Digital Arrest/Officer),Wallet,33667.73,Maharashtra,Mumbai City,Mumbai,Area-27,53121,19.080091639607677,72.73860426338157,Urban,ICICI Bank,Android,0,1,0.357,25,3,Impersonation (Digital Arrest/Officer)
CASE_001011,2025-01-25 16:45:51.510338371,2025-01-25 11:40:04.755850606,UPI Fraud,UPI,35565.88,Tamil Nadu,Chennai,Chennai,Area-47,74470,12.966360693673321,80.26034752208149,Semi-Urban,Punjab National Bank,Android,0,0,0.602,222,2,UPI Fraud
CASE_001012,2026-06-05 19:22:09.866739755,2026-06-05 16:48:55.781000823,Loan App Scam,Card,39987.87,Maharashtra,Thane,Thane,Area-10,41283,19.25489663470284,72.99775337646017,Urban,Canara Bank,Android,1,1,0.847,159,5,Loan App Scam
CASE_001013,2025-08-31 11:36:03.862570175,2025-08-31 08:43:07.670302816,UPI Fraud,IMPS,8609.71,Karnataka,Bengaluru Urban,Bengaluru,Area-11,43996,12.932239444792835,77.51013195930379,Rural,SBI,Android,0,0,0.284,116,2,UPI Fraud
CASE_001014,2025-07-07 02:36:33.135457212,2025-07-07 02:25:32.764581628,Card Fraud,Card,1699.2,Maharashtra,Mumbai City,Mumbai,Area-18,76935,19.062829519927053,72.81239268243303,Urban,Canara Bank,iOS,1,0,0.891,25,9,Card Fraud
CASE_001015,2024-08-04 02:51:27.535352557,2024-08-04 00:02:19.016633950,Phishing,Card,23922.69,Maharashtra,Nashik,Nashik,Area-29,47821,19.954314310659907,73.78292701136905,Semi-Urban,Kotak Mahindra Bank,Android,0,0,0.923,89,4,Phishing
CASE_001016,2024-02-27 12:32:44.797208956,2024-02-27 07:41:53.929622623,Marketplace Fraud (OLX/e-commerce),Card,8138.46,Maharashtra,Pune,Pune,Area-49,64365,18.53093068302561,73.8173679680375,Urban,Kotak Mahindra Bank,Android,0,0,0.464,31,5,Marketplace Fraud (OLX/e-commerce)
CASE_001017,2026-02-15 04:56:46.614937502,2026-02-15 02:42:06.543577962,Phishing,IMPS,17362.99,Telangana,Hyderabad,Hyderabad,Area-13,68955,17.37929237604115,78.50500995187575,Urban,SBI,Desktop,0,1,0.531,8,4,Phishing
CASE_001018,2025-06-07 03:32:03.037800266,2025-06-06 21:31:19.135478988,UPI Fraud,NEFT,83259.13,West Bengal,Kolkata,Kolkata,Area-47,59126,22.594691359808532,88.44064818380099,Urban,Punjab National Bank,Desktop,1,1,0.673,105,4,UPI Fraud
CASE_001019,2025-01-12 16:43:09.765593925,2025-01-12 12:44:40.877007421,UPI Fraud,UPI,3994.63,Maharashtra,Mumbai City,Mumbai,Area-54,76269,19.040301847883896,72.92918823122594,Rural,ICICI Bank,Android,0,0,0.226,121,4,UPI Fraud
CASE_001020,2026-01-10 03:18:39.244220312,2026-01-09 16:51:12.708513364,Impersonation (Digital Arrest/Officer),Net Banking,1173.0,Gujarat,Ahmedabad,Ahmedabad,Area-26,47654,22.964048597306455,72.6116763255575,Rural,Canara Bank,Desktop,0,1,0.667,109,6,Impersonation (Digital Arrest/Officer)
CASE_001021,2024-10-10 00:06:10.932411058,2024-10-09 22:31:46.144813795,Loan App Scam,Card,4970.14,Rajasthan,Jaipur,Jaipur,Area-57,74812,26.902702730989553,75.75652823639382,Urban,Bank of Baroda,Android,1,1,0.578,209,4,Loan App Scam
CASE_001022,2025-12-15 01:31:37.506495910,2025-12-14 21:00:27.663867183,Loan App Scam,UPI,27028.66,Maharashtra,Nagpur,Nagpur,Area-53,77894,21.217436584646368,78.97597022450117,Semi-Urban,Bank of Baroda,Android,0,0,0.89,219,4,Loan App Scam
CASE_001023,2024-10-25 19:21:18.699776491,2024-10-25 18:36:04.670324445,Phishing,UPI,11214.12,Tamil Nadu,Chennai,Chennai,Area-48,45370,13.067019025815785,80.18357928185584,Semi-Urban,SBI,Desktop,0,0,0.758,30,3,Phishing
CASE_001024,2026-04-19 00:33:48.660491084,2026-04-18 22:08:46.534346282,Investment Scam,ATM,9095.76,Delhi,New Delhi,Delhi,Area-23,70451,28.669778486182334,77.33198482724961,Urban,Canara Bank,iOS,0,1,0.574,66,10,Investment Scam
CASE_001025,2024-09-01 06:58:32.831591577,2024-09-01 02:49:39.875244711,UPI Fraud,UPI,2076.23,Maharashtra,Thane,Thane,Area-18,70508,19.20845040489742,72.98975069987377,Urban,Axis Bank,iOS,1,1,0.24,120,2,UPI Fraud
CASE_001026,2024-05-05 12:12:25.950844582,2024-05-05 07:28:59.615941525,Impersonation (Digital Arrest/Officer),UPI,18761.26,Karnataka,Bengaluru Urban,Bengaluru,Area-51,59124,13.017406092971246,77.6670623826824,Semi-Urban,HDFC Bank,Android,0,0,0.564,96,4,Impersonation (Digital Arrest/Officer)
CASE_001027,2025-09-28 01:17:19.492733108,2025-09-27 23:11:11.152865544,Impersonation (Digital Arrest/Officer),Card,7036.85,Maharashtra,Mumbai City,Mumbai,Area-27,66876,19.031554514169805,72.76571153844638,Semi-Urban,Kotak Mahindra Bank,Android,1,0,0.374,105,2,Impersonation (Digital Arrest/Officer)
CASE_001028,2024-05-28 14:57:45.553612082,2024-05-28 08:29:32.427629333,Phishing,UPI,19302.83,Rajasthan,Jaipur,Jaipur,Area-2,75403,26.912913650554415,75.8374470165979,Urban,Canara Bank,Android,1,0,0.567,170,2,Phishing
CASE_001029,2026-05-15 04:19:35.965928724,2026-05-14 20:52:25.433466166,Impersonation (Digital Arrest/Officer),UPI,17624.58,Uttar Pradesh,Lucknow,Lucknow,Area-43,69279,26.8206640747657,80.94150541180066,Urban,Axis Bank,Desktop,0,0,0.283,44,5,Impersonation (Digital Arrest/Officer)
CASE_001030,2025-08-20 06:38:49.039780178,2025-08-20 05:03:25.118172601,Fake Customer Care,UPI,5958.01,Gujarat,Ahmedabad,Ahmedabad,Area-21,67467,23.03180472764845,72.53382321295084,Urban,Bank of Baroda,Android,0,0,0.727,198,3,Fake Customer Care
CASE_001031,2024-07-29 10:01:00.658036842,2024-07-29 07:32:14.993969552,UPI Fraud,UPI,4297.96,Karnataka,Bengaluru Urban,Bengaluru,Area-56,79738,12.954022563828785,77.56132582832069,Rural,Punjab National Bank,Android,1,0,0.61,64,5,UPI Fraud
CASE_001032,2024-07-09 07:53:26.196131933,2024-07-09 05:37:01.845179811,UPI Fraud,Net Banking,13219.32,Karnataka,Bengaluru Urban,Bengaluru,Area-51,43882,12.95351354849284,77.65377230381337,Urban,ICICI Bank,Android,1,0,0.858,84,2,UPI Fraud
CASE_001033,2026-04-21 17:25:59.573045072,2026-04-21 15:36:13.879184023,UPI Fraud,NEFT,10372.05,Madhya Pradesh,Indore,Indore,Area-7,71293,22.697687361418446,75.89912652279116,Urban,Bank of Baroda,iOS,1,0,0.88,53,4,UPI Fraud
CASE_001034,2025-07-08 01:20:31.762073392,2025-07-07 18:12:19.463580050,UPI Fraud,Net Banking,12359.16,Maharashtra,Pune,Pune,Area-54,52255,18.49948426106717,73.82494935709566,Urban,Canara Bank,Android,0,0,0.449,151,2,UPI Fraud
CASE_001035,2026-03-25 11:43:28.744535683,2026-03-25 04:38:38.579588592,UPI Fraud,Net Banking,12065.95,Maharashtra,Mumbai City,Mumbai,Area-57,53948,18.992562353362548,72.84934027570664,Semi-Urban,Canara Bank,iOS,1,0,0.278,167,5,UPI Fraud
CASE_001036,2024-04-10 12:18:04.099287140,2024-04-10 09:57:49.963496840,Remote Access Scam,Card,16454.78,Karnataka,Bengaluru Urban,Bengaluru,Area-45,78595,12.977491807570892,77.59878677323553,Semi-Urban,Bank of Baroda,Android,1,0,0.501,150,5,Remote Access Scam
CASE_001037,2026-04-23 05:16:42.293039336,2026-04-23 00:46:29.870915189,UPI Fraud,UPI,3176.57,Maharashtra,Nagpur,Nagpur,Area-17,55428,21.17811672969783,79.0531082471405,Urban,ICICI Bank,Android,1,1,0.464,118,5,UPI Fraud
CASE_001038,2025-04-19 00:19:18.466361031,2025-04-18 18:21:29.366779491,Card Fraud,Net Banking,5761.46,Maharashtra,Nagpur,Nagpur,Area-40,81279,21.05288283660651,79.08028797918571,Urban,Canara Bank,Android,0,1,0.125,73,7,Card Fraud
CASE_001039,2025-09-01 01:48:09.418597475,2025-08-31 22:22:36.403207131,Fake Customer Care,Net Banking,7693.87,Maharashtra,Mumbai City,Mumbai,Area-52,72994,19.052568614372742,72.88188896384767,Semi-Urban,Canara Bank,Android,1,0,0.318,165,5,Fake Customer Care
CASE_001040,2024-12-05 18:44:33.323881229,2024-12-05 16:32:57.515202817,Marketplace Fraud (OLX/e-commerce),Net Banking,67173.88,Telangana,Hyderabad,Hyderabad,Area-49,76746,17.394503719185877,78.51635683880453,Urban,SBI,iOS,1,1,0.104,29,5,Marketplace Fraud (OLX/e-commerce)
CASE_001041,2024-02-23 22:32:00.143836202,2024-02-23 21:02:38.401207382,Remote Access Scam,Net Banking,4040.27,Maharashtra,Pune,Pune,Area-26,78295,18.50098660580989,73.87666706545208,Urban,ICICI Bank,iOS,1,1,0.32,75,6,Remote Access Scam
CASE_001042,2026-05-22 21:55:35.020129361,2026-05-22 17:06:34.046991915,UPI Fraud,UPI,6242.44,Maharashtra,Thane,Navi Mumbai,Area-42,82182,19.03293777180256,73.02981486142866,Rural,Punjab National Bank,Android,1,0,0.636,164,2,UPI Fraud
CASE_001043,2026-06-25 02:43:16.495837002,2026-06-25 01:53:52.323460266,UPI Fraud,Wallet,11026.91,Maharashtra,Mumbai City,Mumbai,Area-23,40279,19.067682311796037,72.9448685632801,Urban,Punjab National Bank,Android,1,1,0.722,166,3,UPI Fraud
CASE_001044,2024-11-28 04:41:42.636118621,2024-11-28 02:27:08.284673970,UPI Fraud,ATM,7089.24,Delhi,New Delhi,Delhi,Area-15,66322,28.60910046308187,77.20653529450699,Urban,Bank of Baroda,Android,0,0,0.737,65,6,UPI Fraud
CASE_001045,2026-05-09 22:39:39.357036918,2026-05-09 20:43:42.297950223,Marketplace Fraud (OLX/e-commerce),NEFT,22577.1,Rajasthan,Jaipur,Jaipur,Area-40,67199,26.876547531645443,75.7970128619833,Urban,Punjab National Bank,Desktop,0,0,0.639,82,2,Marketplace Fraud (OLX/e-commerce)
CASE_001046,2024-06-01 19:56:14.326378501,2024-06-01 19:10:03.452101104,Marketplace Fraud (OLX/e-commerce),UPI,4934.36,Maharashtra,Nagpur,Nagpur,Area-28,69306,21.248949036758848,78.99576403850901,Semi-Urban,SBI,Desktop,0,1,0.637,77,6,Marketplace Fraud (OLX/e-commerce)
CASE_001047,2024-05-21 00:39:40.184860432,2024-05-20 22:01:14.906406343,Phishing,IMPS,8411.16,Tamil Nadu,Chennai,Chennai,Area-14,62204,13.198474008147217,80.22479756232808,Semi-Urban,HDFC Bank,iOS,1,0,0.778,212,1,Phishing
CASE_001048,2024-03-07 16:57:13.397249931,2024-03-07 14:31:02.171857891,Phishing,Card,26672.85,West Bengal,Kolkata,Kolkata,Area-39,81439,22.578140533640028,88.39479831458021,Urban,Kotak Mahindra Bank,Android,0,0,0.193,137,4,Phishing
CASE_001049,2024-12-22 11:55:57.573559960,2024-12-22 10:42:51.578711540,Investment Scam,UPI,253861.93,Maharashtra,Nagpur,Nagpur,Area-19,66537,21.17967519951176,79.11462541781884,Semi-Urban,Bank of Baroda,Android,1,0,0.192,29,4,Investment Scam
CASE_001050,2024-02-17 22:29:19.163635671,2024-02-17 15:32:11.032693743,Phishing,Wallet,51203.26,Gujarat,Ahmedabad,Ahmedabad,Area-35,65509,23.03629913211151,72.50498565712188,Rural,Bank of Baroda,Feature Phone,1,0,0.76,39,5,Phishing
CASE_001051,2024-12-25 17:37:32.945317936,2024-12-25 12:47:05.257306947,Loan App Scam,IMPS,13625.31,Tamil Nadu,Chennai,Chennai,Area-22,43845,13.196750467839774,80.26691824270115,Semi-Urban,Axis Bank,Android,1,0,0.233,17,7,Loan App Scam
CASE_001052,2024-05-06 04:41:13.087525181,2024-05-06 01:46:05.995186845,UPI Fraud,UPI,9372.49,Karnataka,Bengaluru Urban,Bengaluru,Area-53,67328,13.042611211805841,77.51046389045307,Urban,ICICI Bank,iOS,1,0,0.617,58,4,UPI Fraud
CASE_001053,2025-10-27 17:38:12.031518488,2025-10-27 12:15:35.000665702,Phishing,ATM,11460.96,Maharashtra,Mumbai City,Mumbai,Area-51,43897,19.092870898389336,72.88037777229871,Urban,ICICI Bank,Desktop,1,1,0.533,54,4,Phishing
CASE_001054,2026-01-29 10:55:53.330786227,2026-01-29 04:38:27.474328414,Investment Scam,UPI,40719.5,Maharashtra,Mumbai City,Mumbai,Area-28,54916,19.075866485896714,72.89549402491465,Semi-Urban,Bank of Baroda,iOS,0,0,0.554,107,3,Investment Scam
CASE_001055,2025-09-18 21:33:54.977069294,2025-09-18 14:23:47.448016949,UPI Fraud,Net Banking,3896.82,Madhya Pradesh,Indore,Indore,Area-42,72962,22.773839812035188,75.8741215247042,Urban,Punjab National Bank,iOS,0,1,0.388,179,8,UPI Fraud
CASE_001056,2024-07-01 17:10:09.961568852,2024-07-01 15:36:14.935910802,Phishing,UPI,30502.48,West Bengal,Kolkata,Kolkata,Area-11,68262,22.62318371036132,88.24895062980038,Urban,HDFC Bank,Android,0,0,0.422,210,4,Phishing
CASE_001057,2025-11-29 19:44:39.731735765,2025-11-29 14:22:08.003062353,OTP Fraud,UPI,12422.57,Uttar Pradesh,Lucknow,Lucknow,Area-59,41320,26.742755383805026,80.88080507355347,Urban,Axis Bank,Desktop,1,0,0.369,134,5,OTP Fraud
CASE_001058,2024-08-15 09:31:01.620185410,2024-08-15 07:04:20.308567885,UPI Fraud,ATM,9420.64,Uttar Pradesh,Lucknow,Lucknow,Area-13,58660,26.832244966948757,80.94480004739349,Semi-Urban,Kotak Mahindra Bank,Android,0,1,0.904,185,10,UPI Fraud
CASE_001059,2025-11-23 00:47:44.046980860,2025-11-22 21:27:31.262831584,Impersonation (Digital Arrest/Officer),Card,6845.59,Maharashtra,Mumbai City,Mumbai,Area-52,78226,19.00288993810152,72.85015103672838,Urban,Punjab National Bank,Desktop,0,0,0.309,157,2,Impersonation (Digital Arrest/Officer)
CASE_001060,2025-05-31 23:13:03.760182047,2025-05-31 21:34:50.079124883,Investment Scam,UPI,37096.5,West Bengal,Kolkata,Kolkata,Area-50,67176,22.572276004073306,88.38667976273,Urban,Kotak Mahindra Bank,Android,1,0,0.844,76,7,Investment Scam
CASE_001061,2024-11-30 04:36:53.131650654,2024-11-30 01:48:08.842287634,UPI Fraud,IMPS,1233.32,Delhi,New Delhi,Delhi,Area-11,60166,28.539452793679896,77.14604188488626,Semi-Urban,Punjab National Bank,iOS,0,1,0.968,147,6,UPI Fraud
CASE_001062,2024-03-17 06:54:28.744341751,2024-03-17 01:28:38.470595107,UPI Fraud,Wallet,5219.65,West Bengal,Kolkata,Kolkata,Area-1,56644,22.694150425279,88.38958279164103,Urban,Axis Bank,Desktop,1,0,0.555,73,6,UPI Fraud
CASE_001063,2026-01-24 05:05:49.155848361,2026-01-23 20:40:04.520714923,Phishing,Wallet,5859.99,Maharashtra,Mumbai City,Mumbai,Area-44,71823,19.038643049747016,72.82606693868331,Urban,Canara Bank,iOS,0,0,0.242,74,3,Phishing
CASE_001064,2026-05-06 03:10:14.952453454,2026-05-06 00:34:17.257196635,UPI Fraud,Wallet,13571.06,Maharashtra,Nashik,Nashik,Area-52,62332,19.996403652362392,73.77790933776829,Urban,Punjab National Bank,Android,1,1,0.361,236,5,UPI Fraud
CASE_001065,2025-08-29 16:52:57.393191248,2025-08-29 15:37:34.830962181,Phishing,Wallet,86089.71,West Bengal,Kolkata,Kolkata,Area-43,79939,22.536200528081846,88.28885100347051,Urban,HDFC Bank,Android,0,0,0.533,218,8,Phishing
CASE_001066,2026-05-29 02:01:07.742908206,2026-05-28 16:44:12.531067252,OTP Fraud,Card,18566.2,West Bengal,Kolkata,Kolkata,Area-4,81811,22.545363545409213,88.41590203068958,Rural,Axis Bank,iOS,1,0,0.765,157,5,OTP Fraud
CASE_001067,2026-05-01 00:55:21.927985676,2026-04-30 23:24:43.437441453,Card Fraud,Net Banking,63297.84,Telangana,Hyderabad,Hyderabad,Area-39,73169,17.435521883559268,78.38480585540802,Urban,Bank of Baroda,iOS,1,0,0.669,142,4,Card Fraud
CASE_001068,2024-06-26 07:25:56.827938480,2024-06-26 06:55:05.070623770,Marketplace Fraud (OLX/e-commerce),Wallet,14087.72,Maharashtra,Nashik,Nashik,Area-24,64466,19.987620524306056,73.74199908794809,Semi-Urban,ICICI Bank,Android,0,0,0.108,164,4,Marketplace Fraud (OLX/e-commerce)
CASE_001069,2025-10-28 04:58:55.299921774,2025-10-28 03:13:36.443104826,Investment Scam,UPI,119410.43,Maharashtra,Nashik,Nashik,Area-55,51161,20.079350943944316,73.88058859357236,Urban,Axis Bank,Desktop,0,0,0.571,180,4,Investment Scam
CASE_001070,2024-11-14 11:16:42.936036201,2024-11-14 05:12:02.059868712,Remote Access Scam,UPI,137396.58,Gujarat,Surat,Surat,Area-48,49922,21.182697204577053,72.86843064398661,Urban,Kotak Mahindra Bank,Desktop,1,0,0.432,14,4,Remote Access Scam
CASE_001071,2025-03-20 04:30:00.543795219,2025-03-20 03:04:46.457064651,Remote Access Scam,Net Banking,7964.63,Delhi,New Delhi,Delhi,Area-48,79767,28.600035957707625,77.19060077850233,Urban,Axis Bank,Desktop,0,0,0.366,86,2,Remote Access Scam
CASE_001072,2024-05-23 00:51:24.051446469,2024-05-22 23:53:31.871898109,UPI Fraud,UPI,4118.26,Delhi,New Delhi,Delhi,Area-25,44717,28.60374742604811,77.2547388448946,Urban,ICICI Bank,iOS,1,1,0.869,26,5,UPI Fraud
CASE_001073,2026-06-07 03:40:46.894504313,2026-06-07 00:34:38.694189057,Phishing,Card,22720.03,Karnataka,Bengaluru Urban,Bengaluru,Area-20,45713,12.975051015484915,77.59790191788007,Urban,SBI,Desktop,0,1,0.728,127,6,Phishing
CASE_001074,2025-10-23 20:41:58.408976775,2025-10-23 12:16:03.876897343,Impersonation (Digital Arrest/Officer),Wallet,27600.06,Delhi,New Delhi,Delhi,Area-49,41356,28.63526878353544,77.24480273938875,Urban,Axis Bank,Desktop,1,0,0.324,71,3,Impersonation (Digital Arrest/Officer)
CASE_001075,2024-08-31 07:42:46.659563924,2024-08-31 03:40:59.814377353,OTP Fraud,Net Banking,12611.81,Karnataka,Bengaluru Urban,Bengaluru,Area-7,45939,13.016710990397208,77.67357336450152,Rural,Kotak Mahindra Bank,Android,0,0,0.703,79,5,OTP Fraud
CASE_001076,2024-12-04 10:39:58.716863208,2024-12-04 09:51:25.321801983,Investment Scam,Card,26350.15,Delhi,New Delhi,Delhi,Area-6,64929,28.594859469808373,77.2120464419536,Urban,ICICI Bank,Feature Phone,1,0,0.501,202,3,Investment Scam
CASE_001077,2025-01-20 08:39:31.158692799,2025-01-19 21:10:00.163864352,UPI Fraud,Net Banking,5136.44,Gujarat,Ahmedabad,Ahmedabad,Area-4,40764,23.0107482834361,72.56118539900756,Rural,Axis Bank,Android,1,1,0.836,49,3,UPI Fraud
CASE_001078,2025-11-12 03:45:41.746045403,2025-11-12 00:04:38.440851323,Social Engineering (Romance/Job),IMPS,117711.07,Uttar Pradesh,Lucknow,Lucknow,Area-31,60521,26.854681089543575,80.9641451220111,Urban,Bank of Baroda,Desktop,0,0,0.569,218,3,Social Engineering (Romance/Job)
CASE_001079,2026-04-23 13:05:59.632414199,2026-04-23 07:26:42.146340713,UPI Fraud,UPI,2951.75,Uttar Pradesh,Lucknow,Lucknow,Area-5,77142,26.844253285831194,80.93477864158598,Urban,Canara Bank,iOS,0,1,0.657,101,4,UPI Fraud
CASE_001080,2024-10-19 20:36:00.858636160,2024-10-19 19:58:01.443268828,Marketplace Fraud (OLX/e-commerce),UPI,14740.54,Karnataka,Bengaluru Urban,Bengaluru,Area-35,80125,12.948714433443964,77.7135937227275,Urban,Kotak Mahindra Bank,iOS,1,0,0.296,46,7,Marketplace Fraud (OLX/e-commerce)
CASE_001081,2025-03-06 20:57:40.793598780,2025-03-06 10:44:30.948587134,OTP Fraud,Card,17617.55,Delhi,New Delhi,Delhi,Area-10,55224,28.565774453487805,77.34359707475093,Urban,ICICI Bank,Android,1,1,0.793,35,3,OTP Fraud
CASE_001082,2025-06-24 11:57:33.180720357,2025-06-24 09:53:25.340848461,OTP Fraud,Card,1742.52,Tamil Nadu,Chennai,Chennai,Area-53,62635,13.083742873323052,80.27707036730598,Urban,HDFC Bank,Android,1,1,0.608,171,4,OTP Fraud
CASE_001083,2024-12-24 08:38:51.843992041,2024-12-24 08:04:22.979425799,OTP Fraud,Net Banking,3968.49,Gujarat,Ahmedabad,Ahmedabad,Area-26,67817,23.04503582594013,72.46251804711494,Urban,Bank of Baroda,Android,1,0,0.406,216,3,OTP Fraud
CASE_001084,2025-04-04 10:48:46.462177554,2025-04-04 07:25:13.634642430,UPI Fraud,UPI,4774.48,Karnataka,Bengaluru Urban,Bengaluru,Area-6,72952,13.06805646549114,77.56906219983328,Urban,ICICI Bank,iOS,1,0,0.606,209,8,UPI Fraud
CASE_001085,2024-04-06 12:50:40.314823774,2024-04-06 07:11:29.763223836,Remote Access Scam,UPI,33151.03,Tamil Nadu,Chennai,Chennai,Area-41,59257,12.948132069480128,80.27721529951762,Semi-Urban,Axis Bank,Desktop,1,0,0.114,41,5,Remote Access Scam
CASE_001086,2024-06-01 22:31:09.416970570,2024-06-01 18:01:58.127209360,Card Fraud,IMPS,8592.33,West Bengal,Kolkata,Kolkata,Area-20,46347,22.617979793739416,88.37718878032463,Urban,SBI,Android,1,0,0.627,211,2,Card Fraud
CASE_001087,2024-12-31 14:06:24.873400567,2024-12-31 09:40:40.396300491,Card Fraud,Net Banking,11710.2,Tamil Nadu,Chennai,Chennai,Area-16,65148,13.08013967218361,80.31022309790893,Rural,Kotak Mahindra Bank,Android,0,1,0.78,54,5,Card Fraud
CASE_001088,2026-04-13 16:25:33.270299128,2026-04-13 12:13:35.592064887,Phishing,Net Banking,2190.53,West Bengal,Kolkata,Kolkata,Area-39,81989,22.606038052602198,88.41944526748131,Urban,HDFC Bank,iOS,0,0,0.589,110,3,Phishing
CASE_001089,2024-11-14 09:31:37.396277770,2024-11-14 06:21:51.523778408,UPI Fraud,Wallet,127835.93,Maharashtra,Pune,Pune,Area-57,47802,18.584110611202366,73.7547788856955,Urban,Axis Bank,Android,1,0,0.619,2,4,UPI Fraud
